,ADMIN1,ADMIN2,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
2209,Sool,Caynabo,2017-06-01,1470.817626953125,52839.6640625,0.0,,0.0,1470.817626953125,0.0,52839.6640625,,1470.817626953125,0.0,0.0,52839.6640625,,0.0,0.0,0.0,0.0,54310.481689453125,108620.96337890625,54310.481689453125,108620.96337890625,54310.481689453125,108620.96337890625
2210,Sool,Laas Caanood,2017-06-01,0.0,146182.09375,0.0,,0.0,0.0,0.0,146182.09375,,0.0,0.0,0.0,146182.09375,,0.0,0.0,0.0,0.0,146182.09375,292364.1875,146182.09375,292364.1875,146182.09375,292364.1875
2211,Sool,Taleex,2017-06-01,0.0,48009.3515625,0.0,,0.0,0.0,0.0,48009.3515625,,0.0,0.0,0.0,48009.3515625,,0.0,0.0,0.0,0.0,48009.3515625,96018.703125,48009.3515625,96018.703125,48009.3515625,96018.703125
2212,Sool,Xudun,2017-06-01,0.0,36471.19140625,0.0,,0.0,0.0,0.0,36471.19140625,,0.0,0.0,0.0,36471.19140625,,0.0,0.0,0.0,0.0,36471.19140625,72942.3828125,36471.19140625,72942.3828125,36471.19140625,72942.3828125
2213,Togdheer,Burco,2017-06-01,59738.65234375,496637.6875,0.0,,0.0,59738.65234375,141345.734375,355291.9375,,59738.65234375,0.0,141345.734375,355291.9375,,0.0,0.0,0.0,0.0,556376.33984375,1112752.6796875,556376.32421875,1112752.6484375,556376.32421875,1112752.6484375
2214,Togdheer,Buuhoodle,2017-06-01,0.0,72874.15625,0.0,,0.0,0.0,0.0,72874.15625,,0.0,0.0,0.0,72874.15625,,0.0,0.0,0.0,0.0,72874.15625,145748.3125,72874.15625,145748.3125,72874.15625,145748.3125
2215,Togdheer,Owdweyne,2017-06-01,19578.732421875,73526.90625,0.0,,0.0,19578.732421875,22314.12890625,51212.7734375,,19578.732421875,0.0,22314.12890625,51212.7734375,,0.0,0.0,0.0,0.0,93105.638671875,186211.27734375,93105.634765625,186211.26953125,93105.634765625,186211.26953125
2216,Togdheer,Sheikh,2017-06-01,56261.171875,4247.462890625,0.0,,0.0,56261.171875,4247.462890625,0.0,,56261.171875,0.0,4247.462890625,0.0,,0.0,0.0,0.0,0.0,60508.634765625,121017.26953125,60508.634765625,121017.26953125,60508.634765625,121017.26953125
2217,Woqooyi Galbeed,Berbera,2017-06-01,55481.890625,58608.1875,0.0,,0.0,55481.890625,58608.1875,0.0,,55481.890625,0.0,58608.1875,0.0,,0.0,0.0,0.0,0.0,114090.078125,228180.15625,114090.078125,228180.15625,114090.078125,228180.15625
2218,Woqooyi Galbeed,Gebiley,2017-06-01,159095.69140625,0.0,0.0,,0.0,159095.6875,0.0,0.0,,56616.1171875,102479.578125,0.0,0.0,,0.0,0.0,0.0,0.0,159095.69140625,318191.3828125,159095.6875,318191.375,159095.6953125,318191.390625
2219,Woqooyi Galbeed,Hargeysa,2017-06-01,941999.0625,146413.328125,0.0,,0.0,941999.0,0.0,146413.328125,,226440.3125,715558.75,0.0,146413.328125,,0.0,0.0,0.0,0.0,1088412.390625,2176824.78125,1088412.328125,2176824.65625,1088412.390625,2176824.78125
2220,Awdal,Baki,2017-10-01,0.0,34835.93359375,13356.896484375,,0.0,34835.93359375,0.0,13356.896484375,,0.0,0.0,34835.93359375,13356.896484375,,0.0,0.0,0.0,0.0,48192.830078125,96385.66015625,48192.830078125,96385.66015625,48192.830078125,96385.66015625
2221,Awdal,Borama,2017-10-01,0.0,387961.875,20709.818359375,,0.0,387961.875,0.0,20709.818359375,,0.0,0.0,387961.875,20709.818359375,,0.0,0.0,0.0,0.0,408671.693359375,817343.38671875,408671.693359375,817343.38671875,408671.693359375,817343.38671875
2222,Awdal,Lughaye,2017-10-01,0.0,717.8736572265625,66061.578125,,0.0,717.8736572265625,0.0,66061.578125,,0.0,0.0,717.8736572265625,66061.578125,,0.0,0.0,0.0,0.0,66779.45178222656,133558.90356445312,66779.45178222656,133558.90356445312,66779.45178222656,133558.90356445312
2223,Awdal,Zeylac,2017-10-01,0.0,7398.36669921875,45239.73046875,,0.0,7398.3662109375,350.05487060546875,44889.6796875,,0.0,0.0,7398.36669921875,45239.73046875,,0.0,0.0,0.0,0.0,52638.09716796875,105276.1943359375,52638.10076904297,105276.20153808594,52638.09716796875,105276.1943359375
2224,Bakool,Ceel Barde,2017-10-01,55560.65525817871,0.0,0.0,,0.0,0.0,55560.65625,0.0,,0.0,0.0,55560.65625,0.0,,0.0,0.0,0.0,0.0,55560.65525817871,111121.31051635742,55560.65625,111121.3125,55560.65625,111121.3125
2225,Bakool,Rab Dhuure,2017-10-01,0.0,71996.337890625,0.0,,0.0,0.0,9606.744140625,62389.59375,,0.0,0.0,9606.744140625,62389.59375,,0.0,0.0,0.0,0.0,71996.337890625,143992.67578125,71996.337890625,143992.67578125,71996.337890625,143992.67578125
2226,Bakool,Tayeeglow,2017-10-01,234.917236328125,155054.30029296875,0.0,,0.0,0.0,5482.79541015625,149806.421875,,0.0,0.0,5482.79541015625,149806.421875,,0.0,0.0,0.0,0.0,155289.21752929688,310578.43505859375,155289.21728515625,310578.4345703125,155289.21728515625,310578.4345703125
2227,Bakool,Waajid,2017-10-01,0.0,137018.40625,0.0,,0.0,0.0,0.0,137018.40625,,0.0,0.0,0.0,137018.40625,,0.0,0.0,0.0,0.0,137018.40625,274036.8125,137018.40625,274036.8125,137018.40625,274036.8125
2228,Bakool,Xudur,2017-10-01,150.76849365234375,181428.40625,0.0,,0.0,0.0,150.76849365234375,181428.40625,,0.0,0.0,150.76849365234375,181428.40625,,0.0,0.0,0.0,0.0,181579.17474365234,363158.3494873047,181579.17474365234,363158.3494873047,181579.17474365234,363158.3494873047
2229,Banadir,Banadir,2017-10-01,1721534.25,7215.0458984375,0.0,,0.0,1721534.25,7215.0458984375,0.0,,0.0,1726756.25,1992.92724609375,0.0,,0.0,0.0,0.0,0.0,1728749.2958984375,3457498.591796875,1728749.2958984375,3457498.591796875,1728749.1772460938,3457498.3544921875
2230,Bari,Bandarbeyla,2017-10-01,16814.28125,11335.998046875,0.0,,0.0,0.0,11335.998046875,16814.28125,,0.0,0.0,0.0,28150.27734375,,0.0,0.0,0.0,0.0,28150.279296875,56300.55859375,28150.279296875,56300.55859375,28150.27734375,56300.5546875
2231,Bari,Bossaso,2017-10-01,80658.15625,227778.5625,0.0,,0.0,0.0,227778.5625,80658.15625,,0.0,0.0,227778.5625,80658.15625,,0.0,0.0,0.0,0.0,308436.71875,616873.4375,308436.71875,616873.4375,308436.71875,616873.4375
2232,Bari,Caluula,2017-10-01,0.0,71421.4140625,0.0,,0.0,0.0,71421.4140625,0.0,,0.0,0.0,71421.4140625,0.0,,0.0,0.0,0.0,0.0,71421.4140625,142842.828125,71421.4140625,142842.828125,71421.4140625,142842.828125
2233,Bari,Iskushuban,2017-10-01,27571.935546875,66750.109375,0.0,,0.0,0.0,66750.1171875,27571.935546875,,0.0,0.0,54515.171875,39806.875,,0.0,0.0,0.0,0.0,94322.044921875,188644.08984375,94322.052734375,188644.10546875,94322.046875,188644.09375
2234,Bari,Qandala,2017-10-01,5928.59912109375,71806.84375,0.0,,0.0,0.0,71806.84375,5928.59912109375,,0.0,0.0,71806.84375,5928.59912109375,,0.0,0.0,0.0,0.0,77735.44287109375,155470.8857421875,77735.44287109375,155470.8857421875,77735.44287109375,155470.8857421875
2235,Bari,Qardho,2017-10-01,161902.421875,0.0,0.0,,0.0,0.0,0.0,161902.421875,,0.0,0.0,0.0,161902.421875,,0.0,0.0,0.0,0.0,161902.421875,323804.84375,161902.421875,323804.84375,161902.421875,323804.84375
2236,Bay,Baydhaba,2017-10-01,0.0,607424.6875,0.0,,0.0,0.0,345158.40625,262266.3125,,0.0,0.0,0.0,607424.6875,,0.0,0.0,0.0,0.0,607424.6875,1214849.375,607424.71875,1214849.4375,607424.6875,1214849.375
2237,Bay,Buur Hakaba,2017-10-01,21501.10546875,241764.234375,0.0,,0.0,21501.10546875,137841.34375,103922.8984375,,0.0,21479.50390625,21.60077476501465,241764.234375,,0.0,0.0,0.0,0.0,263265.33984375,526530.6796875,263265.34765625,526530.6953125,263265.339056015,526530.67811203
2238,Bay,Diinsoor,2017-10-01,0.0,153938.078125,0.0,,0.0,0.0,101427.34375,52510.7421875,,0.0,0.0,0.0,153938.078125,,0.0,0.0,0.0,0.0,153938.078125,307876.15625,153938.0859375,307876.171875,153938.078125,307876.15625
2239,Bay,Qansax Dheere,2017-10-01,747.703125,180198.48141479492,0.0,,0.0,747.703125,176324.25,3874.2265625,,0.0,747.703125,0.0,180198.46875,,0.0,0.0,0.0,0.0,180946.18453979492,361892.36907958984,180946.1796875,361892.359375,180946.171875,361892.34375
2240,Galgaduud,Cabudwaaq,2017-10-01,0.0,84449.59375,0.0,,0.0,0.0,0.0,84449.59375,,0.0,0.0,0.0,84449.59375,,0.0,0.0,0.0,0.0,84449.59375,168899.1875,84449.59375,168899.1875,84449.59375,168899.1875
2241,Galgaduud,Cadaado,2017-10-01,0.0,58754.8984375,24308.572265625,,0.0,0.0,0.0,83063.46875,,0.0,0.0,0.0,83063.46875,,0.0,0.0,0.0,0.0,83063.470703125,166126.94140625,83063.46875,166126.9375,83063.46875,166126.9375
2242,Galgaduud,Ceel Buur,2017-10-01,16188.25390625,5893.29833984375,132295.3125,,0.0,0.0,16188.25390625,138188.609375,,0.0,0.0,16188.25390625,138188.609375,,0.0,0.0,0.0,0.0,154376.86474609375,308753.7294921875,154376.86328125,308753.7265625,154376.86328125,308753.7265625
2243,Galgaduud,Ceel Dheer,2017-10-01,0.0,0.0,141111.40625,,0.0,0.0,0.0,141111.40625,,0.0,0.0,0.0,141111.40625,,0.0,0.0,0.0,0.0,141111.40625,282222.8125,141111.40625,282222.8125,141111.40625,282222.8125
2244,Galgaduud,Dhuusamarreeb,2017-10-01,314.7279968261719,75061.3671875,101598.15625,,0.0,0.0,314.7279968261719,176659.515625,,0.0,0.0,314.7279968261719,176659.515625,,0.0,0.0,0.0,0.0,176974.25143432617,353948.50286865234,176974.24362182617,353948.48724365234,176974.24362182617,353948.48724365234
2245,Gedo,Baardheere,2017-10-01,152683.46661376953,55888.1875,0.0,,0.0,152586.84375,55984.80859375,0.0,,0.0,76367.734375,76315.7421875,55888.1875,,0.0,0.0,0.0,0.0,208571.65411376953,417143.30822753906,208571.65234375,417143.3046875,208571.6640625,417143.328125
2246,Gedo,Belet Xaawo,2017-10-01,92917.35633850098,7510.669921875,0.0,,0.0,0.0,100428.03125,0.0,,0.0,0.0,92917.359375,7510.669921875,,0.0,0.0,0.0,0.0,100428.02626037598,200856.05252075195,100428.03125,200856.0625,100428.029296875,200856.05859375
2247,Gedo,Ceel Waaq,2017-10-01,34727.26257324219,2358.476318359375,0.0,,0.0,15.265584945678711,37070.4765625,0.0,,0.0,0.0,34727.265625,2358.476318359375,,0.0,0.0,0.0,0.0,37085.73889160156,74171.47778320312,37085.74214744568,74171.48429489136,37085.741943359375,74171.48388671875
2248,Gedo,Doolow,2017-10-01,34639.8984375,17445.46484375,0.0,,0.0,26989.767578125,25095.59375,0.0,,0.0,26989.767578125,7650.13037109375,17445.46484375,,0.0,0.0,0.0,0.0,52085.36328125,104170.7265625,52085.361328125,104170.72265625,52085.36279296875,104170.7255859375
2249,Gedo,Garbahaarey,2017-10-01,80501.44921875,36707.4716796875,0.0,,0.0,26769.73828125,90439.1875,0.0,,0.0,26769.73828125,53731.7109375,36707.46875,,0.0,0.0,0.0,0.0,117208.9208984375,234417.841796875,117208.92578125,234417.8515625,117208.91796875,234417.8359375
2250,Gedo,Luuq,2017-10-01,74490.44140625,48400.315200805664,0.0,,0.0,42753.046875,79989.140625,148.56594848632812,,0.0,42753.046875,31816.80859375,48320.90234375,,0.0,0.0,0.0,0.0,122890.75660705566,245781.51321411133,122890.75344848633,245781.50689697266,122890.7578125,245781.515625
2251,Hiraan,Belet Weyne,2017-10-01,178327.984375,103957.703125,50812.6953125,,0.0,48383.3359375,129944.640625,154770.40625,,0.0,48383.3359375,129944.640625,154770.40625,,0.0,0.0,0.0,0.0,333098.3828125,666196.765625,333098.3828125,666196.765625,333098.3828125,666196.765625
2252,Hiraan,Bulo Burto,2017-10-01,166271.0,6877.76953125,43904.4453125,,0.0,46552.94921875,123854.703125,46645.546875,,0.0,46552.94921875,119718.0234375,50782.2109375,,0.0,0.0,0.0,0.0,217053.21484375,434106.4296875,217053.19921875,434106.3984375,217053.18359375,434106.3671875
2253,Hiraan,Jalalaqsi,2017-10-01,51050.890625,0.0,36568.9140625,,0.0,20577.1171875,30473.77734375,36568.9140625,,0.0,20577.1171875,30473.77734375,36568.9140625,,0.0,0.0,0.0,0.0,87619.8046875,175239.609375,87619.80859375,175239.6171875,87619.80859375,175239.6171875
2254,Lower Juba,Afmadow,2017-10-01,98438.46875,0.0,0.0,,0.0,89528.28125,8910.1796875,0.0,,0.0,37776.3828125,60662.0859375,0.0,,0.0,0.0,0.0,0.0,98438.46875,196876.9375,98438.4609375,196876.921875,98438.46875,196876.9375
2255,Lower Juba,Badhaadhe,2017-10-01,42358.06640625,29144.609375,0.0,,0.0,42358.06640625,29144.609375,0.0,,0.0,11701.1064453125,59801.5625,0.0,,0.0,0.0,0.0,0.0,71502.67578125,143005.3515625,71502.67578125,143005.3515625,71502.6689453125,143005.337890625
2256,Lower Juba,Jamaame,2017-10-01,167928.5625,82222.328125,0.0,,0.0,167928.5625,82222.328125,0.0,,0.0,167928.5625,82222.328125,0.0,,0.0,0.0,0.0,0.0,250150.890625,500301.78125,250150.890625,500301.78125,250150.890625,500301.78125
2257,Lower Juba,Kismaayo,2017-10-01,166504.828125,151303.765625,0.0,,0.0,166504.828125,151303.765625,0.0,,0.0,107778.7734375,210029.8125,0.0,,0.0,0.0,0.0,0.0,317808.59375,635617.1875,317808.59375,635617.1875,317808.5859375,635617.171875
2258,Lower Shabelle,Afgooye,2017-10-01,401748.5,16654.0390625,0.0,,0.0,401748.5,16654.0390625,0.0,,0.0,209488.546875,208914.0,0.0,,0.0,0.0,0.0,0.0,418402.5390625,836805.078125,418402.5390625,836805.078125,418402.546875,836805.09375
2259,Lower Shabelle,Baraawe,2017-10-01,3388.873291015625,127888.359375,0.0,,0.0,3388.873291015625,127888.359375,0.0,,0.0,3388.873291015625,0.0,127888.359375,,0.0,0.0,0.0,0.0,131277.23266601562,262554.46533203125,131277.23266601562,262554.46533203125,131277.23266601562,262554.46533203125
2260,Lower Shabelle,Kurtunwaarey,2017-10-01,92482.7109375,15377.83984375,0.0,,0.0,92482.7109375,15377.83984375,0.0,,0.0,92482.7109375,0.0,15377.83984375,,0.0,0.0,0.0,0.0,107860.55078125,215721.1015625,107860.55078125,215721.1015625,107860.55078125,215721.1015625
2261,Lower Shabelle,Marka,2017-10-01,183093.8125,207442.98071289062,0.0,,0.0,183093.8125,188231.28125,19211.6953125,,0.0,196863.0,6549.947265625,187123.84375,,0.0,0.0,0.0,0.0,390536.7932128906,781073.5864257812,390536.7890625,781073.578125,390536.791015625,781073.58203125
2262,Lower Shabelle,Qoryooley,2017-10-01,243764.375,59.825592041015625,0.0,,0.0,243764.375,59.825592041015625,0.0,,0.0,206972.515625,36791.890625,59.825592041015625,,0.0,0.0,0.0,0.0,243824.20059204102,487648.40118408203,243824.20059204102,487648.40118408203,243824.23184204102,487648.46368408203
2263,Lower Shabelle,Sablaale,2017-10-01,69856.109375,8434.05078125,0.0,,0.0,69856.109375,8434.05078125,0.0,,0.0,69856.109375,0.0,8434.05078125,,0.0,0.0,0.0,0.0,78290.16015625,156580.3203125,78290.16015625,156580.3203125,78290.16015625,156580.3203125
2264,Lower Shabelle,Wanla Weyn,2017-10-01,292979.84375,4458.2353515625,0.0,,0.0,292893.46875,86.37805938720703,4458.2353515625,,0.0,126481.171875,166498.671875,4458.2353515625,,0.0,0.0,0.0,0.0,297438.0791015625,594876.158203125,297438.0821609497,594876.1643218994,297438.0791015625,594876.158203125
2265,Middle Juba,Bu'aale,2017-10-01,114243.46875,14.820720672607422,0.0,,0.0,105313.453125,8944.83984375,0.0,,0.0,54914.01953125,59329.4609375,14.820720672607422,,0.0,0.0,0.0,0.0,114258.28947067261,228516.57894134521,114258.29296875,228516.5859375,114258.30118942261,228516.60237884521
2266,Middle Juba,Jilib,2017-10-01,136431.90625,85391.5234375,0.0,,0.0,136431.90625,85391.5234375,0.0,,0.0,92067.5390625,129531.859375,224.03627014160156,,0.0,0.0,0.0,0.0,221823.4296875,443646.859375,221823.4296875,443646.859375,221823.4347076416,443646.8694152832
2267,Middle Juba,Saakow,2017-10-01,124637.53125,256.7098693847656,0.0,,0.0,103910.4921875,20983.759765625,0.0,,0.0,74552.859375,50084.68359375,256.7098693847656,,0.0,0.0,0.0,0.0,124894.24111938477,249788.48223876953,124894.251953125,249788.50390625,124894.25283813477,249788.50567626953
2268,Middle Shabelle,Adan Yabaal,2017-10-01,3850.175537109375,112038.0703125,395.9111633300781,,0.0,2450.8447265625,86674.96875,27158.34375,,0.0,29213.279296875,1399.3306884765625,85671.546875,,0.0,0.0,0.0,0.0,116284.15701293945,232568.3140258789,116284.1572265625,232568.314453125,116284.15686035156,232568.31372070312
2269,Middle Shabelle,Balcad,2017-10-01,194483.09375,97796.76953125,0.0,,0.0,194483.09375,97706.9453125,89.82967376708984,,0.0,115407.8515625,117602.171875,59269.83984375,,0.0,0.0,0.0,0.0,292279.86328125,584559.7265625,292279.8687362671,584559.7374725342,292279.86328125,584559.7265625
2270,Middle Shabelle,Cadale,2017-10-01,1920.9752197265625,94035.984375,0.0,,0.0,1920.9752197265625,63478.09765625,30557.87890625,,0.0,32478.8515625,0.0,63478.09765625,,0.0,0.0,0.0,0.0,95956.95959472656,191913.91918945312,95956.95178222656,191913.90356445312,95956.94921875,191913.8984375
2271,Middle Shabelle,Jowhar,2017-10-01,445365.875,51491.5390625,397.3811340332031,,0.0,445094.875,51762.56640625,397.3811340332031,,0.0,188821.90625,256543.953125,51888.921875,,0.0,0.0,0.0,0.0,497254.7951965332,994509.5903930664,497254.8225402832,994509.6450805664,497254.78125,994509.5625
2272,Mudug,Gaalkacyo,2017-10-01,0.0,264128.46875,0.0,,0.0,0.0,0.0,264128.46875,,0.0,0.0,0.0,264128.46875,,0.0,0.0,0.0,0.0,264128.46875,528256.9375,264128.46875,528256.9375,264128.46875,528256.9375
2273,Mudug,Galdogob,2017-10-01,0.0,79719.7265625,0.0,,0.0,0.0,0.0,79719.7265625,,0.0,0.0,0.0,79719.7265625,,0.0,0.0,0.0,0.0,79719.7265625,159439.453125,79719.7265625,159439.453125,79719.7265625,159439.453125
2274,Mudug,Hobyo,2017-10-01,0.0,82485.71987915039,50349.71875,,0.0,0.0,52.258941650390625,132783.171875,,0.0,0.0,0.0,132835.4375,,0.0,0.0,0.0,0.0,132835.4386291504,265670.8772583008,132835.4308166504,265670.8616333008,132835.4375,265670.875
2275,Mudug,Jariiban,2017-10-01,0.0,74413.97265625,0.0,,0.0,0.0,24191.720703125,50222.25,,0.0,0.0,0.0,74413.96875,,0.0,0.0,0.0,0.0,74413.97265625,148827.9453125,74413.970703125,148827.94140625,74413.96875,148827.9375
2276,Mudug,Xarardheere,2017-10-01,0.0,0.0,128349.8203125,,0.0,0.0,0.0,128349.8203125,,0.0,0.0,0.0,128349.8203125,,0.0,0.0,0.0,0.0,128349.8203125,256699.640625,128349.8203125,256699.640625,128349.8203125,256699.640625
2277,Nugaal,Burtinle,2017-10-01,0.0,70801.5,0.0,,0.0,0.0,0.0,70801.5,,0.0,0.0,0.0,70801.5,,0.0,0.0,0.0,0.0,70801.5,141603.0,70801.5,141603.0,70801.5,141603.0
2278,Nugaal,Eyl,2017-10-01,15203.986328125,46455.9375,0.0,,0.0,0.0,25815.423828125,35844.49609375,,0.0,0.0,0.0,61659.921875,,0.0,0.0,0.0,0.0,61659.923828125,123319.84765625,61659.919921875,123319.83984375,61659.921875,123319.84375
2279,Nugaal,Garoowe,2017-10-01,93084.8359375,16960.35546875,0.0,,0.0,0.0,0.0,110045.1875,,0.0,0.0,0.0,110045.1875,,0.0,0.0,0.0,0.0,110045.19140625,220090.3828125,110045.1875,220090.375,110045.1875,220090.375
2280,Sanaag,Ceel Afweyn,2017-10-01,0.0,62932.171875,70494.96875,,0.0,19593.2578125,62665.8125,51168.07421875,,0.0,0.0,19593.2578125,113833.8828125,,0.0,0.0,0.0,0.0,133427.140625,266854.28125,133427.14453125,266854.2890625,133427.140625,266854.28125
2281,Sanaag,Ceerigaabo,2017-10-01,0.0,116261.640625,108753.0390625,,0.0,0.0,108753.0390625,116261.640625,,0.0,0.0,0.0,225014.6875,,0.0,0.0,0.0,0.0,225014.6796875,450029.359375,225014.6796875,450029.359375,225014.6875,450029.375
2282,Sanaag,Laasqoray,2017-10-01,246.818359375,62383.7395324707,101691.03125,,0.0,0.0,101840.9453125,62480.6484375,,0.0,0.0,149.91531372070312,164171.6875,,0.0,0.0,0.0,0.0,164321.5891418457,328643.1782836914,164321.59375,328643.1875,164321.6028137207,328643.2056274414
2283,Sool,Caynabo,2017-10-01,0.0,54310.481689453125,0.0,,0.0,1470.817626953125,0.0,52839.6640625,,0.0,0.0,1470.817626953125,52839.6640625,,0.0,0.0,0.0,0.0,54310.481689453125,108620.96337890625,54310.481689453125,108620.96337890625,54310.481689453125,108620.96337890625
2284,Sool,Laas Caanood,2017-10-01,0.0,146182.09375,0.0,,0.0,0.0,0.0,146182.09375,,0.0,0.0,0.0,146182.09375,,0.0,0.0,0.0,0.0,146182.09375,292364.1875,146182.09375,292364.1875,146182.09375,292364.1875
2285,Sool,Taleex,2017-10-01,83.99884033203125,47925.3515625,0.0,,0.0,0.0,0.0,48009.3515625,,0.0,0.0,0.0,48009.3515625,,0.0,0.0,0.0,0.0,48009.35040283203,96018.70080566406,48009.3515625,96018.703125,48009.3515625,96018.703125
2286,Sool,Xudun,2017-10-01,0.0,36471.19140625,0.0,,0.0,0.0,0.0,36471.19140625,,0.0,0.0,0.0,36471.19140625,,0.0,0.0,0.0,0.0,36471.19140625,72942.3828125,36471.19140625,72942.3828125,36471.19140625,72942.3828125
2287,Togdheer,Burco,2017-10-01,0.0,415030.58984375,141345.734375,,0.0,59738.65234375,0.0,496637.6875,,0.0,0.0,59738.65234375,496637.6875,,0.0,0.0,0.0,0.0,556376.32421875,1112752.6484375,556376.33984375,1112752.6796875,556376.33984375,1112752.6796875
2288,Togdheer,Buuhoodle,2017-10-01,0.0,72874.15625,0.0,,0.0,0.0,0.0,72874.15625,,0.0,0.0,0.0,72874.15625,,0.0,0.0,0.0,0.0,72874.15625,145748.3125,72874.15625,145748.3125,72874.15625,145748.3125
2289,Togdheer,Owdweyne,2017-10-01,0.0,70791.505859375,22314.12890625,,0.0,19578.732421875,0.0,73526.90625,,0.0,0.0,19578.732421875,73526.90625,,0.0,0.0,0.0,0.0,93105.634765625,186211.26953125,93105.638671875,186211.27734375,93105.638671875,186211.27734375
2290,Togdheer,Sheikh,2017-10-01,0.0,56261.171875,4247.462890625,,0.0,56261.171875,0.0,4247.462890625,,0.0,0.0,56261.171875,4247.462890625,,0.0,0.0,0.0,0.0,60508.634765625,121017.26953125,60508.634765625,121017.26953125,60508.634765625,121017.26953125
2291,Woqooyi Galbeed,Berbera,2017-10-01,0.0,55481.890625,58608.1875,,0.0,55481.890625,0.0,58608.1875,,0.0,0.0,55481.890625,58608.1875,,0.0,0.0,0.0,0.0,114090.078125,228180.15625,114090.078125,228180.15625,114090.078125,228180.15625
2292,Woqooyi Galbeed,Gebiley,2017-10-01,0.0,159095.6875,0.0,,0.0,159095.6875,0.0,0.0,,0.0,0.0,159095.6875,0.0,,0.0,0.0,0.0,0.0,159095.6875,318191.375,159095.6875,318191.375,159095.6875,318191.375
2293,Woqooyi Galbeed,Hargeysa,2017-10-01,0.0,1088412.4538402557,0.0,,0.0,941999.0,146386.75,26.578840255737305,,0.0,0.0,941999.0,146413.328125,,0.0,0.0,0.0,0.0,1088412.4538402557,2176824.9076805115,1088412.3288402557,2176824.6576805115,1088412.328125,2176824.65625
2294,Awdal,Baki,2018-02-01,36010.8046875,13493.240234375,0.0,0.0,0.0,28458.822265625,7551.98193359375,13493.240234375,0.0,0.0,36010.8046875,0.0,13493.240234375,0.0,0.0,0.0,0.0,0.0,49504.044921875,99008.08984375,49504.04443359375,99008.0888671875,49504.044921875,99008.08984375
2295,Awdal,Borama,2018-02-01,401223.46875,19640.3828125,0.0,0.0,0.0,165772.53125,235450.921875,19640.3828125,0.0,0.0,401223.46875,0.0,19640.3828125,0.0,0.0,0.0,0.0,0.0,420863.8515625,841727.703125,420863.8359375,841727.671875,420863.8515625,841727.703125
2296,Awdal,Lughaye,2018-02-01,752.7021484375,67926.25,0.0,0.0,0.0,752.7021484375,0.0,67926.25,0.0,0.0,752.7021484375,0.0,67926.25,0.0,0.0,0.0,0.0,0.0,68678.9521484375,137357.904296875,68678.9521484375,137357.904296875,68678.9521484375,137357.904296875
2297,Awdal,Zeylac,2018-02-01,7973.68408203125,46115.35046386719,0.0,0.0,0.0,7973.68408203125,366.9207763671875,45748.4296875,0.0,0.0,7973.68408203125,366.9207763671875,45748.4296875,0.0,0.0,0.0,0.0,0.0,54089.03454589844,108178.06909179688,54089.03454589844,108178.06909179688,54089.03454589844,108178.06909179688
2298,Bakool,Ceel Barde,2018-02-01,0.0,0.0,0.0,0.0,57113.08984375,0.0,0.0,0.0,0.0,57113.08984375,0.0,0.0,0.0,0.0,57113.09580993652,0.0,0.0,0.0,57113.09580993652,114226.19161987305,57113.08984375,114226.1796875,57113.08984375,114226.1796875
2299,Bakool,Rab Dhuure,2018-02-01,0.0,0.0,0.0,0.0,9570.453125,64479.3359375,0.0,0.0,0.0,9570.453125,64479.3359375,0.0,0.0,0.0,74049.7890625,0.0,0.0,0.0,74049.7890625,148099.578125,74049.7890625,148099.578125,74049.7890625,148099.578125
2300,Bakool,Tayeeglow,2018-02-01,0.0,74923.9375,0.0,0.0,5455.48486328125,79299.1875,74923.9375,0.0,0.0,5455.48486328125,79299.1875,74923.9375,0.0,0.0,84754.6796875,0.0,0.0,0.0,159678.6171875,319357.234375,159678.60986328125,319357.2197265625,159678.60986328125,319357.2197265625
2301,Bakool,Waajid,2018-02-01,0.0,67594.3828125,0.0,0.0,0.0,73419.140625,67594.3828125,0.0,0.0,0.0,73419.140625,67594.3828125,0.0,0.0,73419.140625,0.0,0.0,0.0,141013.5234375,282027.046875,141013.5234375,282027.046875,141013.5234375,282027.046875
2302,Bakool,Xudur,2018-02-01,0.0,40048.85546875,0.0,0.0,162.3527069091797,146598.25,40048.85546875,0.0,0.0,162.3527069091797,146598.25,40048.85546875,0.0,0.0,146760.60270690918,0.0,0.0,0.0,186809.45817565918,373618.91635131836,186809.45817565918,373618.91635131836,186809.45817565918,373618.91635131836
2303,Banadir,Banadir,2018-02-01,15281.0732421875,0.0,0.0,0.0,1762368.125,15281.0732421875,0.0,0.0,0.0,1762368.125,7624.330078125,7656.7431640625,0.0,0.0,1762368.125,0.0,0.0,0.0,1777649.1982421875,3555298.396484375,1777649.1982421875,3555298.396484375,1777649.1982421875,3555298.396484375
2304,Bari,Bandarbeyla,2018-02-01,17537.537109375,11374.461460113525,0.0,0.0,0.0,0.0,28911.998046875,0.0,0.0,0.0,0.0,28911.998046875,0.0,0.0,0.0,0.0,0.0,0.0,28911.998569488525,57823.99713897705,28911.998046875,57823.99609375,28911.998046875,57823.99609375
