ADMIN0,ADMIN1,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,period_ML1,period_ML2
Somalia,Sool,2018-06-01,293146.45129585266,0.0,0.0,,0.0,53055.229553222656,240091.22174263,0.0,,0.0,1495.6612167358398,291650.7900791168,0.0,,0.0,0.0,0.0,0.0,293146.45129585266,293146.45129585266,293146.45129585266,293146.45129585266,293146.45129585266,293146.45129585266,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293146.45129585266,100.0,0.0,18.098540616368453,81.90145938363155,0.0,0.0,240091.22174263,81.90145938363155,0.0,0.0,53055.229553222656,18.098540616368453,0.0,0.5102095591211409,99.48979044087885,0.0,0.0,291650.7900791168,99.48979044087885,0.0,0.0,1495.6612167358398,0.5102095591211409,99.48979044087885,81.90145938363155,Jun - Sep 2018,Oct - Jan 2019
Somalia,Sanaag,2018-06-01,530380.9140930176,7369.2373046875,0.0,,0.0,298079.47816467285,232301.4359283448,7369.2373046875,,0.0,20184.908203125,510196.0058898926,7369.2373046875,,0.0,0.0,0.0,0.0,537750.1513977051,537750.1513977051,537750.1513977051,537750.1513977051,537750.1513977051,537750.1513977051,0.0,98.62961687959852,1.37038312040147,0.0,0.0,7369.2373046875,1.37038312040147,0.0,0.0,530380.9140930176,98.62961687959852,0.0,55.430849696632,43.19876718296655,1.37038312040147,0.0,239670.67323303226,44.569150303368026,7369.2373046875,1.37038312040147,298079.47816467285,55.430849696632,0.0,3.7535848480304383,94.87603203156807,1.37038312040147,0.0,517565.2431945801,96.24641515196957,7369.2373046875,1.37038312040147,20184.908203125,3.7535848480304383,94.87603203156807,43.19876718296655,Jun - Sep 2018,Oct - Jan 2019
Somalia,Nugaal,2018-06-01,249401.2013821602,0.0,0.0,,0.0,102431.1484375,146970.0529446602,0.0,,0.0,0.0,249401.2013821602,0.0,,0.0,0.0,0.0,0.0,249401.2013821602,249401.2013821602,249401.2013821602,249401.2013821602,249401.2013821602,249401.2013821602,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249401.2013821602,100.0,0.0,41.07083200475191,58.9291679952481,0.0,0.0,146970.0529446602,58.9291679952481,0.0,0.0,102431.1484375,41.07083200475191,0.0,0.0,100.0,0.0,0.0,249401.2013821602,100.0,0.0,0.0,0.0,0.0,100.0,58.9291679952481,Jun - Sep 2018,Oct - Jan 2019
Somalia,Mudug,2018-06-01,698865.3469772339,0.0,0.0,,0.0,309982.14958190924,388883.1973953247,0.0,,0.0,0.0,698865.3469772339,0.0,,0.0,0.0,0.0,0.0,698865.3469772339,698865.3469772339,698865.3469772339,698865.3469772339,698865.3469772339,698865.3469772339,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698865.3469772339,100.0,0.0,44.35506080286552,55.64493919713448,0.0,0.0,388883.1973953247,55.64493919713448,0.0,0.0,309982.14958190924,44.35506080286552,0.0,0.0,100.0,0.0,0.0,698865.3469772339,100.0,0.0,0.0,0.0,0.0,100.0,55.64493919713448,Jun - Sep 2018,Oct - Jan 2019
Somalia,Middle Shabelle,2018-06-01,370026.6307067871,226233.91067504892,0.0,,434250.9042663574,370026.6307067871,226233.91067504892,0.0,,434250.9042663574,495627.7169494629,100632.82443237305,0.0,,434250.9042663574,0.0,0.0,0.0,1030511.4456481936,1030511.4456481936,1030511.4456481936,1030511.4456481936,1030511.4456481936,1030511.4456481936,42.13935770438852,35.907085968757954,21.953556326853533,0.0,0.0,226233.91067504892,21.953556326853533,0.0,0.0,804277.5349731445,78.04644367314646,42.13935770438852,35.907085968757954,21.953556326853533,0.0,0.0,226233.91067504892,21.953556326853533,0.0,0.0,804277.5349731445,78.04644367314646,42.13935770438852,48.09531413187869,9.765328163732796,0.0,0.0,100632.82443237305,9.765328163732796,0.0,0.0,929878.6212158204,90.23467183626721,-12.188228163120742,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Middle Juba,2018-06-01,83468.50799560548,202270.7109375,0.0,,188548.76411437988,83468.50799560548,202270.7109375,0.0,,275582.2904815674,115403.63821411133,83302.05435180664,0.0,,188548.76411437988,0.0,0.0,0.0,474287.9830474854,474287.9830474854,474287.9830474854,474287.9830474854,474287.9830474854,474287.9830474854,39.754067329068825,17.598697622336484,42.64723504859469,0.0,0.0,202270.7109375,42.64723504859469,0.0,0.0,272017.2721099853,57.35276495140531,39.754067329068825,17.598697622336484,42.64723504859469,0.0,0.0,202270.7109375,42.64723504859469,0.0,0.0,272017.2721099853,57.35276495140531,58.104421855861425,24.33197600171059,17.56360214242799,0.0,0.0,83302.05435180664,17.56360214242799,0.0,0.0,390985.92869567865,82.436397857572,-25.083632906166702,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Lower Shabelle,2018-06-01,911204.8881835938,134.73382568359378,0.0,,713391.3255920409,1001709.1381835938,134.73382568359378,0.0,,713391.3255920409,597120.9237670897,404722.9482421875,0.0,,803895.5755920409,0.0,0.0,0.0,1715235.1976013184,1715235.1976013184,1715235.1976013184,1715235.1976013184,1715235.1976013184,1715235.1976013184,46.86795004651572,53.124194830998924,0.007855122485360208,0.0,0.0,134.73382568359378,0.007855122485360208,0.0,0.0,1715100.4637756348,99.99214487751465,41.591457928900226,58.40068694861443,0.007855122485360208,0.0,0.0,134.73382568359378,0.007855122485360208,0.0,0.0,1715100.4637756348,99.99214487751465,41.591457928900226,34.812772300972924,23.595769770126854,0.0,0.0,404722.9482421875,23.595769770126854,0.0,0.0,1310512.2493591309,76.40423022987315,23.587914647641487,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Woqooyi Galbeed,2018-06-01,517131.6650543214,883127.3951911926,0.0,,0.0,517131.6650543214,823880.0859375,59247.30925369263,,0.0,1183141.8831253052,157869.86786651608,59247.30925369263,,0.0,0.0,0.0,0.0,1400259.0602455141,1400259.0602455141,1400259.0602455141,1400259.0602455141,1400259.0602455141,1400259.0602455141,0.0,36.93114222475735,63.068857775242655,0.0,0.0,883127.3951911926,63.068857775242655,0.0,0.0,517131.6650543214,36.93114222475735,0.0,36.93114222475735,58.83769006236926,4.231167712873397,0.0,883127.3951911926,63.068857775242655,59247.30925369263,4.231167712873397,517131.6650543214,36.93114222475735,0.0,84.49449939055273,11.274332896573872,4.231167712873397,0.0,217117.17712020874,15.505500609447267,59247.30925369263,4.231167712873397,1183141.8831253052,84.49449939055273,-47.5633571657954,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Hiraan,2018-06-01,376331.02310943604,5517.01953125,0.0,,274461.119758606,245554.02896881106,136294.013671875,0.0,,274461.119758606,136347.4803390503,245500.5623016357,0.0,,274461.119758606,0.0,0.0,0.0,656309.162399292,656309.162399292,656309.162399292,656309.162399292,656309.162399292,656309.162399292,41.81887675546826,57.340510337181605,0.8406129073501338,0.0,0.0,5517.01953125,0.8406129073501338,0.0,0.0,650792.142868042,99.15938709264988,41.81887675546826,37.414383805207095,20.766739439324642,0.0,0.0,136294.013671875,20.766739439324642,0.0,0.0,520015.14872741705,79.23326056067536,41.81887675546826,20.77488600655827,37.40623723797347,0.0,0.0,245500.5623016357,37.40623723797347,0.0,0.0,410808.60009765625,62.59376276202653,36.565624330623336,19.92612653197451,Jun - Sep 2018,Oct - Jan 2019
Somalia,Awdal,2018-06-01,203324.66815280914,389811.20326328283,0.0,,0.0,203324.66815280914,243002.89794921875,146808.30531406405,,0.0,445960.6453256607,366.9207763671875,146808.30531406405,,0.0,0.0,0.0,0.0,593135.8714160919,593135.8714160919,593135.8714160919,593135.8714160919,593135.8714160919,593135.8714160919,0.0,34.27961078586907,65.72038921413093,0.0,0.0,389811.20326328283,65.72038921413093,0.0,0.0,203324.66815280914,34.27961078586907,0.0,34.27961078586907,40.96917918133285,24.751210032798074,0.0,389811.20326328283,65.72038921413093,146808.30531406405,24.751210032798074,203324.66815280914,34.27961078586907,0.0,75.18692879945782,0.06186116774410836,24.751210032798074,0.0,147175.22609043118,24.813071200542183,146808.30531406405,24.751210032798074,445960.6453256607,75.18692879945782,-40.90731801358875,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Bakool,2018-06-01,182567.1796875,0.0,0.0,,436097.30653381353,182567.1796875,0.0,0.0,,72301.38465881348,363795.921875,182567.1796875,0.0,,436097.30653381353,0.0,0.0,0.0,618664.4862213135,618664.4862213135,618664.4862213135,618664.4862213135,618664.4862213135,618664.4862213135,70.49011479508286,29.509885204917136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618664.4862213135,100.0,70.49011479508286,29.509885204917136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618664.4862213135,100.0,11.686687416052726,58.80342737903014,29.509885204917136,0.0,0.0,182567.1796875,29.509885204917136,0.0,0.0,436097.30653381353,70.49011479508286,29.509885204917136,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Banadir,2018-06-01,7656.7431640625,0.0,0.0,,1985.2215576171875,1775663.9482421875,0.0,0.0,,1762368.0965576172,7624.330078125,7656.7431640625,0.0,,1769992.4266357422,0.0,0.0,0.0,1777649.1697998047,1777649.1697998047,1777649.1697998047,1777649.1697998047,1777649.1697998047,1777649.1697998047,99.56927703766628,0.4307229623337199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777649.1697998047,100.0,0.11167679153703647,99.88832320846295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777649.1697998047,100.0,99.14037744332262,0.4288995943436711,0.4307229623337199,0.0,0.0,7656.7431640625,0.4307229623337199,0.0,0.0,1769992.4266357422,99.56927703766628,0.4307229623337199,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Lower Juba,2018-06-01,260705.89635467532,232493.23580932608,0.0,,265124.9809761048,260705.89635467532,232493.23580932608,0.0,,257381.04765701288,240270.83522796628,260672.23025512692,0.0,,265124.9809761048,0.0,0.0,0.0,758324.1131401062,758324.1131401062,758324.1131401062,758324.1131401062,758324.1131401062,758324.1131401062,34.96196103777606,34.379217518895885,30.65882144332805,0.0,0.0,232493.23580932608,30.65882144332805,0.0,0.0,525830.87733078,69.34117855667195,34.96196103777606,34.379217518895885,30.65882144332805,0.0,0.0,232493.23580932608,30.65882144332805,0.0,0.0,525830.87733078,69.34117855667195,33.94077060153563,31.684451419201327,34.37477797926304,0.0,0.0,260672.23025512692,34.37477797926304,0.0,0.0,497651.8828849793,65.62522202073696,3.7159565359349815,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Bay,2018-06-01,1217762.8963241577,893.0055236816406,0.0,,21230.231309890747,1217762.8963241577,893.0055236816406,0.0,,21230.231309890747,1094.4679107666016,1217561.4339370728,0.0,,21230.231309890747,0.0,0.0,0.0,1239886.13315773,1239886.13315773,1239886.13315773,1239886.13315773,1239886.13315773,1239886.13315773,1.7122726629599283,98.2157041487972,0.07202318824288667,0.0,0.0,893.0055236816406,0.07202318824288667,0.0,0.0,1238993.1276340485,99.92797681175712,1.7122726629599283,98.2157041487972,0.07202318824288667,0.0,0.0,893.0055236816406,0.07202318824288667,0.0,0.0,1238993.1276340485,99.92797681175712,1.7122726629599283,0.08827164700836045,98.19945569003171,0.0,0.0,1217561.4339370728,98.19945569003171,0.0,0.0,22324.69922065735,1.8005443099682887,98.12743250178885,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Galgaduud,2018-06-01,523974.4981441498,133933.6328125,0.0,,0.0,393687.06480216974,264553.23833465576,0.0,,0.0,16755.39093017578,641484.9122066498,0.0,,332.17218017578125,0.0,0.0,0.0,658240.3031368257,658240.3031368257,658240.3031368257,658240.3031368257,658240.3031368257,658240.3031368257,0.0504636648033893,79.60231174651022,20.347224588686387,0.0,0.0,133933.6328125,20.347224588686387,0.0,0.0,524306.6703243257,79.65277541131361,0.0,59.80901851893074,40.19098148106927,0.0,0.0,264553.23833465576,40.19098148106927,0.0,0.0,393687.06480216974,59.80901851893074,0.0,2.5454823793572707,97.45451762064272,0.0,0.0,641484.9122066498,97.45451762064272,0.0,0.0,16755.39093017578,2.5454823793572707,77.10729303195635,19.843756892382878,Jun - Sep 2018,Oct - Jan 2019
Somalia,Gedo,2018-06-01,388770.56987953186,197057.4073791504,0.0,,23838.020749092106,436141.42925453186,197057.4073791504,0.0,,91.5017786026001,631355.4849433899,25589.87066078186,0.0,,71208.8801240921,0.0,0.0,0.0,657036.8573827744,657036.8573827744,657036.8573827744,657036.8573827744,657036.8573827744,657036.8573827744,10.837882125478306,59.170283297066725,29.991834577454966,0.0,0.0,197057.4073791504,29.991834577454966,0.0,0.0,459979.45000362396,70.00816542254503,3.62811012521397,66.38005529733107,29.991834577454966,0.0,0.0,197057.4073791504,29.991834577454966,0.0,0.0,459979.45000362396,70.00816542254503,0.013926430089034304,96.09133458027254,3.8947389896384164,0.0,0.0,25589.87066078186,3.8947389896384164,0.0,0.0,631446.9867219925,96.1052610103616,-26.097095587816554,0.0,Jun - Sep 2018,Oct - Jan 2019
Somalia,Bari,2018-06-01,763369.609375,0.0,0.0,,0.0,433762.6875,329606.921875,0.0,,0.0,0.0,763369.609375,0.0,,0.0,0.0,0.0,0.0,763369.609375,763369.609375,763369.609375,763369.609375,763369.609375,763369.609375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763369.609375,100.0,0.0,56.82210585448093,43.177894145519076,0.0,0.0,329606.921875,43.177894145519076,0.0,0.0,433762.6875,56.82210585448093,0.0,0.0,100.0,0.0,0.0,763369.609375,100.0,0.0,0.0,0.0,0.0,100.0,43.177894145519076,Jun - Sep 2018,Oct - Jan 2019
Somalia,Middle Juba,2018-10-01,328972.96875,0.0,0.0,0.0,115487.65625,358800.34375,0.0,0.0,,115487.65625,358800.34375,0.0,0.0,0.0,145315.0,0.0,0.0,0.0,474287.96875,474287.96875,474288.0,474288.0,474288.0,474288.0,30.638559182300572,69.36144081769943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474287.96875,100.0,24.34968969276052,75.65031030723951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474288.0,100.0,24.34968969276052,75.65031030723951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474288.0,100.0,0.0,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Togdheer,2018-10-01,805243.1761474609,0.0,0.0,0.0,0.0,805056.625,186.55116271972656,0.0,,0.0,805056.625,186.55116271972656,0.0,0.0,0.0,0.0,0.0,0.0,805243.1761474609,805243.1761474609,805243.1761627197,805243.1761627197,805243.1761627197,805243.1761627197,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805243.1761474609,100.0,0.0,99.97683294087523,0.023167059124761732,0.0,0.0,186.55116271972656,0.023167059124761732,0.0,0.0,805056.625,99.97683294087523,0.0,99.97683294087523,0.023167059124761732,0.0,0.0,186.55116271972656,0.023167059124761732,0.0,0.0,805056.625,99.97683294087523,0.023167059124761732,0.023167059124761732,Oct - Jan 2019,Feb - May 2019
Somalia,Sool,2018-10-01,293146.46875,0.0,0.0,0.0,0.0,53142.8125,240003.65625,0.0,,0.0,53055.23046875,240091.21875,0.0,0.0,0.0,0.0,0.0,0.0,293146.46875,293146.46875,293146.46875,293146.46875,293146.44921875,293146.44921875,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293146.46875,100.0,0.0,18.12841639423637,81.87158360576363,0.0,0.0,240003.65625,81.87158360576363,0.0,0.0,53142.8125,18.12841639423637,0.0,18.098541056917067,81.90145894308293,0.0,0.0,240091.21875,81.90145894308293,0.0,0.0,53055.23046875,18.098541056917067,81.90145894308293,81.87158360576363,Oct - Jan 2019,Feb - May 2019
Somalia,Sanaag,2018-10-01,530380.90625,7369.2373046875,0.0,0.0,0.0,298342.875,232038.03125,7369.2373046875,,0.0,298079.46875,232301.40625,7369.2373046875,0.0,0.0,0.0,0.0,0.0,537750.1435546875,537750.1435546875,537750.1435546875,537750.1435546875,537750.1123046875,537750.1123046875,0.0,98.62961685961169,1.3703831403883338,0.0,0.0,7369.2373046875,1.3703831403883338,0.0,0.0,530380.90625,98.62961685961169,0.0,55.479831772403706,43.14978508720797,1.3703831403883338,0.0,239407.2685546875,44.520168227596294,7369.2373046875,1.3703831403883338,298342.875,55.479831772403706,0.0,55.43085197555647,43.198764804418815,1.3703832200247157,0.0,239670.6435546875,44.56914802444353,7369.2373046875,1.3703832200247157,298079.46875,55.43085197555647,43.1987648840552,43.14978508720797,Oct - Jan 2019,Feb - May 2019
Somalia,Nugaal,2018-10-01,249401.21875,0.0,0.0,0.0,0.0,249401.21875,0.0,0.0,,0.0,102431.1484375,146970.0625,0.0,0.0,0.0,0.0,0.0,0.0,249401.21875,249401.21875,249401.21875,249401.21875,249401.2109375,249401.2109375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249401.21875,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249401.21875,100.0,0.0,41.07083043119997,58.92916956880002,0.0,0.0,146970.0625,58.92916956880002,0.0,0.0,102431.1484375,41.07083043119997,58.92916956880002,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Mudug,2018-10-01,698865.4375,0.0,0.0,0.0,0.0,698865.4375,0.0,0.0,,0.0,309982.125,388883.21875,0.0,0.0,0.0,0.0,0.0,0.0,698865.4375,698865.4375,698865.4375,698865.4375,698865.34375,698865.34375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698865.4375,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698865.4375,100.0,0.0,44.35505749028638,55.64494250971362,0.0,0.0,388883.21875,55.64494250971362,0.0,0.0,309982.125,44.35505749028638,55.64494250971362,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Middle Shabelle,2018-10-01,326031.5625,0.0,0.0,0.0,704479.875,326031.5625,0.0,0.0,,704479.875,325900.59375,130.9827880859375,0.0,0.0,704479.875,0.0,0.0,0.0,1030511.4375,1030511.4375,1030511.4375,1030511.4375,1030511.4515380859,1030511.4515380859,68.36215973585446,31.637840264145538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030511.4375,100.0,68.36215973585446,31.637840264145538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030511.4375,100.0,68.36215880459467,31.62513073130612,0.0127104640992043,0.0,0.0,130.9827880859375,0.0127104640992043,0.0,0.0,1030380.46875,99.9872895359008,0.0127104640992043,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Lower Shabelle,2018-10-01,911339.5625,0.0,0.0,0.0,803895.625,911339.5625,0.0,0.0,,803895.625,911339.5625,0.0,0.0,0.0,803895.625,0.0,0.0,0.0,1715235.1875,1715235.1875,1715235.1875,1715235.1875,1715235.1875,1715235.1875,46.86795320306476,53.132046796935256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715235.1875,100.0,46.86795320306476,53.132046796935256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715235.1875,100.0,46.86795320306476,53.132046796935256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715235.1875,100.0,0.0,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Woqooyi Galbeed,2018-10-01,517131.625,883127.37109375,0.0,0.0,0.0,1341011.75,0.0,59247.30859375,,0.0,1341011.75,0.0,59247.30859375,0.0,0.0,0.0,0.0,0.0,1400258.99609375,1400258.99609375,1400259.05859375,1400259.05859375,1400259.05859375,1400259.05859375,0.0,36.931141056234786,63.06885894376522,0.0,0.0,883127.37109375,63.06885894376522,0.0,0.0,517131.625,36.931141056234786,0.0,95.76883232926548,0.0,4.231167670734498,0.0,59247.30859375,4.231167670734498,59247.30859375,4.231167670734498,1341011.75,95.76883232926548,0.0,95.76883232926548,0.0,4.231167670734498,0.0,59247.30859375,4.231167670734498,59247.30859375,4.231167670734498,1341011.75,95.76883232926548,-58.83769127303072,-58.83769127303072,Oct - Jan 2019,Feb - May 2019
Somalia,Hiraan,2018-10-01,377830.8125,0.0,0.0,0.0,278478.34375,377830.8125,0.0,0.0,,278478.34375,377830.8125,0.0,0.0,0.0,278478.34375,0.0,0.0,0.0,656309.15625,656309.15625,656309.15625,656309.15625,656309.15625,656309.15625,42.43097038919301,57.56902961080698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656309.15625,100.0,42.43097038919301,57.56902961080698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656309.15625,100.0,42.43097038919301,57.56902961080698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656309.15625,100.0,0.0,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Awdal,2018-10-01,203324.671875,389811.203125,0.0,0.0,0.0,446327.59375,0.0,146808.296875,,0.0,446327.59375,0.0,146808.296875,0.0,0.0,0.0,0.0,0.0,593135.875,593135.875,593135.890625,593135.890625,593135.890625,593135.890625,0.0,34.27961120628558,65.72038879371442,0.0,0.0,389811.203125,65.72038879371442,0.0,0.0,203324.671875,34.27961120628558,0.0,75.24879219156594,0.0,24.751207808434078,0.0,146808.296875,24.751207808434078,146808.296875,24.751207808434078,446327.59375,75.24879219156594,0.0,75.24879219156594,0.0,24.751207808434078,0.0,146808.296875,24.751207808434078,146808.296875,24.751207808434078,446327.59375,75.24879219156594,-40.96918098528034,-40.96918098528034,Oct - Jan 2019,Feb - May 2019
Somalia,Bakool,2018-10-01,182567.1875,0.0,0.0,0.0,72301.390625,546363.0625,0.0,0.0,,72301.390625,546363.0625,0.0,0.0,0.0,436097.28125,0.0,0.0,0.0,618664.46875,618664.46875,618664.453125,618664.453125,618664.453125,618664.453125,70.49011269891197,29.50988730108804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618664.46875,100.0,11.686689005613784,88.3133109943862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618664.453125,100.0,11.686689005613784,88.3133109943862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618664.453125,100.0,0.0,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Banadir,2018-10-01,1768039.625,0.0,0.0,0.0,9609.5517578125,1768039.625,0.0,0.0,,9609.5517578125,1768039.625,0.0,0.0,0.0,9609.5517578125,0.0,0.0,0.0,1777649.1767578125,1777649.1767578125,1777649.1767578125,1777649.1767578125,1777649.1767578125,1777649.1767578125,0.5405763906317556,99.45942360936823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777649.1767578125,100.0,0.5405763906317556,99.45942360936823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777649.1767578125,100.0,0.5405763906317556,99.45942360936823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777649.1767578125,100.0,0.0,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Lower Juba,2018-10-01,493165.46875,0.0,0.0,0.0,256314.40625,502009.65625,0.0,0.0,,256314.40625,502009.65625,0.0,0.0,0.0,265158.65625,0.0,0.0,0.0,758324.125,758324.125,758324.0625,758324.0625,758324.0625,758324.0625,34.966401240366714,65.03359875963329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758324.125,100.0,33.800115138770245,66.19988486122975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758324.0625,100.0,33.800115138770245,66.19988486122975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758324.0625,100.0,0.0,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Bay,2018-10-01,1218655.875,0.0,0.0,0.0,21230.232421875,1218655.875,0.0,0.0,,21230.232421875,1218655.875,0.0,0.0,0.0,21230.232421875,0.0,0.0,0.0,1239886.107421875,1239886.107421875,1239886.107421875,1239886.107421875,1239886.107421875,1239886.107421875,1.7122727881853224,98.28772721181468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239886.107421875,100.0,1.7122727881853224,98.28772721181468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239886.107421875,100.0,1.7122727881853224,98.28772721181468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239886.107421875,100.0,0.0,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Galgaduud,2018-10-01,641484.875,0.0,0.0,0.0,16755.390625,641484.875,0.0,0.0,,16755.390625,376931.6875,264553.25,0.0,0.0,16755.390625,0.0,0.0,0.0,658240.265625,658240.265625,658240.265625,658240.265625,658240.328125,658240.328125,2.5454824780569654,97.45451752194306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658240.265625,100.0,2.5454824780569654,97.45451752194306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658240.265625,100.0,2.5454822363630907,57.263536036099644,40.19098172753725,0.0,0.0,264553.25,40.19098172753725,0.0,0.0,393687.078125,59.80901827246274,40.19098172753725,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Gedo,2018-10-01,315059.0625,0.0,0.0,0.0,294621.1875,362415.6875,0.0,0.0,,294621.1875,362415.6875,0.0,0.0,0.0,341977.8125,0.0,0.0,0.0,657036.875,657036.875,657036.875,657036.875,657036.875,657036.875,52.048496136537246,47.951503863462754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657036.875,100.0,44.840890779531975,55.159109220468025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657036.875,100.0,44.840890779531975,55.159109220468025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657036.875,100.0,0.0,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Bari,2018-10-01,763369.625,0.0,0.0,0.0,0.0,763369.625,0.0,0.0,,0.0,433762.6875,329606.90625,0.0,0.0,0.0,0.0,0.0,0.0,763369.625,763369.625,763369.625,763369.625,763369.59375,763369.59375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763369.625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763369.625,100.0,0.0,56.822107017541924,43.177892982458076,0.0,0.0,329606.90625,43.177892982458076,0.0,0.0,433762.6875,56.822107017541924,43.177892982458076,0.0,Oct - Jan 2019,Feb - May 2019
Somalia,Lower Shabelle,2019-02-01,44158.63671875,0.0,0.0,,1260054.75,500871.09375,4648.29150390625,0.0,,1084634.125,680940.125,0.0,0.0,,1721415.5703125,0.0,0.0,0.0,1765574.20703125,1765574.20703125,1765574.1352539062,1765574.1352539062,1765574.25,1765574.25,97.49890791659212,2.5010920834078774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765574.20703125,100.0,71.3679887374875,28.368737610554657,0.26327365195785346,0.0,0.0,4648.29150390625,0.26327365195785346,0.0,0.0,1760925.84375,99.73672634804217,61.43237108266616,38.56762891733385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765574.25,100.0,0.0,0.26327365195785346,Feb - May 2019,Jun - Sep 2019
