,date,ADMIN1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
561,2018-02-01,Bari,306563.69168043137,456805.93140411377,0.0,,0.0,0.0,763369.6230845451,0.0,,0.0,0.0,433762.7023677826,329606.92071676254,,0.0,0.0,0.0,0.0,763369.6230845451,763369.6230845451,763369.6230845451,763369.6230845451,763369.6230845451,763369.6230845451
562,2018-02-01,Bay,780928.4824142456,436834.38750362396,0.0,,22064.004991531372,260.69422912597656,1217561.4075307846,0.0,,0.0,22102.143936157227,21.092897415161133,1217762.8699178696,,22123.236833572388,0.0,0.0,0.0,1239886.106751442,1239886.106751442,1239886.106751442,1239886.106751442,1239886.106751442,1239886.106751442
563,2018-02-01,Galgaduud,393687.0645942688,264553.23843955994,0.0,,0.0,0.0,457044.3812904358,201195.92174339294,,0.0,0.0,16755.39093017578,641484.912103653,,0.0,0.0,0.0,0.0,658240.3030338287,658240.3030338287,658240.3030338287,658240.3030338287,658240.3030338287,658240.3030338287
564,2018-02-01,Gedo,165207.895778656,26.077821731567383,0.0,,128.42282962799072,631318.5628433228,25589.8705368042,0.0,,0.0,197067.73864078522,294610.84374809265,165358.27382087708,,491802.88260936737,0.0,0.0,0.0,657036.856209755,657036.856209755,657036.856209755,657036.856209755,657036.856209755,657036.856209755
565,2018-02-01,Hiraan,244252.21804237366,137595.83337402344,0.0,,274461.1144657135,136294.01361083984,245554.03780555725,0.0,,0.0,136546.24665260315,274262.3480911255,245500.57113838196,,274461.1144657135,0.0,0.0,0.0,656309.1658821106,656309.1658821106,656309.1658821106,656309.1658821106,656309.1658821106,656309.1658821106
566,2018-02-01,Lower Juba,241337.44460201263,260672.23007202148,0.0,,257436.74794006348,240215.13178920746,260672.23007202148,0.0,,0.0,343982.7829065323,414341.32689476013,0.0,,256314.4351272583,0.0,0.0,0.0,758324.1098012924,758324.1098012924,758324.1098012924,758324.1098012924,758324.1098012924,758324.1098012924
567,2018-02-01,Lower Shabelle,641128.6083564758,360580.5085144043,0.0,,713391.3557128906,411912.0184326172,589931.8322639465,0.0,,0.0,925852.0793190002,428740.77655029297,360642.35054016113,,713526.0895385742,0.0,0.0,0.0,1715235.2064094543,1715235.2064094543,1715235.2064094543,1715235.2064094543,1715235.2064094543,1715235.2064094543
568,2018-02-01,Middle Juba,232453.133354187,83023.87448120117,0.0,,360992.12091064453,29968.663303375244,83327.20110702515,0.0,,0.0,237755.2537612915,236025.19286346436,507.5386962890625,,158810.97748565674,0.0,0.0,0.0,474287.9853210449,474287.9853210449,474287.9853210449,474287.9853210449,474287.9853210449,474287.9853210449
569,2018-02-01,Middle Shabelle,100279.8747253418,507.8764953613281,0.0,,434250.8875865936,594762.2021217346,1498.3439636230469,0.0,,0.0,376795.62808036804,382692.6718902588,271023.13370132446,,929723.6824512482,0.0,0.0,0.0,1030511.4336719513,1030511.4336719513,1030511.4336719513,1030511.4336719513,1030511.4336719513,1030511.4336719513
570,2018-02-01,Mudug,309982.15212726593,388883.19134902954,0.0,,0.0,0.0,459859.55879306793,239005.78468322754,,0.0,0.0,0.0,698865.3434762955,,0.0,0.0,0.0,0.0,698865.3434762955,698865.3434762955,698865.3434762955,698865.3434762955,698865.3434762955,698865.3434762955
571,2018-02-01,Nugaal,212908.27242326736,36492.92922210693,0.0,,0.0,0.0,239044.3520359993,10356.849609375,,0.0,0.0,0.0,249401.2016453743,,0.0,0.0,0.0,0.0,249401.2016453743,249401.2016453743,249401.2016453743,249401.2016453743,249401.2016453743,249401.2016453743
572,2018-02-01,Sanaag,20448.297256469727,517301.85509490967,0.0,,0.0,20184.908203125,278157.9602508545,239407.2838973999,,0.0,0.0,20335.81410217285,517414.33824920654,,0.0,0.0,0.0,0.0,537750.1523513794,537750.1523513794,537750.1523513794,537750.1523513794,537750.1523513794,537750.1523513794
573,2018-02-01,Sool,1608.9754962921143,291537.47709178925,0.0,,0.0,1495.6612167358398,51647.149240493774,240003.64213085175,,0.0,0.0,1495.6612167358398,291650.7913713455,,0.0,0.0,0.0,0.0,293146.45258808136,293146.45258808136,293146.45258808136,293146.45258808136,293146.45258808136,293146.45258808136
574,2018-02-01,Togdheer,138248.75753450394,666994.3503990173,0.0,,0.0,138248.75753450394,666807.7992477417,186.55115127563477,,0.0,0.0,138248.75753450394,666994.3503990173,,0.0,0.0,0.0,0.0,805243.1079335213,805243.1079335213,805243.1079335213,805243.1079335213,805243.1079335213,805243.1079335213
575,2018-02-01,Woqooyi Galbeed,1183141.8960266113,217117.17712020874,0.0,,0.0,359261.79692077637,981749.9669723511,59247.30925369263,,0.0,0.0,1183141.8960266113,217117.17712020874,,0.0,0.0,0.0,0.0,1400259.07314682,1400259.07314682,1400259.07314682,1400259.07314682,1400259.07314682,1400259.07314682
576,2018-06-01,Awdal,203324.66781139374,389811.2028543949,0.0,,0.0,203324.66781139374,243002.89770507812,146808.3051493168,,0.0,445960.6447401047,366.9207763671875,146808.3051493168,,0.0,0.0,0.0,0.0,593135.8706657887,593135.8706657887,593135.8706657887,593135.8706657887,593135.8706657887,593135.8706657887
577,2018-06-01,Bakool,182567.1807861328,0.0,0.0,,436097.29763793945,182567.1807861328,0.0,0.0,,72301.38580322266,363795.9118347168,182567.1807861328,0.0,,436097.29763793945,0.0,0.0,0.0,618664.4784240723,618664.4784240723,618664.4784240723,618664.4784240723,618664.4784240723,618664.4784240723
578,2018-06-01,Banadir,7656.7431640625,0.0,0.0,,1985.2215576171875,1775663.9482421875,0.0,0.0,,1762368.0965576172,7624.330078125,7656.7431640625,0.0,,1769992.4266357422,0.0,0.0,0.0,1777649.1697998047,1777649.1697998047,1777649.1697998047,1777649.1697998047,1777649.1697998047,1777649.1697998047
579,2018-06-01,Bari,763369.6230845451,0.0,0.0,,0.0,433762.7023677826,329606.92071676254,0.0,,0.0,0.0,763369.6230845451,0.0,,0.0,0.0,0.0,0.0,763369.6230845451,763369.6230845451,763369.6230845451,763369.6230845451,763369.6230845451,763369.6230845451
580,2018-06-01,Bay,1217762.8699178696,893.0055236816406,0.0,,21230.231309890747,1217762.8699178696,893.0055236816406,0.0,,21230.231309890747,1094.4679107666016,1217561.4075307846,0.0,,21230.231309890747,0.0,0.0,0.0,1239886.106751442,1239886.106751442,1239886.106751442,1239886.106751442,1239886.106751442,1239886.106751442
581,2018-06-01,Galgaduud,523974.49804115295,133933.6328125,0.0,,0.0,393687.0645942688,264553.23843955994,0.0,,0.0,16755.39093017578,641484.912103653,0.0,,332.17218017578125,0.0,0.0,0.0,658240.3030338287,658240.3030338287,658240.3030338287,658240.3030338287,658240.3030338287,658240.3030338287
582,2018-06-01,Gedo,388770.5653266907,197057.40982055664,0.0,,23838.020749092102,436141.4256401062,197057.40982055664,0.0,,91.5017786026001,631355.4838943481,25589.8705368042,0.0,,71208.88106250763,0.0,0.0,0.0,657036.856209755,657036.856209755,657036.856209755,657036.856209755,657036.856209755,657036.856209755
583,2018-06-01,Hiraan,376331.0318851471,5517.01953125,0.0,,274461.1144657135,245554.03780555725,136294.01361083984,0.0,,274461.1144657135,136347.48027801514,245500.57113838196,0.0,,274461.1144657135,0.0,0.0,0.0,656309.1658821106,656309.1658821106,656309.1658821106,656309.1658821106,656309.1658821106,656309.1658821106
584,2018-06-01,Lower Juba,260705.89617156982,232493.230093956,0.0,,265124.9835357666,260705.89617156982,232493.230093956,0.0,,257381.05015563965,240270.8295736313,260672.23007202148,0.0,,265124.9835357666,0.0,0.0,0.0,758324.1098012924,758324.1098012924,758324.1098012924,758324.1098012924,758324.1098012924,758324.1098012924
585,2018-06-01,Lower Shabelle,911204.8668708801,134.73382568359375,0.0,,713391.3557128906,1001709.1168708801,134.73382568359375,0.0,,713391.3557128906,597120.9171485901,404722.93354797363,0.0,,803895.6057128906,0.0,0.0,0.0,1715235.2064094543,1715235.2064094543,1715235.2064094543,1715235.2064094543,1715235.2064094543,1715235.2064094543
586,2018-06-01,Middle Juba,83468.50796508789,202270.71257019043,0.0,,188548.7647857666,83468.50796508789,202270.71257019043,0.0,,275582.29150390625,115403.63949584961,83302.05432128906,0.0,,188548.7647857666,0.0,0.0,0.0,474287.9853210449,474287.9853210449,474287.9853210449,474287.9853210449,474287.9853210449,474287.9853210449
587,2018-06-01,Middle Shabelle,370026.6302833557,226233.91580200195,0.0,,434250.8875865936,370026.6302833557,226233.91580200195,0.0,,434250.8875865936,495627.72275161743,100632.82333374023,0.0,,434250.8875865936,0.0,0.0,0.0,1030511.4336719513,1030511.4336719513,1030511.4336719513,1030511.4336719513,1030511.4336719513,1030511.4336719513
588,2018-06-01,Mudug,698865.3434762955,0.0,0.0,,0.0,309982.15212726593,388883.19134902954,0.0,,0.0,0.0,698865.3434762955,0.0,,0.0,0.0,0.0,0.0,698865.3434762955,698865.3434762955,698865.3434762955,698865.3434762955,698865.3434762955,698865.3434762955
589,2018-06-01,Nugaal,249401.2016453743,0.0,0.0,,0.0,102431.14834403992,146970.05330133438,0.0,,0.0,0.0,249401.2016453743,0.0,,0.0,0.0,0.0,0.0,249401.2016453743,249401.2016453743,249401.2016453743,249401.2016453743,249401.2016453743,249401.2016453743
590,2018-06-01,Sanaag,530380.9150466919,7369.2373046875,0.0,,0.0,298079.47940063477,232301.43564605713,7369.2373046875,,0.0,20184.908203125,510196.0068435669,7369.2373046875,,0.0,0.0,0.0,0.0,537750.1523513794,537750.1523513794,537750.1523513794,537750.1523513794,537750.1523513794,537750.1523513794
591,2018-06-01,Sool,293146.45258808136,0.0,0.0,,0.0,53055.229553222656,240091.2230348587,0.0,,0.0,1495.6612167358398,291650.7913713455,0.0,,0.0,0.0,0.0,0.0,293146.45258808136,293146.45258808136,293146.45258808136,293146.45258808136,293146.45258808136,293146.45258808136
592,2018-06-01,Togdheer,805243.1079335213,0.0,0.0,,0.0,636964.9712414742,168278.13669204712,0.0,,0.0,138248.75753450394,666994.3503990173,0.0,,0.0,0.0,0.0,0.0,805243.1079335213,805243.1079335213,805243.1079335213,805243.1079335213,805243.1079335213,805243.1079335213
593,2018-06-01,Woqooyi Galbeed,517131.6647872925,883127.4083595276,0.0,,0.0,517131.6647872925,823880.099105835,59247.30925369263,,0.0,1183141.8960266113,157869.8678665161,59247.30925369263,,0.0,0.0,0.0,0.0,1400259.07314682,1400259.07314682,1400259.07314682,1400259.07314682,1400259.07314682,1400259.07314682
594,2018-12-01,Awdal,0.0,0.0,0.0,593135.87890625,0.0,0.0,0.0,0.0,593135.87890625,0.0,0.0,0.0,0.0,593135.87890625,0.0,0.0,0.0,0.0,0.0,593135.87890625,0.0,593135.87890625,0.0,593135.87890625
595,2018-12-01,Bakool,0.0,0.0,0.0,618664.47265625,0.0,0.0,0.0,0.0,618664.47265625,0.0,0.0,0.0,0.0,618664.47265625,0.0,0.0,0.0,0.0,0.0,618664.47265625,0.0,618664.47265625,0.0,618664.47265625
596,2018-12-01,Banadir,0.0,0.0,0.0,1777649.25,0.0,0.0,0.0,0.0,1777649.25,0.0,0.0,0.0,0.0,1777649.25,0.0,0.0,0.0,0.0,0.0,1777649.25,0.0,1777649.25,0.0,1777649.25
597,2018-12-01,Bari,0.0,0.0,0.0,763369.630859375,0.0,0.0,0.0,0.0,763369.630859375,0.0,0.0,0.0,0.0,763369.630859375,0.0,0.0,0.0,0.0,0.0,763369.630859375,0.0,763369.630859375,0.0,763369.630859375
598,2018-12-01,Bay,0.0,0.0,0.0,1239886.078125,0.0,0.0,0.0,0.0,1239886.078125,0.0,0.0,0.0,0.0,1239886.078125,0.0,0.0,0.0,0.0,0.0,1239886.078125,0.0,1239886.078125,0.0,1239886.078125
599,2018-12-01,Galgaduud,0.0,0.0,0.0,658240.3203125,0.0,0.0,0.0,0.0,658240.3203125,0.0,0.0,0.0,0.0,658240.3203125,0.0,0.0,0.0,0.0,0.0,658240.3203125,0.0,658240.3203125,0.0,658240.3203125
600,2018-12-01,Gedo,0.0,0.0,0.0,657036.8671875,0.0,0.0,0.0,0.0,657036.8671875,0.0,0.0,0.0,0.0,657036.8671875,0.0,0.0,0.0,0.0,0.0,657036.8671875,0.0,657036.8671875,0.0,657036.8671875
601,2018-12-01,Hiraan,0.0,0.0,0.0,656309.15625,0.0,0.0,0.0,0.0,656309.15625,0.0,0.0,0.0,0.0,656309.15625,0.0,0.0,0.0,0.0,0.0,656309.15625,0.0,656309.15625,0.0,656309.15625
602,2018-12-01,Lower Juba,0.0,0.0,0.0,758324.1015625,0.0,0.0,0.0,0.0,758324.1015625,0.0,0.0,0.0,0.0,758324.1015625,0.0,0.0,0.0,0.0,0.0,758324.1015625,0.0,758324.1015625,0.0,758324.1015625
603,2018-12-01,Lower Shabelle,0.0,0.0,0.0,1715235.203125,0.0,0.0,0.0,0.0,1715235.203125,0.0,0.0,0.0,0.0,1715235.203125,0.0,0.0,0.0,0.0,0.0,1715235.203125,0.0,1715235.203125,0.0,1715235.203125
604,2018-12-01,Middle Juba,0.0,0.0,0.0,474287.984375,0.0,0.0,0.0,0.0,474287.984375,0.0,0.0,0.0,0.0,474287.984375,0.0,0.0,0.0,0.0,0.0,474287.984375,0.0,474287.984375,0.0,474287.984375
605,2018-12-01,Middle Shabelle,0.0,0.0,0.0,1030511.40625,0.0,0.0,0.0,0.0,1030511.40625,0.0,0.0,0.0,0.0,1030511.40625,0.0,0.0,0.0,0.0,0.0,1030511.40625,0.0,1030511.40625,0.0,1030511.40625
606,2018-12-01,Mudug,0.0,0.0,0.0,698865.359375,0.0,0.0,0.0,0.0,698865.359375,0.0,0.0,0.0,0.0,698865.359375,0.0,0.0,0.0,0.0,0.0,698865.359375,0.0,698865.359375,0.0,698865.359375
607,2018-12-01,Nugaal,0.0,0.0,0.0,249401.20703125,0.0,0.0,0.0,0.0,249401.20703125,0.0,0.0,0.0,0.0,249401.20703125,0.0,0.0,0.0,0.0,0.0,249401.20703125,0.0,249401.20703125,0.0,249401.20703125
608,2018-12-01,Sanaag,0.0,0.0,0.0,537750.140625,0.0,0.0,0.0,0.0,537750.140625,0.0,0.0,0.0,0.0,537750.140625,0.0,0.0,0.0,0.0,0.0,537750.140625,0.0,537750.140625,0.0,537750.140625
609,2018-12-01,Sool,0.0,0.0,0.0,293146.44921875,0.0,0.0,0.0,0.0,293146.44921875,0.0,0.0,0.0,0.0,293146.44921875,0.0,0.0,0.0,0.0,0.0,293146.44921875,0.0,293146.44921875,0.0,293146.44921875
610,2018-12-01,Togdheer,0.0,0.0,0.0,805243.06640625,0.0,0.0,0.0,0.0,805243.06640625,0.0,0.0,0.0,0.0,805243.06640625,0.0,0.0,0.0,0.0,0.0,805243.06640625,0.0,805243.06640625,0.0,805243.06640625
611,2018-12-01,Woqooyi Galbeed,0.0,0.0,0.0,1400258.9453125,0.0,0.0,0.0,0.0,1400258.9453125,0.0,0.0,0.0,0.0,1400258.9453125,0.0,0.0,0.0,0.0,0.0,1400258.9453125,0.0,1400258.9453125,0.0,1400258.9453125
612,2019-02-01,Awdal,458119.0164489746,151898.466796875,0.0,,0.0,205475.1541748047,404542.2997741699,0.0,,0.0,458119.0164794922,0.0,151898.466796875,,0.0,0.0,0.0,0.0,610017.4832458496,610017.4832458496,610017.4539489746,610017.4539489746,610017.4832763672,610017.4832763672
613,2019-02-01,Bakool,181324.08984375,0.0,0.0,,455237.64453125,0.0,181324.08984375,0.0,,455237.64453125,181324.08984375,0.0,0.0,,455237.64453125,0.0,0.0,0.0,636561.734375,636561.734375,636561.734375,636561.734375,636561.734375,636561.734375
614,2019-02-01,Banadir,8169.05224609375,0.0,0.0,,2452.99853515625,1825791.75,0.0,0.0,,2452.99853515625,1825791.75,0.0,0.0,,1820075.7485351562,0.0,0.0,0.0,1828244.80078125,1828244.80078125,1828244.7485351562,1828244.7485351562,1828244.7485351562,1828244.7485351562
615,2019-02-01,Bari,785505.8608398438,0.0,0.0,,0.0,467061.73046875,318444.13037109375,0.0,,0.0,785505.8671875,0.0,0.0,,0.0,0.0,0.0,0.0,785505.8608398438,785505.8608398438,785505.8608398438,785505.8608398438,785505.8671875,785505.8671875
616,2019-02-01,Bay,1253388.0625,0.0,0.0,,23125.048095703125,807801.8359375,444794.8359375,0.0,,22333.68017578125,1253388.0625,0.0,0.0,,22333.68017578125,0.0,0.0,0.0,1275721.7426757812,1275721.7426757812,1275721.7199707031,1275721.7199707031,1275721.7426757812,1275721.7426757812
617,2019-02-01,Galgaduud,659417.265625,0.0,0.0,,17851.536712646484,456482.5234375,202934.7265625,0.0,,168991.23791503906,508277.56640625,0.0,0.0,,17851.536712646484,0.0,0.0,0.0,677268.8023376465,677268.8023376465,677268.7867126465,677268.7867126465,677268.8043212891,677268.8043212891
618,2019-02-01,Gedo,223627.6015625,0.0,0.0,,649317.4609375,26800.861572265625,27.774866104125977,0.0,,452518.4921875,223627.6015625,0.0,0.0,,452518.4921875,0.0,0.0,0.0,676146.09375,676146.09375,676146.0973758698,676146.0973758698,676146.09375,676146.09375
619,2019-02-01,Hiraan,389295.9453125,0.0,0.0,,421012.984375,110478.130859375,143710.515625,0.0,,284529.28125,390672.35546875,0.0,0.0,,285905.703125,0.0,0.0,0.0,675201.6484375,675201.6484375,675201.630859375,675201.630859375,675201.63671875,675201.63671875
620,2019-02-01,Lower Juba,0.0,0.0,0.0,,504514.20703125,276289.5625,0.0,0.0,,546135.8046875,234667.9541015625,0.0,0.0,,780803.765625,0.0,0.0,0.0,780803.765625,780803.765625,780803.76953125,780803.76953125,780803.7587890625,780803.7587890625
621,2019-02-01,Lower Shabelle,44158.63488769531,0.0,0.0,,1260054.7482910156,500871.11682128906,4648.29150390625,0.0,,1084634.078125,680940.1081542969,0.0,0.0,,1721415.515625,0.0,0.0,0.0,1765574.1505126953,1765574.1505126953,1765574.156616211,1765574.156616211,1765574.1862792969,1765574.1862792969
622,2019-02-01,Middle Juba,283.8566646575928,0.0,0.0,,399836.8984375,88093.6691646576,0.0,0.0,,286259.9765625,201670.59375,0.0,0.0,,487646.7109375,0.0,0.0,0.0,487930.5676021576,487930.5676021576,487930.5676021576,487930.5676021576,487930.5703125,487930.5703125
623,2019-02-01,Middle Shabelle,100102.88143920898,0.0,0.0,,961053.09375,98912.294921875,410.0435485839844,0.0,,723546.65625,336828.796875,0.0,0.0,,960272.5546875,0.0,0.0,0.0,1060375.436126709,1060375.436126709,1060375.432220459,1060375.432220459,1060375.453125,1060375.453125
624,2019-02-01,Mudug,718988.609375,0.0,0.0,,0.0,630098.1171875,88890.50988769531,0.0,,59846.107421875,659142.5,0.0,0.0,,0.0,0.0,0.0,0.0,718988.609375,718988.609375,718988.6270751953,718988.6270751953,718988.607421875,718988.607421875
625,2019-02-01,Nugaal,256716.77734375,0.0,0.0,,0.0,141533.630859375,115183.146484375,0.0,,0.0,256716.7734375,0.0,0.0,,0.0,0.0,0.0,0.0,256716.77734375,256716.77734375,256716.77734375,256716.77734375,256716.7734375,256716.7734375
626,2019-02-01,Sanaag,545350.2990112305,7798.5634765625,0.0,,0.0,20478.98651123047,532669.8759765625,0.0,,0.0,545350.296875,0.0,7798.5634765625,,0.0,0.0,0.0,0.0,553148.862487793,553148.862487793,553148.862487793,553148.862487793,553148.8603515625,553148.8603515625
627,2019-02-01,Sool,301418.4309940338,0.0,0.0,,0.0,1454.6927127838135,299963.73828125,0.0,,0.0,301418.4296875,0.0,0.0,,0.0,0.0,0.0,0.0,301418.4309940338,301418.4309940338,301418.4309940338,301418.4309940338,301418.4296875,301418.4296875
628,2019-02-01,Togdheer,652630.517578125,175547.97265625,0.0,,0.0,137416.533203125,690761.8984375,0.0,,0.0,828178.5234375,0.0,0.0,,0.0,0.0,0.0,0.0,828178.490234375,828178.490234375,828178.431640625,828178.431640625,828178.5234375,828178.5234375
629,2019-02-01,Woqooyi Galbeed,1379359.71484375,61217.6015625,0.0,,0.0,368178.50390625,1072398.8046875,0.0,,0.0,1379359.62109375,0.0,61217.6015625,,0.0,0.0,0.0,0.0,1440577.31640625,1440577.31640625,1440577.30859375,1440577.30859375,1440577.22265625,1440577.22265625
630,2019-06-01,Awdal,205475.1604566574,252643.84449768066,151898.47137713432,,0.0,205475.1541748047,252280.0703125,152262.259765625,0.0,0.0,205475.1541748047,252643.86422729492,151898.466796875,0.0,0.0,0.0,0.0,0.0,610017.4763314724,610017.4763314724,610017.4842529297,610017.4842529297,610017.4851989746,610017.4851989746
631,2019-06-01,Bakool,455237.6534957886,181324.09844970703,0.0,,0.0,455237.64453125,181324.08984375,0.0,0.0,0.0,455237.64453125,181324.08984375,0.0,0.0,0.0,0.0,0.0,0.0,636561.7519454956,636561.7519454956,636561.734375,636561.734375,636561.734375,636561.734375
632,2019-06-01,Banadir,1825791.7729492188,0.0,0.0,,0.0,1812064.375,8169.05224609375,0.0,8011.345703125,2452.99853515625,1817780.5,0.0,0.0,8011.345703125,2452.99853515625,0.0,0.0,0.0,1828244.771484375,1828244.771484375,1820233.4272460938,1828244.7729492188,1820233.4985351562,1828244.8442382812
633,2019-06-01,Bari,23225.899076461792,762279.9606981277,0.0,,0.0,0.0,467061.73046875,318444.13037109375,0.0,0.0,23225.8984375,762279.96484375,0.0,0.0,0.0,0.0,0.0,0.0,785505.8597745895,785505.8597745895,785505.8608398438,785505.8608398438,785505.86328125,785505.86328125
634,2019-06-01,Bay,808789.0438156128,444794.8213825226,0.0,,22115.05859375,1009.9895172119141,1252596.6875,0.0,0.0,22137.841796875,808789.0390625,444794.8359375,0.0,0.0,22137.8458404541,0.0,0.0,0.0,1275721.7110385895,1275721.7110385895,1275721.735610962,1275721.735610962,1275721.716796875,1275721.716796875
635,2019-06-01,Galgaduud,234351.14301109314,442917.63449287415,0.0,,0.0,168991.23791503906,65359.91015625,442917.65625,0.0,0.0,234351.14416503906,442917.65625,0.0,0.0,0.0,0.0,0.0,0.0,677268.7775039673,677268.7775039673,677268.8043212891,677268.8043212891,677268.8004150391,677268.8004150391
636,2019-06-01,Gedo,676107.7234210968,27.774866104125977,0.0,,10.608972549438477,675854.1484375,281.34918212890625,0.0,0.0,10.608972549438477,676107.7109375,27.774866104125977,0.0,0.0,10.608972549438477,0.0,0.0,0.0,676146.1072597504,676146.1072597504,676146.1065921783,676146.1065921783,676146.0947761536,676146.0947761536
637,2019-06-01,Hiraan,416567.4851989746,254161.33858394623,0.0,,277.90187644958496,289850.01953125,130912.376953125,254161.3203125,0.0,4472.818267822266,416567.48828125,254161.3203125,0.0,0.0,4472.817867279053,0.0,0.0,0.0,675201.6416501999,675201.6416501999,675201.6186733246,675201.6186733246,675201.6268615723,675201.6268615723
638,2019-06-01,Lower Juba,458253.19739341736,0.0,0.0,,111620.681640625,392893.525390625,276289.5625,0.0,0.0,111620.681640625,392893.525390625,276289.55859375,0.0,0.0,322550.5433692932,0.0,0.0,0.0,780803.7407627106,780803.7407627106,780803.76953125,780803.76953125,780803.765625,780803.765625
639,2019-06-01,Lower Shabelle,500956.16551208496,4648.291347503662,0.0,,289660.13671875,970394.5979003906,403777.3507080078,0.0,101742.0703125,724689.7802734375,574875.3125,364266.99169921875,0.0,101742.0703125,1259969.7309799194,0.0,0.0,0.0,1765574.187839508,1765574.187839508,1663832.0853271484,1765574.1556396484,1663832.0844726562,1765574.1547851562
640,2019-06-01,Middle Juba,88189.83813285828,0.0,0.0,,37552.9953918457,362283.890625,88093.6691646576,0.0,0.0,83075.619140625,317045.140625,87809.8125,0.0,0.0,399740.7127761841,0.0,0.0,0.0,487930.55090904236,487930.55090904236,487930.5551815033,487930.5551815033,487930.572265625,487930.572265625
641,2019-06-01,Middle Shabelle,100772.78373718262,410.0435485839844,0.0,,53017.139892578125,908336.8125,98611.42578125,410.0435485839844,0.0,451236.140625,608729.25,410.0435485839844,0.0,0.0,959192.6389331818,0.0,0.0,0.0,1060375.4662189484,1060375.4662189484,1060375.421722412,1060375.421722412,1060375.434173584,1060375.434173584
642,2019-06-01,Mudug,211055.12602615356,507933.4858446121,0.0,,0.0,59846.107421875,151209.021484375,507933.484375,0.0,0.0,211055.130859375,507933.484375,0.0,0.0,0.0,0.0,0.0,0.0,718988.6118707657,718988.6118707657,718988.61328125,718988.61328125,718988.615234375,718988.615234375
643,2019-06-01,Nugaal,27067.117772102356,229649.67789173126,0.0,,0.0,0.0,27067.1171875,229649.65625,0.0,0.0,27067.1171875,229649.65625,0.0,0.0,0.0,0.0,0.0,0.0,256716.79566383362,256716.79566383362,256716.7734375,256716.7734375,256716.7734375,256716.7734375
644,2019-06-01,Sanaag,20330.703125,525019.5645065308,7798.5634765625,,0.0,20330.703125,148.28338623046875,532669.8828125,0.0,0.0,20330.703125,525019.59375,7798.5634765625,0.0,0.0,0.0,0.0,0.0,553148.8311080933,553148.8311080933,553148.8693237305,553148.8693237305,553148.8603515625,553148.8603515625
645,2019-06-01,Sool,1428.2520942687988,299990.17163562775,0.0,,0.0,1428.252197265625,53167.9404296875,246822.23828125,0.0,0.0,1428.252197265625,299990.17578125,0.0,0.0,0.0,0.0,0.0,0.0,301418.42372989655,301418.42372989655,301418.4309082031,301418.4309082031,301418.4279785156,301418.4279785156
646,2019-06-01,Togdheer,137416.53988409042,690761.954668045,0.0,,0.0,137416.533203125,690575.3125,186.61875915527344,0.0,0.0,137416.533203125,690761.8984375,0.0,0.0,0.0,0.0,0.0,0.0,828178.4945521355,828178.4945521355,828178.4644622803,828178.4644622803,828178.431640625,828178.431640625
647,2019-06-01,Woqooyi Galbeed,368178.51694869995,1011181.2595500946,61217.60402679443,,0.0,368178.5078125,1011181.203125,61217.6015625,0.0,0.0,368178.5078125,1011181.203125,61217.6015625,0.0,0.0,0.0,0.0,0.0,1440577.380525589,1440577.380525589,1440577.3125,1440577.3125,1440577.3125,1440577.3125
648,2019-10-01,Awdal,457755.21103954315,152262.26529192924,0.0,,0.0,663230.3714962006,404542.315874815,152262.26529192924,1830052.4289944172,0.0,663230.3714962006,404906.1097896099,151898.47137713432,1830052.4289944172,0.0,0.0,0.0,0.0,610017.4763314724,610017.4763314724,1220034.9526629448,3050087.381657362,1220034.9526629448,3050087.381657362
649,2019-10-01,Bakool,454920.18492126465,0.0,181324.09844970703,,75651.57551574707,1016147.8299255371,0.0,181324.09844970703,1909685.2558364868,317.4685745239258,1091481.9368667603,181324.09844970703,0.0,1909685.2558364868,317.4685745239258,0.0,0.0,0.0,636561.7519454956,636561.7519454956,1273123.5038909912,3182808.759727478,1273123.5038909912,3182808.759727478
650,2019-10-01,Banadir,1825791.7729492188,2452.99853515625,0.0,,2452.99853515625,3651583.5458984375,2452.99853515625,0.0,5484734.314453125,2452.99853515625,3654036.5444335938,0.0,0.0,5484734.314453125,0.0,0.0,0.0,0.0,1828244.771484375,1828244.771484375,3656489.54296875,9141223.857421875,3656489.54296875,9141223.857421875
651,2019-10-01,Bari,785505.8597745895,0.0,0.0,,0.0,1252567.576476097,318444.14307308197,0.0,2356517.5793237686,0.0,808731.7588510513,762279.9606981277,0.0,2356517.5793237686,0.0,0.0,0.0,0.0,785505.8597745895,785505.8597745895,1571011.719549179,3927529.2988729477,1571011.719549179,3927529.2988729477
652,2019-10-01,Bay,195.83837890625,808615.9886550903,444794.8213825226,,44252.908462524414,1253779.7035770416,808615.9886550903,444794.8213825226,3827165.1331157684,44252.908462524414,2062395.692232132,444794.8213825226,0.0,3827165.1331157684,22115.062622070312,0.0,0.0,0.0,1275721.7110385895,1275721.7110385895,2551443.422077179,6378608.555192947,2551443.422077179,6378608.555192947
