ADMIN0,ADMIN1,ADMIN2,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,period_ML1,period_ML2
Somalia,Middle Shabelle,Adan Yabaal,2020-02-01,130.30908203125,0.0,0.0,,99359.59375,27574.818359375,0.0,0.0,,99359.59375,27574.818359375,0.0,0.0,,126804.09774780273,0.0,0.0,0.0,126934.40682983398,126934.40682983398,126934.412109375,126934.412109375,126934.412109375,126934.412109375,99.897341402315,0.102658597684976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126934.40682983398,100.0,78.27632562270449,21.723674377295517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126934.412109375,100.0,78.27632562270449,21.723674377295517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126934.412109375,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Middle Juba,Jilib,2020-02-01,87636.20008468628,97489.3256072998,0.0,,56584.8125,185125.53125,0.0,0.0,,56584.8125,87636.203125,97489.3203125,0.0,,56584.81346130371,0.0,0.0,0.0,241710.3391532898,241710.3391532898,241710.34375,241710.34375,241710.3359375,241710.3359375,23.41017502996357,36.256703123116495,40.33312184691994,0.0,0.0,97489.3256072998,40.33312184691994,0.0,0.0,144221.01354599,59.66687815308006,23.410174187053176,76.58982581294683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241710.34375,100.0,23.41017494371087,36.25670486332054,40.33312019296858,0.0,0.0,97489.3203125,40.33312019296858,0.0,0.0,144221.015625,59.66687980703143,-1.6539513580937637e-06,-40.33312184691994,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Shabelle,Afgooye,2020-02-01,438447.04209899897,0.0,0.0,,231023.609375,225181.34375,0.0,0.0,,231023.609375,225027.546875,153.79588317871094,0.0,,17757.919799804688,0.0,0.0,0.0,456204.96189880365,456204.96189880365,456204.953125,456204.953125,456204.9521331786,456204.9521331786,3.8925310513706735,96.1074689486293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456204.96189880365,100.0,50.64031150746835,49.35968849253165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456204.953125,100.0,50.640311617563924,49.32597636715445,0.03371201528163458,0.0,0.0,153.79588317871094,0.03371201528163458,0.0,0.0,456051.15625,99.96628798471836,0.03371201528163458,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Shabelle,Wanla Weyn,2020-02-01,186451.5224494934,0.0,0.0,,319321.59375,4714.3408203125,0.0,0.0,,319321.59375,0.0,4714.3408203125,0.0,,137584.41162872314,0.0,0.0,0.0,324035.9340782165,324035.9340782165,324035.9345703125,324035.9345703125,324035.9345703125,324035.9345703125,42.45961548064379,57.54038451935622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324035.9340782165,100.0,98.54511789670366,1.4548821032963355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324035.9345703125,100.0,98.54511789670366,0.0,1.4548821032963355,0.0,0.0,4714.3408203125,1.4548821032963355,0.0,0.0,319321.59375,98.54511789670366,1.4548821032963355,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Shabelle,Sablaale,2020-02-01,23061.55920410156,0.0,0.0,,62260.578125,23061.55859375,0.0,0.0,,62260.578125,23061.560546875,0.0,0.0,,62260.57514953613,0.0,0.0,0.0,85322.1343536377,85322.1343536377,85322.13671875,85322.13671875,85322.138671875,85322.138671875,72.97118809930669,27.02881190069332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85322.1343536377,100.0,72.97118956388945,27.02881043611053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85322.13671875,100.0,72.97118789349234,27.02881210650765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85322.138671875,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Shabelle,Qoryooley,2020-02-01,189993.11945343012,0.0,0.0,,116195.625,149647.9875869751,0.0,0.0,,116195.625,149647.984375,0.0,0.0,,75850.47662353517,0.0,0.0,0.0,265843.59607696533,265843.59607696533,265843.6125869751,265843.6125869751,265843.609375,265843.609375,28.531993150429482,71.46800684957051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265843.59607696533,100.0,43.70826286525305,56.29173713474695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265843.6125869751,100.0,43.70826339334493,56.29173660665507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265843.609375,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Shabelle,Marka,2020-02-01,193322.85752487183,0.0,0.0,,213576.015625,211004.51171875,0.0,0.0,,213576.015625,211004.51171875,0.0,0.0,,231257.66821289065,0.0,0.0,0.0,424580.5257377625,424580.5257377625,424580.52734375,424580.52734375,424580.52734375,424580.52734375,54.46732814960157,45.53267185039843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424580.5257377625,100.0,50.30282876164125,49.69717123835875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424580.52734375,100.0,50.30282876164125,49.69717123835875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424580.52734375,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Shabelle,Kurtunwaarey,2020-02-01,62684.28363037109,0.0,0.0,,55498.08203125,62684.28515625,0.0,0.0,,55498.08203125,62684.28515625,0.0,0.0,,55498.082611083984,0.0,0.0,0.0,118182.36624145508,118182.36624145508,118182.3671875,118182.3671875,118182.3671875,118182.3671875,46.95969828332715,53.04030171667286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118182.36624145508,100.0,46.95969741679025,53.04030258320975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118182.3671875,100.0,46.95969741679025,53.04030258320975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118182.3671875,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Shabelle,Baraawe,2020-02-01,3769.684585571289,0.0,0.0,,138812.875,3769.6845703125,0.0,0.0,,138812.875,3769.6845703125,0.0,0.0,,138812.87107849118,0.0,0.0,0.0,142582.5556640625,142582.5556640625,142582.5595703125,142582.5595703125,142582.5595703125,142582.5595703125,97.35613899749909,2.643861002500901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142582.5556640625,100.0,97.35613908063313,2.6438609193668845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142582.5595703125,100.0,97.35613908063313,2.6438609193668845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142582.5595703125,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Mudug,Galdogob,2020-02-01,86942.625,0.0,0.0,,0.0,0.0,86942.625,0.0,,0.0,0.0,86942.625,0.0,,0.0,0.0,0.0,0.0,86942.625,86942.625,86942.625,86942.625,86942.625,86942.625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86942.625,100.0,0.0,0.0,100.0,0.0,0.0,86942.625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,86942.625,100.0,0.0,0.0,0.0,0.0,100.0,100.0,Feb - May 2020,Jun - Sep 2020
Somalia,Middle Juba,Bu'aale,2020-02-01,24688.715703010566,62997.96401977539,0.0,,52124.375,72239.8671875,0.0,0.0,,52124.375,9241.900059700012,62997.96484375,0.0,,36677.55683898927,0.0,0.0,0.0,124364.2365617752,124364.2365617752,124364.2421875,124364.2421875,124364.23990345,124364.23990345,29.492045183560858,19.851941671950826,50.65601314448831,0.0,0.0,62997.96401977539,50.65601314448831,0.0,0.0,61366.272541999824,49.34398685551169,41.91267046150913,58.087329538490856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124364.2421875,100.0,41.912671231269286,7.431316322823143,50.65601244590759,0.0,0.0,62997.96484375,50.65601244590759,0.0,0.0,61366.27505970001,49.34398755409243,-6.985807274872967e-07,-50.65601314448831,Feb - May 2020,Jun - Sep 2020
Somalia,Mudug,Hobyo,2020-02-01,31059.02061843872,93246.85414123537,0.0,,0.0,51397.7890625,93246.859375,0.0,,0.0,51397.7890625,93246.859375,0.0,,20338.765625,0.0,0.0,0.0,144644.64038467407,144644.64038467407,144644.6484375,144644.6484375,144644.6484375,144644.6484375,14.06119547251127,21.47263841635545,64.46616611113328,0.0,0.0,93246.85414123537,64.46616611113328,0.0,0.0,51397.78624343872,35.533833888866724,0.0,35.5338338595421,64.4661661404579,0.0,0.0,93246.859375,64.4661661404579,0.0,0.0,51397.7890625,35.5338338595421,0.0,35.5338338595421,64.4661661404579,0.0,0.0,93246.859375,64.4661661404579,0.0,0.0,51397.7890625,35.5338338595421,2.9324624506443797e-08,2.9324624506443797e-08,Feb - May 2020,Jun - Sep 2020
Somalia,Sool,Caynabo,2020-02-01,59334.724380493164,0.0,0.0,,0.0,59334.71875,0.0,0.0,,0.0,1450.2193603515625,57884.50390625,0.0,,0.0,0.0,0.0,0.0,59334.724380493164,59334.724380493164,59334.71875,59334.71875,59334.72326660156,59334.72326660156,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59334.724380493164,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59334.71875,100.0,0.0,2.444132677311844,97.55586732268816,0.0,0.0,57884.50390625,97.55586732268816,0.0,0.0,1450.2193603515625,2.444132677311844,97.55586732268816,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Mudug,Xarardheere,2020-02-01,97401.30401229855,0.0,0.0,,0.0,139686.671875,0.0,0.0,,0.0,139686.671875,0.0,0.0,,42285.359344482415,0.0,0.0,0.0,139686.663356781,139686.663356781,139686.671875,139686.671875,139686.671875,139686.671875,30.271579496805053,69.72842050319494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139686.663356781,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139686.671875,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139686.671875,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Juba,Kismaayo,2020-02-01,162335.9407196045,47066.75633239746,0.0,,137111.375,209402.70599365234,0.0,0.0,,137111.375,162335.93408203125,47066.75390625,0.0,,137111.37533378598,0.0,0.0,0.0,346514.072385788,346514.072385788,346514.08099365234,346514.08099365234,346514.06298828125,346514.06298828125,39.5687754871711,46.8482966945335,13.582927818295405,0.0,0.0,47066.75633239746,13.582927818295405,0.0,0.0,299447.3160533905,86.4170721817046,39.56877440790399,60.431225592096006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346514.08099365234,100.0,39.56877646395464,46.84829604953762,13.58292748650774,0.0,0.0,47066.75390625,13.58292748650774,0.0,0.0,299447.30908203125,86.41707251349226,-3.317876640096529e-07,-13.582927818295405,Feb - May 2020,Jun - Sep 2020
Somalia,Woqooyi Galbeed,Gebiley,2020-02-01,173481.32947540286,0.0,0.0,,0.0,173481.328125,0.0,0.0,,0.0,59142.25390625,114339.078125,0.0,,0.0,0.0,0.0,0.0,173481.32947540286,173481.32947540286,173481.328125,173481.328125,173481.33203125,173481.33203125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173481.32947540286,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173481.328125,100.0,0.0,34.091422525852195,65.90857747414779,0.0,0.0,114339.078125,65.90857747414779,0.0,0.0,59142.25390625,34.091422525852195,65.90857747414779,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Woqooyi Galbeed,Berbera,2020-02-01,124230.11337089539,0.0,0.0,,0.0,64254.1796875,59975.9296875,0.0,,0.0,64254.1796875,59975.9296875,0.0,,0.0,0.0,0.0,0.0,124230.11337089539,124230.11337089539,124230.109375,124230.109375,124230.109375,124230.109375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124230.11337089539,100.0,0.0,51.7219054307864,48.27809456921361,0.0,0.0,59975.9296875,48.27809456921361,0.0,0.0,64254.1796875,51.7219054307864,0.0,51.7219054307864,48.27809456921361,0.0,0.0,59975.9296875,48.27809456921361,0.0,0.0,64254.1796875,51.7219054307864,48.27809456921361,48.27809456921361,Feb - May 2020,Jun - Sep 2020
Somalia,Togdheer,Sheikh,2020-02-01,66103.15875244139,0.0,0.0,,0.0,66103.1640625,0.0,0.0,,0.0,66103.1640625,0.0,0.0,,0.0,0.0,0.0,0.0,66103.15875244139,66103.15875244139,66103.1640625,66103.1640625,66103.1640625,66103.1640625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66103.15875244139,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66103.1640625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66103.1640625,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Togdheer,Owdweyne,2020-02-01,101163.53424072266,0.0,0.0,,0.0,101163.53125,0.0,0.0,,0.0,45410.58984375,55752.94921875,0.0,,0.0,0.0,0.0,0.0,101163.53424072266,101163.53424072266,101163.53125,101163.53125,101163.5390625,101163.5390625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101163.53424072266,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101163.53125,100.0,0.0,44.888296973966895,55.111703026033105,0.0,0.0,55752.94921875,55.111703026033105,0.0,0.0,45410.58984375,44.888296973966895,55.111703026033105,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Togdheer,Buuhoodle,2020-02-01,79384.38806152344,0.0,0.0,,0.0,79384.3828125,0.0,0.0,,0.0,0.0,79384.3828125,0.0,,0.0,0.0,0.0,0.0,79384.38806152344,79384.38806152344,79384.3828125,79384.3828125,79384.3828125,79384.3828125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79384.38806152344,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79384.3828125,100.0,0.0,0.0,100.0,0.0,0.0,79384.3828125,100.0,0.0,0.0,0.0,0.0,100.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Togdheer,Burco,2020-02-01,605407.276599884,0.0,0.0,,0.0,605407.25,0.0,0.0,,0.0,208225.953125,397181.28125,0.0,,0.0,0.0,0.0,0.0,605407.276599884,605407.276599884,605407.25,605407.25,605407.234375,605407.234375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605407.276599884,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605407.25,100.0,0.0,34.394361563909094,65.60563843609091,0.0,0.0,397181.28125,65.60563843609091,0.0,0.0,208225.953125,34.394361563909094,65.60563843609091,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Mudug,Jariiban,2020-02-01,81014.84417438509,0.0,0.0,,0.0,79112.796875,1902.046630859375,0.0,,0.0,79112.796875,1902.046630859375,0.0,,0.0,0.0,0.0,0.0,81014.84417438509,81014.84417438509,81014.84350585938,81014.84350585938,81014.84350585938,81014.84350585938,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81014.84417438509,100.0,0.0,97.6522245201624,2.347775479837605,0.0,0.0,1902.046630859375,2.347775479837605,0.0,0.0,79112.796875,97.6522245201624,0.0,97.6522245201624,2.347775479837605,0.0,0.0,1902.046630859375,2.347775479837605,0.0,0.0,79112.796875,97.6522245201624,2.347775479837605,2.347775479837605,Feb - May 2020,Jun - Sep 2020
Somalia,Sool,Xudun,2020-02-01,39705.81097745897,0.0,0.0,,0.0,39705.8125,0.0,0.0,,0.0,0.0,39705.8125,0.0,,0.0,0.0,0.0,0.0,39705.81097745897,39705.81097745897,39705.8125,39705.8125,39705.8125,39705.8125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39705.81097745897,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39705.8125,100.0,0.0,0.0,100.0,0.0,0.0,39705.8125,100.0,0.0,0.0,0.0,0.0,100.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Sool,Laas Caanood,2020-02-01,159104.85632705688,0.0,0.0,,0.0,159076.4375,28.40688705444336,0.0,,0.0,0.0,159104.84375,0.0,,0.0,0.0,0.0,0.0,159104.85632705688,159104.85632705688,159104.84438705444,159104.84438705444,159104.84375,159104.84375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159104.85632705688,100.0,0.0,99.98214580633051,0.017854193669513862,0.0,0.0,28.40688705444336,0.017854193669513862,0.0,0.0,159076.4375,99.98214580633051,0.0,0.0,100.0,0.0,0.0,159104.84375,100.0,0.0,0.0,0.0,0.0,100.0,0.017854193669513862,Feb - May 2020,Jun - Sep 2020
Somalia,Sanaag,Laasqoray,2020-02-01,179230.74058532715,0.0,0.0,,0.0,71325.796875,107904.9296875,0.0,,0.0,176.5849609375,179054.15625,0.0,,0.0,0.0,0.0,0.0,179230.74058532715,179230.74058532715,179230.7265625,179230.7265625,179230.7412109375,179230.7412109375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179230.74058532715,100.0,0.0,39.795518459904144,60.20448154009586,0.0,0.0,107904.9296875,60.20448154009586,0.0,0.0,71325.796875,39.795518459904144,0.0,0.09852381335056597,99.90147618664943,0.0,0.0,179054.15625,99.90147618664943,0.0,0.0,176.5849609375,0.09852381335056597,99.90147618664943,60.20448154009586,Feb - May 2020,Jun - Sep 2020
Somalia,Sanaag,Ceerigaabo,2020-02-01,245132.0078582764,0.0,0.0,,0.0,130568.328125,114563.703125,0.0,,0.0,0.0,245132.03125,0.0,,0.0,0.0,0.0,0.0,245132.0078582764,245132.0078582764,245132.03125,245132.03125,245132.03125,245132.03125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245132.0078582764,100.0,0.0,53.26449075593829,46.73550924406171,0.0,0.0,114563.703125,46.73550924406171,0.0,0.0,130568.328125,53.26449075593829,0.0,0.0,100.0,0.0,0.0,245132.03125,100.0,0.0,0.0,0.0,0.0,100.0,46.73550924406171,Feb - May 2020,Jun - Sep 2020
Somalia,Sanaag,Ceel Afweyn,2020-02-01,145312.05905151367,0.0,0.0,,0.0,69732.046875,75580.0078125,0.0,,0.0,21384.40625,123927.65625,0.0,,0.0,0.0,0.0,0.0,145312.05905151367,145312.05905151367,145312.0546875,145312.0546875,145312.0625,145312.0625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145312.05905151367,100.0,0.0,47.98779222065358,52.01220777934642,0.0,0.0,75580.0078125,52.01220777934642,0.0,0.0,69732.046875,47.98779222065358,0.0,14.716194844457595,85.2838051555424,0.0,0.0,123927.65625,85.2838051555424,0.0,0.0,21384.40625,14.716194844457595,85.2838051555424,52.01220777934642,Feb - May 2020,Jun - Sep 2020
Somalia,Nugaal,Garoowe,2020-02-01,119818.64526844026,0.0,0.0,,0.0,101153.6953125,18664.9453125,0.0,,0.0,0.0,119818.640625,0.0,,0.0,0.0,0.0,0.0,119818.64526844026,119818.64526844026,119818.640625,119818.640625,119818.640625,119818.640625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119818.64526844026,100.0,0.0,84.42233594444103,15.577664055558968,0.0,0.0,18664.9453125,15.577664055558968,0.0,0.0,101153.6953125,84.42233594444103,0.0,0.0,100.0,0.0,0.0,119818.640625,100.0,0.0,0.0,0.0,0.0,100.0,15.577664055558968,Feb - May 2020,Jun - Sep 2020
Somalia,Nugaal,Eyl,2020-02-01,67171.07047080994,0.0,0.0,,0.0,55338.828125,11832.240234375,0.0,,0.0,38382.73828125,28788.333984375,0.0,,0.0,0.0,0.0,0.0,67171.07047080994,67171.07047080994,67171.068359375,67171.068359375,67171.072265625,67171.072265625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67171.07047080994,100.0,0.0,82.38491582258185,17.615084177418154,0.0,0.0,11832.240234375,17.615084177418154,0.0,0.0,55338.828125,82.38491582258185,0.0,57.14176800612497,42.85823199387501,0.0,0.0,28788.333984375,42.85823199387501,0.0,0.0,38382.73828125,57.14176800612497,42.85823199387501,17.615084177418154,Feb - May 2020,Jun - Sep 2020
Somalia,Nugaal,Burtinle,2020-02-01,77154.91181564331,0.0,0.0,,0.0,0.0,77154.9140625,0.0,,0.0,0.0,77154.9140625,0.0,,0.0,0.0,0.0,0.0,77154.91181564331,77154.91181564331,77154.9140625,77154.9140625,77154.9140625,77154.9140625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77154.91181564331,100.0,0.0,0.0,100.0,0.0,0.0,77154.9140625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,77154.9140625,100.0,0.0,0.0,0.0,0.0,100.0,100.0,Feb - May 2020,Jun - Sep 2020
Somalia,Sool,Taleex,2020-02-01,52320.74556922913,0.0,0.0,,0.0,52320.7421875,0.0,0.0,,0.0,0.0,52320.7421875,0.0,,0.0,0.0,0.0,0.0,52320.74556922913,52320.74556922913,52320.7421875,52320.7421875,52320.7421875,52320.7421875,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52320.74556922913,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52320.7421875,100.0,0.0,0.0,100.0,0.0,0.0,52320.7421875,100.0,0.0,0.0,0.0,0.0,100.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Woqooyi Galbeed,Hargeysa,2020-02-01,1185284.2804832458,0.0,0.0,,0.0,1185284.375,0.0,0.0,,0.0,252235.46875,933048.8125,0.0,,0.0,0.0,0.0,0.0,1185284.2804832458,1185284.2804832458,1185284.375,1185284.375,1185284.28125,1185284.28125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185284.2804832458,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185284.375,100.0,0.0,21.280588356743642,78.71941164325636,0.0,0.0,933048.8125,78.71941164325636,0.0,0.0,252235.46875,21.280588356743642,78.71941164325636,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Juba,Jamaame,2020-02-01,81277.03479003906,191152.06091308594,0.0,,0.0,272429.09375,0.0,0.0,,0.0,81277.03125,191152.0625,0.0,,0.0,0.0,0.0,0.0,272429.095703125,272429.095703125,272429.09375,272429.09375,272429.09375,272429.09375,0.0,29.83419762131771,70.1658023786823,0.0,0.0,191152.06091308594,70.1658023786823,0.0,0.0,81277.03479003906,29.83419762131771,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272429.09375,100.0,0.0,29.8341965357729,70.16580346422711,0.0,0.0,191152.0625,70.16580346422711,0.0,0.0,81277.03125,29.8341965357729,1.0855448095981042e-06,-70.1658023786823,Feb - May 2020,Jun - Sep 2020
Somalia,Lower Juba,Afmadow,2020-02-01,9481.74695968628,9209.288670539856,0.0,,97635.8671875,9543.5556640625,0.0,0.0,,97635.8671875,334.2664909362793,9209.2890625,0.0,,88488.38436126709,0.0,0.0,0.0,107179.41999149324,107179.41999149324,107179.4228515625,107179.4228515625,107179.42274093626,107179.42274093626,82.56098453256266,8.846611560725783,8.592403906711564,0.0,0.0,9209.288670539856,8.592403906711564,0.0,0.0,97970.13132095335,91.40759609328845,91.09572023234371,8.904279767656323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107179.4228515625,100.0,91.09572032636896,0.3118756216333016,8.592404051997745,0.0,0.0,9209.2890625,8.592404051997745,0.0,0.0,97970.13367843626,91.40759594800224,1.4528618308418118e-07,-8.592403906711564,Feb - May 2020,Jun - Sep 2020
Somalia,Bari,Qandala,2020-02-01,84864.79209899902,0.0,0.0,,0.0,84864.7890625,0.0,0.0,,0.0,84864.7890625,0.0,0.0,,0.0,0.0,0.0,0.0,84864.79209899902,84864.79209899902,84864.7890625,84864.7890625,84864.7890625,84864.7890625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84864.79209899902,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84864.7890625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84864.7890625,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Bari,Iskushuban,2020-02-01,103144.64135360716,0.0,0.0,,0.0,103144.640625,0.0,0.0,,0.0,103144.640625,0.0,0.0,,0.0,0.0,0.0,0.0,103144.64135360716,103144.64135360716,103144.640625,103144.640625,103144.640625,103144.640625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103144.64135360716,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103144.640625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103144.640625,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Bari,Caluula,2020-02-01,77838.546875,0.0,0.0,,0.0,77838.546875,0.0,0.0,,0.0,77838.546875,0.0,0.0,,0.0,0.0,0.0,0.0,77838.546875,77838.546875,77838.546875,77838.546875,77838.546875,77838.546875,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77838.546875,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77838.546875,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77838.546875,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Bari,Bossaso,2020-02-01,336719.3523178101,0.0,0.0,,0.0,336719.375,0.0,0.0,,0.0,243158.984375,93560.3671875,0.0,,0.0,0.0,0.0,0.0,336719.3523178101,336719.3523178101,336719.375,336719.375,336719.3515625,336719.3515625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336719.3523178101,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336719.375,100.0,0.0,72.21414012787031,27.78585987212969,0.0,0.0,93560.3671875,27.78585987212969,0.0,0.0,243158.984375,72.21414012787031,27.78585987212969,0.0,Feb - May 2020,Jun - Sep 2020
Somalia,Bari,Bandarbeyla,2020-02-01,30673.78741836548,0.0,0.0,,0.0,30673.7890625,0.0,0.0,,0.0,30673.7890625,0.0,0.0,,0.0,0.0,0.0,0.0,30673.78741836548,30673.78741836548,30673.7890625,30673.7890625,30673.7890625,30673.7890625,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30673.78741836548,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30673.7890625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30673.7890625,100.0,0.0,0.0,Feb - May 2020,Jun - Sep 2020
