ADMIN0,ADMIN1,date,CS_1,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p
Ethiopia,Benishangul Gumz,2010-10-01,672343.875,268227.46875,0.0,0.0,506.8470153808594,941078.1875,0.0,0.0,0.0,0.0,940571.3125,0.0,0.0,0.0,506.8470153808594,0,0.0,0.0,940571.34375,941078.1907653809,941078.1875,941078.1875,940571.3125,941078.1595153809,71.48249619421813,28.517503805781878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940571.34375,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941078.1875,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940571.3125,100.0,0.0,0.0
Ethiopia,Gambela,2010-10-01,48904.765625,21544.376953125,316081.1875,0.0,1886.2176513671875,254210.609375,134205.921875,0.0,0.0,0.0,252420.96875,0.0,134109.34375,0.0,1886.2176513671875,0,0.0,0.0,386530.330078125,388416.5477294922,388416.53125,388416.53125,386530.3125,388416.5301513672,12.652245327065389,5.573786913117654,81.77396775981695,0.0,0.0,316081.1875,81.77396775981695,0.0,0.0,70449.142578125,18.226032240183045,65.44793769639536,34.55206230360464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388416.53125,100.0,65.30431394044936,0.0,34.69568605955063,0.0,0.0,134109.34375,34.69568605955063,0.0,0.0,252420.96875,65.30431394044936,-47.078281700266324,-81.77396775981695
Ethiopia,Afar,2010-10-01,0.0,896493.75,707023.125,0.0,0.0,0.0,1416912.75,186604.1875,0.0,0.0,0.0,1364125.375,239391.59375,0.0,0.0,0,0.0,0.0,1603516.875,1603516.875,1603516.9375,1603516.9375,1603516.96875,1603516.96875,0.0,55.90797103398116,44.09202896601883,0.0,0.0,707023.125,44.09202896601883,0.0,0.0,896493.75,55.90797103398116,0.0,88.36281780777885,11.637182192221154,0.0,0.0,186604.1875,11.637182192221154,0.0,0.0,1416912.75,88.36281780777885,0.0,85.07084125610379,14.929158743896204,0.0,0.0,239391.59375,14.929158743896204,0.0,0.0,1364125.375,85.07084125610379,-29.162870222122628,-32.45484677379768
Ethiopia,Addis Ababa,2010-10-01,55991.34375,0.0,220263.90625,0.0,2913683.0,55991.34375,0.0,0.0,0.0,3133946.75,55991.34375,0.0,0.0,0.0,3133946.75,0,0.0,0.0,276255.25,3189938.25,55991.34375,3189938.09375,55991.34375,3189938.09375,20.267974545280136,0.0,79.73202545471987,0.0,0.0,220263.90625,79.73202545471987,0.0,0.0,55991.34375,20.267974545280136,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55991.34375,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55991.34375,100.0,-79.73202545471987,-79.73202545471987
Ethiopia,Tigray,2011-01-01,427356.75,4794428.0,347.41314697265625,0.0,0.0,427356.75,4794428.0,347.41314697265625,0.0,0.0,427356.75,4793140.0,1635.2091064453125,0.0,0.0,0,0.0,0.0,5222132.163146973,5222132.163146973,5222132.163146973,5222132.163146973,5222131.959106445,5222131.959106445,8.183568256197969,91.80977903689767,0.006652706904363321,0.0,0.0,347.41314697265625,0.006652706904363321,0.0,0.0,5221784.75,99.99334729309564,8.183568256197969,91.80977903689767,0.006652706904363321,0.0,0.0,347.41314697265625,0.006652706904363321,0.0,0.0,5221784.75,99.99334729309564,8.183568575948524,91.785118368019,0.03131305603248509,0.0,0.0,1635.2091064453125,0.03131305603248509,0.0,0.0,5220496.75,99.96868694396751,0.024660349128121768,0.0
Ethiopia,Somali,2011-01-01,0.0,1397675.125,4029420.0,9.367188453674316,180.7180938720703,0.0,1394016.625,4033087.75,0.0,180.7180938720703,0.0,1172987.25,1972477.625,2281640.0,180.7180938720703,0,0.0,0.0,5427104.492188454,5427285.210282326,5427104.375,5427285.093093872,5427104.875,5427285.593093872,0.0,25.75360631091137,74.24622108897623,0.00017260011240168775,0.0,4029429.3671884537,74.24639368908863,9.367188453674316,0.00017260011240168775,1397675.125,25.75360631091137,0.0,25.686195228187408,74.3138047718126,0.0,0.0,4033087.75,74.3138047718126,0.0,0.0,1394016.625,25.686195228187408,0.0,21.613498854672493,36.344932895736605,42.0415682495909,0.0,4254117.625,78.3865011453275,2281640.0,42.0415682495909,1172987.25,21.613498854672493,4.140107456238866,0.06741108272396445
Ethiopia,Sidama,2011-01-01,17470.75390625,3909363.0,0.0,0.0,0.0,17470.75390625,3909363.0,0.0,0.0,0.0,17470.75390625,3909363.0,0.0,0.0,0.0,0,0.0,0.0,3926833.75390625,3926833.75390625,3926833.75390625,3926833.75390625,3926833.75390625,3926833.75390625,0.4449068893958351,99.55509311060416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926833.75390625,100.0,0.4449068893958351,99.55509311060416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926833.75390625,100.0,0.4449068893958351,99.55509311060416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926833.75390625,100.0,0.0,0.0
Ethiopia,SNNP,2011-01-01,2626637.0,11596879.0,224013.4375,0.0,0.0,2626637.0,11561610.0,259281.46875,0.0,0.0,2626637.0,10382113.0,1438778.875,0.0,0.0,0,0.0,0.0,14447529.4375,14447529.4375,14447528.46875,14447528.46875,14447528.875,14447528.875,18.1805270677096,80.26894182959163,1.5505311026987827,0.0,0.0,224013.4375,1.5505311026987827,0.0,0.0,14223516.0,98.44946889730122,18.180528286768322,80.02482933331994,1.7946423799117321,0.0,0.0,259281.46875,1.7946423799117321,0.0,0.0,14188247.0,98.20535762008826,18.18052777555013,71.86082194281131,9.958650281638562,0.0,0.0,1438778.875,9.958650281638562,0.0,0.0,13008750.0,90.04134971836145,8.40811917893978,0.24411127721294945
Ethiopia,Oromia,2011-01-01,17931226.0,12150341.0,3350197.0,0.0,15943.7958984375,17931226.0,12148995.0,3351542.25,0.0,15943.7958984375,17501146.0,12576331.0,3353586.0,707.46044921875,15943.7958984375,0,0.0,0.0,33431764.0,33447707.795898438,33431763.25,33447707.045898438,33431770.46044922,33447714.256347656,53.63529725802084,36.343702952676985,10.020999789302174,0.0,0.0,3350197.0,10.020999789302174,0.0,0.0,30081567.0,89.97900021069782,53.63529846126198,36.339677656696736,10.02502388204128,0.0,0.0,3351542.25,10.02502388204128,0.0,0.0,30080221.0,89.97497611795872,52.348845900053,37.61790305086647,10.03113491691202,0.002116132168518257,0.0,3354293.4604492188,10.033251049080539,707.46044921875,0.002116132168518257,30077477.0,89.96674895091947,0.012251259778365053,0.004024092739106422
Ethiopia,Harari,2011-01-01,0.0,222280.765625,3672.273193359375,0.0,0.0,0.0,222280.765625,3672.273193359375,0.0,0.0,0.0,222280.765625,3672.273193359375,0.0,0.0,0,0.0,0.0,225953.03881835938,225953.03881835938,225953.03881835938,225953.03881835938,225953.03881835938,225953.03881835938,0.0,98.37476264423624,1.6252373557637638,0.0,0.0,3672.273193359375,1.6252373557637638,0.0,0.0,222280.765625,98.37476264423624,0.0,98.37476264423624,1.6252373557637638,0.0,0.0,3672.273193359375,1.6252373557637638,0.0,0.0,222280.765625,98.37476264423624,0.0,98.37476264423624,1.6252373557637638,0.0,0.0,3672.273193359375,1.6252373557637638,0.0,0.0,222280.765625,98.37476264423624,0.0,0.0
Ethiopia,Gambela,2011-01-01,2819.33056640625,264719.40625,141041.296875,0.0,0.0,2819.33056640625,264719.40625,141041.296875,0.0,0.0,2452.582275390625,265011.53125,141115.90625,0.0,0.0,0,0.0,0.0,408580.03369140625,408580.03369140625,408580.03369140625,408580.03369140625,408580.0197753906,408580.0197753906,0.6900314097422694,64.79009849265866,34.51987009759908,0.0,0.0,141041.296875,34.51987009759908,0.0,0.0,267538.73681640625,65.48012990240092,0.6900314097422694,64.79009849265866,34.51987009759908,0.0,0.0,141041.296875,34.51987009759908,0.0,0.0,267538.73681640625,65.48012990240092,0.600269752970027,64.86159832183796,34.538131925192005,0.0,0.0,141115.90625,34.538131925192005,0.0,0.0,267464.1135253906,65.461868074808,0.01826182759292294,0.0
Ethiopia,Dire Dawa,2011-01-01,0.0,389099.65625,0.0,0.0,25448.6640625,0.0,389099.65625,0.0,0.0,25448.6640625,0.0,389099.65625,0.0,0.0,25448.6640625,0,0.0,0.0,389099.65625,414548.3203125,389099.65625,414548.3203125,389099.65625,414548.3203125,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389099.65625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389099.65625,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389099.65625,100.0,0.0,0.0
Ethiopia,Benishangul Gumz,2011-01-01,828605.0625,141419.953125,0.0,0.0,0.0,828605.0625,141419.953125,0.0,0.0,0.0,731343.5625,238681.484375,0.0,0.0,0.0,0,0.0,0.0,970025.015625,970025.015625,970025.015625,970025.015625,970025.046875,970025.046875,85.42099937145629,14.579000628543712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.015625,100.0,85.42099937145629,14.579000628543712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.015625,100.0,75.39429676131269,24.605703238687312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.046875,100.0,0.0,0.0
Ethiopia,Amhara,2011-01-01,9915091.0,8634939.0,1944424.25,0.0,0.0,9915091.0,8634939.0,1944424.25,0.0,0.0,9915091.0,8634188.0,1945175.875,0.0,0.0,0,0.0,0.0,20494454.25,20494454.25,20494454.25,20494454.25,20494454.875,20494454.875,48.37938536470177,42.133051676650524,9.487562958647704,0.0,0.0,1944424.25,9.487562958647704,0.0,0.0,18550030.0,90.5124370413523,48.37938536470177,42.133051676650524,9.487562958647704,0.0,0.0,1944424.25,9.487562958647704,0.0,0.0,18550030.0,90.5124370413523,48.379383889321424,42.12938598592513,9.49123012475344,0.0,0.0,1945175.875,9.49123012475344,0.0,0.0,18549279.0,90.50876987524657,0.0036671661057354754,0.0
Ethiopia,Afar,2011-01-01,0.0,1293817.875,350040.03125,0.0,0.0,0.0,1293817.875,350040.03125,0.0,0.0,0.0,423635.75,1220222.0,0.0,0.0,0,0.0,0.0,1643857.90625,1643857.90625,1643857.90625,1643857.90625,1643857.75,1643857.75,0.0,78.70618683530147,21.293813164698523,0.0,0.0,350040.03125,21.293813164698523,0.0,0.0,1293817.875,78.70618683530147,0.0,78.70618683530147,21.293813164698523,0.0,0.0,350040.03125,21.293813164698523,0.0,0.0,1293817.875,78.70618683530147,0.0,25.770827798208206,74.2291722017918,0.0,0.0,1220222.0,74.2291722017918,0.0,0.0,423635.75,25.770827798208206,52.93535903709328,0.0
Ethiopia,Addis Ababa,2011-01-01,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,0,0.0,0.0,58055.1953125,3260538.1953125,58055.1953125,3260538.1953125,58055.1953125,3260538.1953125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58055.1953125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58055.1953125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58055.1953125,100.0,0.0,0.0
Ethiopia,Somali,2011-04-01,0.0,16133.2060546875,3129322.0,2281649.25,180.7180938720703,0.0,14746.0966796875,3130718.25,2281640.0,180.7180938720703,0.0,10648.814453125,3131469.0,2284987.0,180.7180938720703,0,0.0,0.0,5427104.4560546875,5427285.17414856,5427104.3466796875,5427285.06477356,5427104.814453125,5427285.532546997,0.0,0.29727096991266994,57.66098709430233,42.041741935785,0.0,5410971.25,99.70272903008734,2281649.25,42.041741935785,16133.2060546875,0.29727096991266994,0.0,0.27171205375310664,57.68671560397358,42.04157234227331,0.0,5412358.25,99.7282879462469,2281640.0,42.04157234227331,14746.0966796875,0.27171205375310664,0.0,0.19621538218251738,57.70054397439438,42.1032406434231,0.0,5416456.0,99.80378461781748,2284987.0,42.1032406434231,10648.814453125,0.19621538218251738,0.10105558773014423,0.025558916159553746
Ethiopia,Sidama,2011-04-01,13334.578125,2788278.0,1125221.25,0.0,0.0,13334.578125,2788278.0,1125221.25,0.0,0.0,14229.490234375,1674330.75,2238273.5,0.0,0.0,0,0.0,0.0,3926833.828125,3926833.828125,3926833.828125,3926833.828125,3926833.740234375,3926833.740234375,0.3395758188058354,71.00575481523133,28.65466936596283,0.0,0.0,1125221.25,28.65466936596283,0.0,0.0,2801612.578125,71.34533063403717,0.3395758188058354,71.00575481523133,28.65466936596283,0.0,0.0,1125221.25,28.65466936596283,0.0,0.0,2801612.578125,71.34533063403717,0.36236548771035326,42.63818793357079,56.999446578718846,0.0,0.0,2238273.5,56.999446578718846,0.0,0.0,1688560.240234375,43.00055342128115,28.344777212756014,0.0
Ethiopia,SNNP,2011-04-01,2852931.75,4078792.5,7515805.0,0.0,0.0,2852931.75,4078777.5,7515941.0,0.0,0.0,2856245.25,3187663.75,8403742.0,0.0,0.0,0,0.0,0.0,14447529.25,14447529.25,14447650.25,14447650.25,14447651.0,14447651.0,19.74684875616362,28.231764957319605,52.02138628651678,0.0,0.0,7515805.0,52.02138628651678,0.0,0.0,6931724.25,47.97861371348323,19.746683375035328,28.231424691361145,52.02189193360353,0.0,0.0,7515941.0,52.02189193360353,0.0,0.0,6931709.25,47.97810806639647,19.769616874051014,22.063543409236562,58.166839716712424,0.0,0.0,8403742.0,58.166839716712424,0.0,0.0,6043909.0,41.833160283287576,6.145453430195644,0.000505647086747274
Ethiopia,Oromia,2011-04-01,14099693.0,14509806.0,4815746.5,707.46044921875,21757.767578125,14099694.0,14509807.0,4815746.5,707.46044921875,21757.767578125,14276016.0,10255753.0,8892133.0,2052.638671875,21757.767578125,0,0.0,0.0,33425952.96044922,33447710.728027344,33425954.96044922,33447712.728027344,33425954.638671875,33447712.40625,42.181872919773625,43.40880278617193,14.407207793591295,0.0021165004631456355,0.0,4816453.960449219,14.409324294054441,707.46044921875,0.0021165004631456355,28609499.0,85.59067570594556,42.18187338756144,43.408803180547935,14.407206931554125,0.0021165003365074906,0.0,4816453.960449219,14.409323431890634,707.46044921875,0.0021165003365074906,28609501.0,85.59067656810937,42.7093740607291,30.68200478000617,26.60248030646318,0.006140852801553847,0.0,8894185.638671875,26.60862115926473,2052.638671875,0.006140852801553847,24531769.0,73.39137884073527,12.199296865210288,-8.621638070138715e-07
Ethiopia,Harari,2011-04-01,0.0,1310.19970703125,3672.27294921875,0.0,220970.5625,0.0,1310.19970703125,3672.27294921875,0.0,220970.5625,0.0,0.0,4982.47265625,0.0,220970.5625,0,0.0,0.0,4982.47265625,225953.03515625,4982.47265625,225953.03515625,4982.47265625,225953.03515625,0.0,26.296174558785367,73.70382544121463,0.0,0.0,3672.27294921875,73.70382544121463,0.0,0.0,1310.19970703125,26.296174558785367,0.0,26.296174558785367,73.70382544121463,0.0,0.0,3672.27294921875,73.70382544121463,0.0,0.0,1310.19970703125,26.296174558785367,0.0,0.0,100.0,0.0,0.0,4982.47265625,100.0,0.0,0.0,0.0,0.0,26.296174558785367,0.0
Ethiopia,Tigray,2011-04-01,427356.75,4759884.5,34890.78515625,0.0,0.0,427356.75,4759884.5,34890.78515625,0.0,0.0,427356.75,3660018.0,1134757.125,0.0,0.0,0,0.0,0.0,5222132.03515625,5222132.03515625,5222132.03515625,5222132.03515625,5222131.875,5222131.875,8.183568456771377,91.1482985867779,0.6681329564507276,0.0,0.0,34890.78515625,0.6681329564507276,0.0,0.0,5187241.25,99.33186704354927,8.183568456771377,91.1482985867779,0.6681329564507276,0.0,0.0,34890.78515625,0.6681329564507276,0.0,0.0,5187241.25,99.33186704354927,8.183568707751181,70.08666360039021,21.729767691858605,0.0,0.0,1134757.125,21.729767691858605,0.0,0.0,4087374.75,78.2702323081414,21.06163473540788,0.0
Ethiopia,Dire Dawa,2011-04-01,0.0,388394.0,705.6771240234375,0.0,25448.6640625,0.0,388394.0,705.6771240234375,0.0,25448.6640625,0.0,384915.71875,4183.931640625,0.0,25448.6640625,0,0.0,0.0,389099.67712402344,414548.34118652344,389099.67712402344,414548.34118652344,389099.650390625,414548.314453125,0.0,99.81863847093389,0.18136152906611297,0.0,0.0,705.6771240234375,0.18136152906611297,0.0,0.0,388394.0,99.81863847093389,0.0,99.81863847093389,0.18136152906611297,0.0,0.0,705.6771240234375,0.18136152906611297,0.0,0.0,388394.0,99.81863847093389,0.0,98.92471462350977,1.0752853764902297,0.0,0.0,4183.931640625,1.0752853764902297,0.0,0.0,384915.71875,98.92471462350977,0.8939238474241167,0.0
Ethiopia,Benishangul Gumz,2011-04-01,647843.8125,322181.25,0.0,0.0,0.0,647513.25,322511.8125,0.0,0.0,0.0,647513.25,322511.8125,0.0,0.0,0.0,0,0.0,0.0,970025.0625,970025.0625,970025.0625,970025.0625,970025.0625,970025.0625,66.78629630767917,33.213703692320834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.0625,100.0,66.75221857991941,33.24778142008057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.0625,100.0,66.75221857991941,33.24778142008057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.0625,100.0,0.0,0.0
Ethiopia,Amhara,2011-04-01,9329774.0,8770379.0,2394299.0,0.0,0.0,9329774.0,8770379.0,2394299.0,0.0,0.0,9329774.0,8770126.0,2394552.5,0.0,0.0,0,0.0,0.0,20494452.0,20494452.0,20494452.0,20494452.0,20494452.5,20494452.5,45.52341287290824,42.79391808085427,11.68266904623749,0.0,0.0,2394299.0,11.68266904623749,0.0,0.0,18100153.0,88.31733095376251,45.52341287290824,42.79391808085427,11.68266904623749,0.0,0.0,2394299.0,11.68266904623749,0.0,0.0,18100153.0,88.31733095376251,45.523411762280546,42.792682556413745,11.68390568130571,0.0,0.0,2394552.5,11.68390568130571,0.0,0.0,18099900.0,88.3160943186943,0.0012366350682206928,0.0
Ethiopia,Afar,2011-04-01,0.0,17981.572265625,1625876.375,0.0,0.0,0.0,17990.890625,1625867.125,0.0,0.0,0.0,12381.0,1631477.0,0.0,0.0,0,0.0,0.0,1643857.947265625,1643857.947265625,1643858.015625,1643858.015625,1643858.0,1643858.0,0.0,1.0938641198003358,98.90613588019967,0.0,0.0,1625876.375,98.90613588019967,0.0,0.0,17981.572265625,1.0938641198003358,0.0,1.0944309334501623,98.90556906654983,0.0,0.0,1625867.125,98.90556906654983,0.0,0.0,17990.890625,1.0944309334501623,0.0,0.7531672443726891,99.24683275562731,0.0,0.0,1631477.0,99.24683275562731,0.0,0.0,12381.0,0.7531672443726891,0.34069687542763916,-0.0005668136498400145
Ethiopia,Addis Ababa,2011-04-01,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,58055.1953125,0.0,0.0,0.0,3202483.0,0,0.0,0.0,58055.1953125,3260538.1953125,58055.1953125,3260538.1953125,58055.1953125,3260538.1953125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58055.1953125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58055.1953125,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58055.1953125,100.0,0.0,0.0
Ethiopia,Gambela,2011-04-01,13786.71875,281563.71875,106270.9296875,0.0,6958.65478515625,11882.466796875,283381.34375,106357.59375,0.0,6958.65478515625,293359.53125,1916.2923583984375,106345.546875,0.0,6958.65478515625,0,0.0,0.0,401621.3671875,408580.02197265625,401621.404296875,408580.05908203125,401621.37048339844,408580.0252685547,3.4327652551323458,70.10675769612374,26.460477048743925,0.0,0.0,106270.9296875,26.460477048743925,0.0,0.0,295350.4375,73.53952295125607,2.9586238855167153,70.55932296390434,26.48205315057895,0.0,0.0,106357.59375,26.48205315057895,0.0,0.0,295263.810546875,73.51794684942105,73.04380513838379,0.47713904170287424,26.479055819913334,0.0,0.0,106345.546875,26.479055819913334,0.0,0.0,295275.82360839844,73.52094418008667,0.01857877116940898,0.021576101835023564
Ethiopia,Somali,2011-07-01,0.0,6132.35009765625,3515556.5,1905414.0,180.7180938720703,0.0,6132.35009765625,3512311.5,1908660.0,180.7180938720703,0.0,1832107.75,3594987.0,9.367189407348633,180.7180938720703,0,0.0,0.0,5427102.850097656,5427283.568191528,5427103.850097656,5427284.568191528,5427104.117189407,5427284.835283279,0.0,0.11299491214812529,64.7777754928072,35.10922959504469,0.0,5420970.5,99.88700508785188,1905414.0,35.10922959504469,6132.35009765625,0.11299491214812529,0.0,0.11299489132764436,64.71797107654018,35.16903403213217,0.0,5420971.5,99.88700510867235,1908660.0,35.16903403213217,6132.35009765625,0.11299489132764436,0.0,33.75847801034658,66.24134938951151,0.0001726001419003496,0.0,3594996.3671894073,66.24152198965342,9.367189407348633,0.0001726001419003496,1832107.75,33.75847801034658,-33.645483098198454,2.0820479562644323e-08
Ethiopia,Sidama,2011-07-01,14229.490234375,1959043.375,1953560.75,0.0,0.0,14229.490234375,1959043.375,1953560.75,0.0,0.0,14229.490234375,3911665.0,939.483642578125,0.0,0.0,0,0.0,0.0,3926833.615234375,3926833.615234375,3926833.615234375,3926833.615234375,3926833.973876953,3926833.973876953,0.36236549924526673,49.888626994527584,49.749007506227144,0.0,0.0,1953560.75,49.749007506227144,0.0,0.0,1973272.865234375,50.25099249377285,0.36236549924526673,49.888626994527584,49.749007506227144,0.0,0.0,1953560.75,49.749007506227144,0.0,0.0,1973272.865234375,50.25099249377285,0.36236546614997983,99.61370982379536,0.023924710054664605,0.0,0.0,939.483642578125,0.023924710054664605,0.0,0.0,3925894.490234375,99.97607528994533,-49.72508279617248,0.0
Ethiopia,SNNP,2011-07-01,2851050.25,3333842.0,8262637.0,122.31169128417969,0.0,2851176.75,3333705.75,8262647.5,122.31169128417969,0.0,2854963.5,10532327.0,939709.4375,0.0,120650.4375,0,0.0,0.0,14447651.561691284,14447651.561691284,14447652.311691284,14447652.311691284,14326999.9375,14447650.375,19.733658704503306,23.07532117427208,57.1901735359456,0.0008465852790116812,0.0,8262759.311691284,57.19102012122461,122.31169128417969,0.0008465852790116812,6184892.25,42.80897987877539,19.734533254878922,23.074376916603324,57.19024324328269,0.0008465852350641287,0.0,8262769.811691284,57.19108982851775,122.31169128417969,0.0008465852350641287,6184882.5,42.808910171482246,19.927155108916537,73.51383434037932,6.559010550704136,0.0,0.0,939709.4375,6.559010550704136,0.0,0.0,13387290.5,93.44098944929587,-50.632009570520474,6.970729313593438e-05
Ethiopia,Oromia,2011-07-01,14045994.0,5615150.5,12883943.0,880866.75,21757.767578125,14045994.0,5615150.5,12882803.0,882006.3125,21757.767578125,14116853.0,17952338.0,1356759.5,0.0,21757.767578125,0,0.0,0.0,33425954.25,33447712.017578125,33425953.8125,33447711.580078125,33425950.5,33447708.267578125,42.02122068063323,16.798773964695414,38.54472756002171,2.6352777946496473,0.0,13764809.75,41.18000535467136,880866.75,2.6352777946496473,19661144.5,58.819994645328634,42.02122123063351,16.79877418456838,38.541317541049004,2.6386870437491123,0.0,13764809.3125,41.18000458479811,882006.3125,2.6386870437491123,19661144.5,58.81999541520189,42.233213383116805,53.7077861106747,4.059000506208492,0.0,0.0,1356759.5,4.059000506208492,0.0,0.0,32069191.0,95.94099949379151,-37.12100484846287,-7.698732460426072e-07
Ethiopia,Harari,2011-07-01,0.0,0.0,4982.47265625,0.0,220970.5625,0.0,0.0,4982.47265625,0.0,220970.5625,0.0,4982.47265625,0.0,0.0,220970.5625,0,0.0,0.0,4982.47265625,225953.03515625,4982.47265625,225953.03515625,4982.47265625,225953.03515625,0.0,0.0,100.0,0.0,0.0,4982.47265625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4982.47265625,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4982.47265625,100.0,-100.0,0.0
Ethiopia,Tigray,2011-07-01,427356.75,3825879.0,968896.375,0.0,0.0,427356.75,3825879.0,968896.375,0.0,0.0,427356.75,4794428.0,347.41314697265625,0.0,0.0,0,0.0,0.0,5222132.125,5222132.125,5222132.125,5222132.125,5222132.163146973,5222132.163146973,8.183568315977835,73.26277674370408,18.55365494031808,0.0,0.0,968896.375,18.55365494031808,0.0,0.0,4253235.75,81.44634505968192,8.183568315977835,73.26277674370408,18.55365494031808,0.0,0.0,968896.375,18.55365494031808,0.0,0.0,4253235.75,81.44634505968192,8.183568256197969,91.80977903689767,0.006652706904363321,0.0,0.0,347.41314697265625,0.006652706904363321,0.0,0.0,5221784.75,99.99334729309564,-18.547002233413718,0.0
Ethiopia,Dire Dawa,2011-07-01,0.0,384915.71875,4183.931640625,0.0,25448.6640625,0.0,384915.71875,4183.931640625,0.0,25448.6640625,0.0,389099.65625,0.0,0.0,25448.6640625,0,0.0,0.0,389099.650390625,414548.314453125,389099.650390625,414548.314453125,389099.65625,414548.3203125,0.0,98.92471462350977,1.0752853764902297,0.0,0.0,4183.931640625,1.0752853764902297,0.0,0.0,384915.71875,98.92471462350977,0.0,98.92471462350977,1.0752853764902297,0.0,0.0,4183.931640625,1.0752853764902297,0.0,0.0,384915.71875,98.92471462350977,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389099.65625,100.0,-1.0752853764902297,0.0
Ethiopia,Benishangul Gumz,2011-07-01,647513.25,322511.8125,0.0,0.0,0.0,647513.25,322511.8125,0.0,0.0,0.0,647843.8125,322181.25,0.0,0.0,0.0,0,0.0,0.0,970025.0625,970025.0625,970025.0625,970025.0625,970025.0625,970025.0625,66.75221857991941,33.24778142008057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.0625,100.0,66.75221857991941,33.24778142008057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.0625,100.0,66.78629630767917,33.213703692320834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970025.0625,100.0,0.0,0.0
Ethiopia,Amhara,2011-07-01,9370795.0,10616438.0,507220.34375,0.0,0.0,9370795.0,10616438.0,507220.34375,0.0,0.0,9437828.0,8828016.0,2228609.25,0.0,0.0,0,0.0,0.0,20494453.34375,20494453.34375,20494453.34375,20494453.34375,20494453.25,20494453.25,45.723566483210064,51.801518303183215,2.4749152136067205,0.0,0.0,507220.34375,2.4749152136067205,0.0,0.0,19987233.0,97.52508478639328,45.723566483210064,51.801518303183215,2.4749152136067205,0.0,0.0,507220.34375,2.4749152136067205,0.0,0.0,19987233.0,97.52508478639328,46.050645435003254,43.07514766220953,10.874206902787222,0.0,0.0,2228609.25,10.874206902787222,0.0,0.0,18265844.0,89.12579309721278,8.399291689180501,0.0
