,date,CS,admin0Name,admin1Name,admin2Name,ML1,ML2,admin1Name_fr,admin2Name_fr,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
441,2011-01-01,1.0,Tchad,Logone Oriental,Kouh Ouest,1.0,2.0,Logone Oriental,Kouh Ouest,73773.0,55791,55791.0,0.0,0.0,0.0,0.0,55791.0,55791.0,0.0,0.0,0.0,0.0,55791.0,0.0,55791.0,0.0,0.0,0.0,55791.0
442,2011-01-01,1.0,Tchad,Logone Oriental,La Nya,1.0,2.0,Logone Oriental,La Nya,209989.0,158806,158806.0,0.0,0.0,0.0,0.0,158806.0,158806.0,0.0,0.0,0.0,0.0,158806.0,0.0,158806.0,0.0,0.0,0.0,158806.0
443,2011-01-01,1.0,Tchad,Logone Oriental,La Nya Pendé,1.0,2.0,Logone Oriental,La Nya Pendé,161045.0,121792,121792.0,0.0,0.0,0.0,0.0,121792.0,121792.0,0.0,0.0,0.0,0.0,121792.0,0.0,121792.0,0.0,0.0,0.0,121792.0
444,2011-01-01,1.0,Tchad,Logone Oriental,Monts de Lam,1.0,2.0,Logone Oriental,Monts de Lam,326275.0,246749,246749.0,0.0,0.0,0.0,0.0,246749.0,246749.0,0.0,0.0,0.0,0.0,246749.0,0.0,246749.0,0.0,0.0,0.0,246749.0
445,2011-01-01,1.0,Tchad,Mandoul,Mandoul Oriental,1.0,2.0,Mandoul,Mandoul Oriental,378549.0,286282,286282.0,0.0,0.0,0.0,0.0,286282.0,286282.0,0.0,0.0,0.0,0.0,286282.0,0.0,286282.0,0.0,0.0,0.0,286282.0
446,2011-01-01,2.0,Tchad,Mandoul,Barh-Sara,2.0,2.0,Mandoul,Barh-Sara,321105.0,242839,0.0,242839.0,0.0,0.0,0.0,242839.0,0.0,242839.0,0.0,0.0,0.0,242839.0,0.0,242839.0,0.0,0.0,0.0,242839.0
447,2011-01-01,1.0,Tchad,Mandoul,Mandoul Occidental,1.0,2.0,Mandoul,Mandoul Occidental,228650.0,172919,172919.0,0.0,0.0,0.0,0.0,172919.0,172919.0,0.0,0.0,0.0,0.0,172919.0,0.0,172919.0,0.0,0.0,0.0,172919.0
448,2011-01-01,2.0,Tchad,Mayo-Kebbi Est,Mayo-Boneye,2.0,2.0,Mayo-Kebbi Est,Mayo-Boneye,349233.0,264111,0.0,264111.0,0.0,0.0,0.0,264111.0,0.0,264111.0,0.0,0.0,0.0,264111.0,0.0,264111.0,0.0,0.0,0.0,264111.0
449,2011-01-01,2.0,Tchad,Mayo-Kebbi Est,Kabbia,2.0,2.0,Mayo-Kebbi Est,Kabbia,338675.0,256127,0.0,256127.0,0.0,0.0,0.0,256127.0,0.0,256127.0,0.0,0.0,0.0,256127.0,0.0,256127.0,0.0,0.0,0.0,256127.0
450,2011-01-01,2.0,Tchad,Mayo-Kebbi Est,Mayo-Lemié,2.0,2.0,Mayo-Kebbi Est,Mayo-Lemié,121436.0,91837,0.0,91837.0,0.0,0.0,0.0,91837.0,0.0,91837.0,0.0,0.0,0.0,91837.0,0.0,91837.0,0.0,0.0,0.0,91837.0
451,2011-01-01,2.0,Tchad,Mayo-Kebbi Est,Mont Illi,2.0,2.0,Mayo-Kebbi Est,Mont Illi,337335.0,255113,0.0,255113.0,0.0,0.0,0.0,255113.0,0.0,255113.0,0.0,0.0,0.0,255113.0,0.0,255113.0,0.0,0.0,0.0,255113.0
452,2011-01-01,1.0,Tchad,Mayo-Kebbi Ouest,Lac Léré,1.0,2.0,Mayo-Kebbi Ouest,Lac Léré,261829.0,198011,198011.0,0.0,0.0,0.0,0.0,198011.0,198011.0,0.0,0.0,0.0,0.0,198011.0,0.0,198011.0,0.0,0.0,0.0,198011.0
453,2011-01-01,2.0,Tchad,Moyen-Chari,Grande Sido,2.0,2.0,Moyen-Chari,Grande Sido,159786.0,120840,0.0,120840.0,0.0,0.0,0.0,120840.0,0.0,120840.0,0.0,0.0,0.0,120840.0,0.0,120840.0,0.0,0.0,0.0,120840.0
454,2011-01-01,1.0,Tchad,Moyen-Chari,Lac Iro,1.0,2.0,Moyen-Chari,Lac Iro,260038.0,196656,196656.0,0.0,0.0,0.0,0.0,196656.0,196656.0,0.0,0.0,0.0,0.0,196656.0,0.0,196656.0,0.0,0.0,0.0,196656.0
455,2011-01-01,2.0,Tchad,Ouaddaï,Ouara,2.0,2.0,Ouaddaï,Ouara,487136.0,368402,0.0,368402.0,0.0,0.0,0.0,368402.0,0.0,368402.0,0.0,0.0,0.0,368402.0,0.0,368402.0,0.0,0.0,0.0,368402.0
456,2011-01-01,2.0,Tchad,Ouaddaï,Abdi,2.0,3.0,Ouaddaï,Abdi,158424.0,119810,0.0,119810.0,0.0,0.0,0.0,119810.0,0.0,119810.0,0.0,0.0,0.0,119810.0,0.0,0.0,119810.0,0.0,0.0,119810.0
457,2011-01-01,2.0,Tchad,Ouaddaï,Assoungha,2.0,3.0,Ouaddaï,Assoungha,423386.0,320190,0.0,320190.0,0.0,0.0,0.0,320190.0,0.0,320190.0,0.0,0.0,0.0,320190.0,0.0,0.0,320190.0,0.0,0.0,320190.0
458,2011-01-01,2.0,Tchad,Salamat,Bahr-Azoum,1.0,1.0,Salamat,Bahr-Azoum,271535.0,205351,0.0,205351.0,0.0,0.0,0.0,205351.0,205351.0,0.0,0.0,0.0,0.0,205351.0,205351.0,0.0,0.0,0.0,0.0,205351.0
459,2011-01-01,2.0,Tchad,Salamat,Aboudéia,1.0,1.0,Salamat,Aboudéia,96388.0,72894,0.0,72894.0,0.0,0.0,0.0,72894.0,72894.0,0.0,0.0,0.0,0.0,72894.0,72894.0,0.0,0.0,0.0,0.0,72894.0
460,2011-01-01,2.0,Tchad,Salamat,Haraze-Mangueigne,2.0,2.0,Salamat,Haraze-Mangueigne,82582.0,62453,0.0,62453.0,0.0,0.0,0.0,62453.0,0.0,62453.0,0.0,0.0,0.0,62453.0,0.0,62453.0,0.0,0.0,0.0,62453.0
461,2011-01-01,1.0,Tchad,Tandjilé,Tandjilé Est,1.0,2.0,Tandjilé,Tandjilé Est,383239.0,289829,289829.0,0.0,0.0,0.0,0.0,289829.0,289829.0,0.0,0.0,0.0,0.0,289829.0,0.0,289829.0,0.0,0.0,0.0,289829.0
462,2011-01-01,2.0,Tchad,Wadi Fira,Biltine,2.0,2.0,Wadi Fira,Biltine,250970.0,189799,0.0,189799.0,0.0,0.0,0.0,189799.0,0.0,189799.0,0.0,0.0,0.0,189799.0,0.0,189799.0,0.0,0.0,0.0,189799.0
463,2011-01-01,2.0,Tchad,Wadi Fira,Dar-Tama,2.0,2.0,Wadi Fira,Dar-Tama,266306.0,201397,0.0,201397.0,0.0,0.0,0.0,201397.0,0.0,201397.0,0.0,0.0,0.0,201397.0,0.0,201397.0,0.0,0.0,0.0,201397.0
464,2011-01-01,2.0,Tchad,Wadi Fira,Kobé,2.0,2.0,Wadi Fira,Kobé,207442.0,156880,0.0,156880.0,0.0,0.0,0.0,156880.0,0.0,156880.0,0.0,0.0,0.0,156880.0,0.0,156880.0,0.0,0.0,0.0,156880.0
465,2011-01-01,1.0,Tchad,N'Djamena,N'Djaména,1.0,2.0,N'Djamena,N'Djaména,1592258.0,1204164,1204164.0,0.0,0.0,0.0,0.0,1204164.0,1204164.0,0.0,0.0,0.0,0.0,1204164.0,0.0,1204164.0,0.0,0.0,0.0,1204164.0
466,2011-01-01,2.0,Tchad,Ennedi Est,Am-Djarass,2.0,2.0,Ennedi Est,Am-Djarass,117006.0,88487,0.0,88487.0,0.0,0.0,0.0,88487.0,0.0,88487.0,0.0,0.0,0.0,88487.0,0.0,88487.0,0.0,0.0,0.0,88487.0
467,2011-01-01,2.0,Tchad,Ennedi Est,Wadi Hawar,2.0,2.0,Ennedi Est,Wadi Hawar,41093.0,31077,0.0,31077.0,0.0,0.0,0.0,31077.0,0.0,31077.0,0.0,0.0,0.0,31077.0,0.0,31077.0,0.0,0.0,0.0,31077.0
468,2011-01-01,2.0,Tchad,Sila,Kimiti,2.0,2.0,Sila,Kimiti,445101.0,336612,0.0,336612.0,0.0,0.0,0.0,336612.0,0.0,336612.0,0.0,0.0,0.0,336612.0,0.0,336612.0,0.0,0.0,0.0,336612.0
469,2011-01-01,2.0,Tchad,Sila,Djourf Al Ahmar,2.0,3.0,Sila,Djourf Al Ahmar,118615.0,89704,0.0,89704.0,0.0,0.0,0.0,89704.0,0.0,89704.0,0.0,0.0,0.0,89704.0,0.0,0.0,89704.0,0.0,0.0,89704.0
470,2011-01-01,2.0,Tchad,Tibesti,Tibesti Est,2.0,2.0,Tibesti,Tibesti Est,21332.0,16132,0.0,16132.0,0.0,0.0,0.0,16132.0,0.0,16132.0,0.0,0.0,0.0,16132.0,0.0,16132.0,0.0,0.0,0.0,16132.0
471,2011-01-01,2.0,Tchad,Tibesti,Tibesti Ouest,2.0,2.0,Tibesti,Tibesti Ouest,16452.0,12442,0.0,12442.0,0.0,0.0,0.0,12442.0,0.0,12442.0,0.0,0.0,0.0,12442.0,0.0,12442.0,0.0,0.0,0.0,12442.0
472,2011-01-01,2.0,Tchad,Ennedi Ouest,Fada,2.0,2.0,Ennedi Ouest,Fada,58053.0,43903,0.0,43903.0,0.0,0.0,0.0,43903.0,0.0,43903.0,0.0,0.0,0.0,43903.0,0.0,43903.0,0.0,0.0,0.0,43903.0
473,2011-01-01,2.0,Tchad,Ennedi Ouest,Mourtcha,2.0,2.0,Ennedi Ouest,Mourtcha,31260.0,23640,0.0,23640.0,0.0,0.0,0.0,23640.0,0.0,23640.0,0.0,0.0,0.0,23640.0,0.0,23640.0,0.0,0.0,0.0,23640.0
474,2011-01-01,1.0,Tchad,Moyen-Chari,Bahr-Köh,1.0,2.0,Moyen-Chari,Bahr-Köh,457954.0,346333,346333.0,0.0,0.0,0.0,0.0,346333.0,346333.0,0.0,0.0,0.0,0.0,346333.0,0.0,346333.0,0.0,0.0,0.0,346333.0
475,2011-01-01,1.0,Tchad,Tandjilé,Tandjile Ouest,1.0,2.0,Tandjilé,Tandjile Ouest,480509.0,363390,363390.0,0.0,0.0,0.0,0.0,363390.0,363390.0,0.0,0.0,0.0,0.0,363390.0,0.0,363390.0,0.0,0.0,0.0,363390.0
476,2011-01-01,1.0,Tchad,Tandjilé,Tandjilé Centre,1.0,2.0,Tandjilé,Tandjilé Centre,132455.0,100170,100170.0,0.0,0.0,0.0,0.0,100170.0,100170.0,0.0,0.0,0.0,0.0,100170.0,0.0,100170.0,0.0,0.0,0.0,100170.0
477,2011-01-01,2.0,Tchad,Borkou,Borkou Yala,2.0,2.0,Borkou,Borkou Yala,37209.0,28139,0.0,28139.0,0.0,0.0,0.0,28139.0,0.0,28139.0,0.0,0.0,0.0,28139.0,0.0,28139.0,0.0,0.0,0.0,28139.0
478,2011-01-01,2.0,Tchad,Barh-El-Gazel,Barh-El-Gazel Nord,2.0,3.0,Barh-El-Gazel,Barh-El-Gazel Nord,78423.0,59308,0.0,59308.0,0.0,0.0,0.0,59308.0,0.0,59308.0,0.0,0.0,0.0,59308.0,0.0,0.0,59308.0,0.0,0.0,59308.0
479,2011-01-01,2.0,Tchad,Wadi Fira,Mégri,2.0,2.0,Wadi Fira,Mégri,30023.0,22705,0.0,22705.0,0.0,0.0,0.0,22705.0,0.0,22705.0,0.0,0.0,0.0,22705.0,0.0,22705.0,0.0,0.0,0.0,22705.0
480,2011-01-01,1.0,Tchad,Mayo-Kebbi Ouest,Mayo-Dallah,1.0,2.0,Mayo-Kebbi Ouest,Mayo-Dallah,501337.0,379142,379142.0,0.0,0.0,0.0,0.0,379142.0,379142.0,0.0,0.0,0.0,0.0,379142.0,0.0,379142.0,0.0,0.0,0.0,379142.0
481,2011-01-01,2.0,Tchad,Lac,Fouli,2.0,2.0,Lac,Fouli,105243.0,79591,0.0,79591.0,0.0,0.0,0.0,79591.0,0.0,79591.0,0.0,0.0,0.0,79591.0,0.0,79591.0,0.0,0.0,0.0,79591.0
482,2011-01-01,2.0,Tchad,Lac,Kaya,2.0,2.0,Lac,Kaya,57297.0,43331,0.0,43331.0,0.0,0.0,0.0,43331.0,0.0,43331.0,0.0,0.0,0.0,43331.0,0.0,43331.0,0.0,0.0,0.0,43331.0
483,2011-01-01,2.0,Tchad,Kanem,Kanem,2.0,3.0,Kanem,Kanem,228931.0,173131,0.0,173131.0,0.0,0.0,0.0,173131.0,0.0,173131.0,0.0,0.0,0.0,173131.0,0.0,0.0,173131.0,0.0,0.0,173131.0
484,2011-01-01,2.0,Tchad,Kanem,Wadi Bissam,2.0,3.0,Kanem,Wadi Bissam,133384.0,100873,0.0,100873.0,0.0,0.0,0.0,100873.0,0.0,100873.0,0.0,0.0,0.0,100873.0,0.0,0.0,100873.0,0.0,0.0,100873.0
485,2011-01-01,2.0,Tchad,Lac,Mamdi,2.0,2.0,Lac,Mamdi,165615.0,125248,0.0,125248.0,0.0,0.0,0.0,125248.0,0.0,125248.0,0.0,0.0,0.0,125248.0,0.0,125248.0,0.0,0.0,0.0,125248.0
486,2011-01-01,2.0,Tchad,Lac,Wayi,2.0,2.0,Lac,Wayi,310506.0,234823,0.0,234823.0,0.0,0.0,0.0,234823.0,0.0,234823.0,0.0,0.0,0.0,234823.0,0.0,234823.0,0.0,0.0,0.0,234823.0
487,2011-01-01,1.0,Tchad,Mayo-Kebbi Ouest,Mayo-Binder,1.0,2.0,Mayo-Kebbi Ouest,Mayo-Binder,82224.0,62182,62182.0,0.0,0.0,0.0,0.0,62182.0,62182.0,0.0,0.0,0.0,0.0,62182.0,0.0,62182.0,0.0,0.0,0.0,62182.0
488,2011-01-01,2.0,Tchad,Barh-El-Gazel,Barh-El-Gazel Sud,2.0,3.0,Barh-El-Gazel,Barh-El-Gazel Sud,205394.0,155331,0.0,155331.0,0.0,0.0,0.0,155331.0,0.0,155331.0,0.0,0.0,0.0,155331.0,0.0,0.0,155331.0,0.0,0.0,155331.0
489,2011-01-01,2.0,Tchad,Barh-El-Gazel,Barh-El-Gazel Ouest,2.0,3.0,Barh-El-Gazel,Barh-El-Gazel Ouest,89626.0,67780,0.0,67780.0,0.0,0.0,0.0,67780.0,0.0,67780.0,0.0,0.0,0.0,67780.0,0.0,0.0,67780.0,0.0,0.0,67780.0
490,2011-04-01,3.0,Tchad,Batha,Batha Ouest,3.0,2.0,Batha,Batha Ouest,279223.0,211165,0.0,0.0,211165.0,0.0,0.0,211165.0,0.0,0.0,211165.0,0.0,0.0,211165.0,0.0,211165.0,0.0,0.0,0.0,211165.0
491,2011-04-01,3.0,Tchad,Batha,Batha Est,3.0,2.0,Batha,Batha Est,254693.0,192614,0.0,0.0,192614.0,0.0,0.0,192614.0,0.0,0.0,192614.0,0.0,0.0,192614.0,0.0,192614.0,0.0,0.0,0.0,192614.0
492,2011-04-01,3.0,Tchad,Batha,Fitri,3.0,3.0,Batha,Fitri,155919.0,117915,0.0,0.0,117915.0,0.0,0.0,117915.0,0.0,0.0,117915.0,0.0,0.0,117915.0,0.0,0.0,117915.0,0.0,0.0,117915.0
493,2011-04-01,3.0,Tchad,Borkou,Borkou,3.0,3.0,Borkou,Borkou,100894.0,76302,0.0,0.0,76302.0,0.0,0.0,76302.0,0.0,0.0,76302.0,0.0,0.0,76302.0,0.0,0.0,76302.0,0.0,0.0,76302.0
494,2011-04-01,2.0,Tchad,Chari-Baguirmi,Baguirmi,2.0,3.0,Chari-Baguirmi,Baguirmi,306406.0,231723,0.0,231723.0,0.0,0.0,0.0,231723.0,0.0,231723.0,0.0,0.0,0.0,231723.0,0.0,0.0,231723.0,0.0,0.0,231723.0
495,2011-04-01,2.0,Tchad,Chari-Baguirmi,Chari,2.0,3.0,Chari-Baguirmi,Chari,267224.0,202091,0.0,202091.0,0.0,0.0,0.0,202091.0,0.0,202091.0,0.0,0.0,0.0,202091.0,0.0,0.0,202091.0,0.0,0.0,202091.0
496,2011-04-01,2.0,Tchad,Chari-Baguirmi,Loug-Chari,2.0,3.0,Chari-Baguirmi,Loug-Chari,271458.0,205293,0.0,205293.0,0.0,0.0,0.0,205293.0,0.0,205293.0,0.0,0.0,0.0,205293.0,0.0,0.0,205293.0,0.0,0.0,205293.0
497,2011-04-01,3.0,Tchad,Guéra,Guéra,3.0,3.0,Guéra,Guéra,203666.0,154024,0.0,0.0,154024.0,0.0,0.0,154024.0,0.0,0.0,154024.0,0.0,0.0,154024.0,0.0,0.0,154024.0,0.0,0.0,154024.0
498,2011-04-01,3.0,Tchad,Guéra,Abtouyour,3.0,3.0,Guéra,Abtouyour,197745.0,149547,0.0,0.0,149547.0,0.0,0.0,149547.0,0.0,0.0,149547.0,0.0,0.0,149547.0,0.0,0.0,149547.0,0.0,0.0,149547.0
499,2011-04-01,2.0,Tchad,Guéra,Barh-Signaka,2.0,3.0,Guéra,Barh-Signaka,122322.0,92507,0.0,92507.0,0.0,0.0,0.0,92507.0,0.0,92507.0,0.0,0.0,0.0,92507.0,0.0,0.0,92507.0,0.0,0.0,92507.0
500,2011-04-01,3.0,Tchad,Guéra,Mangalmé,3.0,3.0,Guéra,Mangalmé,112089.0,84768,0.0,0.0,84768.0,0.0,0.0,84768.0,0.0,0.0,84768.0,0.0,0.0,84768.0,0.0,0.0,84768.0,0.0,0.0,84768.0
501,2011-04-01,2.0,Tchad,Hadjer-Lamis,Dagana,3.0,3.0,Hadjer-Lamis,Dagana,273197.0,206608,0.0,206608.0,0.0,0.0,0.0,206608.0,0.0,0.0,206608.0,0.0,0.0,206608.0,0.0,0.0,206608.0,0.0,0.0,206608.0
502,2011-04-01,2.0,Tchad,Hadjer-Lamis,Dababa,2.0,3.0,Hadjer-Lamis,Dababa,331350.0,250587,0.0,250587.0,0.0,0.0,0.0,250587.0,0.0,250587.0,0.0,0.0,0.0,250587.0,0.0,0.0,250587.0,0.0,0.0,250587.0
503,2011-04-01,2.0,Tchad,Hadjer-Lamis,Haraze-Al-Biar,2.0,3.0,Hadjer-Lamis,Haraze-Al-Biar,217675.0,164619,0.0,164619.0,0.0,0.0,0.0,164619.0,0.0,164619.0,0.0,0.0,0.0,164619.0,0.0,0.0,164619.0,0.0,0.0,164619.0
504,2011-04-01,3.0,Tchad,Kanem,Nord Kanem,3.0,3.0,Kanem,Nord Kanem,135953.0,102816,0.0,0.0,102816.0,0.0,0.0,102816.0,0.0,0.0,102816.0,0.0,0.0,102816.0,0.0,0.0,102816.0,0.0,0.0,102816.0
505,2011-04-01,2.0,Tchad,Logone Occidental,Lac Wey,2.0,2.0,Logone Occidental,Lac Wey,496751.0,375673,0.0,375673.0,0.0,0.0,0.0,375673.0,0.0,375673.0,0.0,0.0,0.0,375673.0,0.0,375673.0,0.0,0.0,0.0,375673.0
506,2011-04-01,2.0,Tchad,Logone Occidental,Dodjé,2.0,2.0,Logone Occidental,Dodjé,159385.0,120536,0.0,120536.0,0.0,0.0,0.0,120536.0,0.0,120536.0,0.0,0.0,0.0,120536.0,0.0,120536.0,0.0,0.0,0.0,120536.0
507,2011-04-01,2.0,Tchad,Logone Occidental,Guéni,2.0,2.0,Logone Occidental,Guéni,137884.0,104276,0.0,104276.0,0.0,0.0,0.0,104276.0,0.0,104276.0,0.0,0.0,0.0,104276.0,0.0,104276.0,0.0,0.0,0.0,104276.0
508,2011-04-01,2.0,Tchad,Logone Occidental,Ngourkosso,2.0,2.0,Logone Occidental,Ngourkosso,238521.0,180384,0.0,180384.0,0.0,0.0,0.0,180384.0,0.0,180384.0,0.0,0.0,0.0,180384.0,0.0,180384.0,0.0,0.0,0.0,180384.0
509,2011-04-01,2.0,Tchad,Logone Oriental,La Pendé,2.0,2.0,Logone Oriental,La Pendé,239067.0,180797,0.0,180797.0,0.0,0.0,0.0,180797.0,0.0,180797.0,0.0,0.0,0.0,180797.0,0.0,180797.0,0.0,0.0,0.0,180797.0
510,2011-04-01,2.0,Tchad,Logone Oriental,Kouh Est,2.0,2.0,Logone Oriental,Kouh Est,151003.0,114197,0.0,114197.0,0.0,0.0,0.0,114197.0,0.0,114197.0,0.0,0.0,0.0,114197.0,0.0,114197.0,0.0,0.0,0.0,114197.0
511,2011-04-01,2.0,Tchad,Logone Oriental,Kouh Ouest,2.0,2.0,Logone Oriental,Kouh Ouest,73773.0,55791,0.0,55791.0,0.0,0.0,0.0,55791.0,0.0,55791.0,0.0,0.0,0.0,55791.0,0.0,55791.0,0.0,0.0,0.0,55791.0
512,2011-04-01,2.0,Tchad,Logone Oriental,La Nya,2.0,2.0,Logone Oriental,La Nya,209989.0,158806,0.0,158806.0,0.0,0.0,0.0,158806.0,0.0,158806.0,0.0,0.0,0.0,158806.0,0.0,158806.0,0.0,0.0,0.0,158806.0
513,2011-04-01,2.0,Tchad,Logone Oriental,La Nya Pendé,2.0,2.0,Logone Oriental,La Nya Pendé,161045.0,121792,0.0,121792.0,0.0,0.0,0.0,121792.0,0.0,121792.0,0.0,0.0,0.0,121792.0,0.0,121792.0,0.0,0.0,0.0,121792.0
514,2011-04-01,2.0,Tchad,Logone Oriental,Monts de Lam,2.0,2.0,Logone Oriental,Monts de Lam,326275.0,246749,0.0,246749.0,0.0,0.0,0.0,246749.0,0.0,246749.0,0.0,0.0,0.0,246749.0,0.0,246749.0,0.0,0.0,0.0,246749.0
515,2011-04-01,1.0,Tchad,Mandoul,Mandoul Oriental,2.0,2.0,Mandoul,Mandoul Oriental,378549.0,286282,286282.0,0.0,0.0,0.0,0.0,286282.0,0.0,286282.0,0.0,0.0,0.0,286282.0,0.0,286282.0,0.0,0.0,0.0,286282.0
516,2011-04-01,1.0,Tchad,Mandoul,Barh-Sara,2.0,2.0,Mandoul,Barh-Sara,321105.0,242839,242839.0,0.0,0.0,0.0,0.0,242839.0,0.0,242839.0,0.0,0.0,0.0,242839.0,0.0,242839.0,0.0,0.0,0.0,242839.0
517,2011-04-01,1.0,Tchad,Mandoul,Mandoul Occidental,2.0,2.0,Mandoul,Mandoul Occidental,228650.0,172919,172919.0,0.0,0.0,0.0,0.0,172919.0,0.0,172919.0,0.0,0.0,0.0,172919.0,0.0,172919.0,0.0,0.0,0.0,172919.0
518,2011-04-01,2.0,Tchad,Mayo-Kebbi Est,Mayo-Boneye,2.0,3.0,Mayo-Kebbi Est,Mayo-Boneye,349233.0,264111,0.0,264111.0,0.0,0.0,0.0,264111.0,0.0,264111.0,0.0,0.0,0.0,264111.0,0.0,0.0,264111.0,0.0,0.0,264111.0
519,2011-04-01,2.0,Tchad,Mayo-Kebbi Est,Kabbia,2.0,3.0,Mayo-Kebbi Est,Kabbia,338675.0,256127,0.0,256127.0,0.0,0.0,0.0,256127.0,0.0,256127.0,0.0,0.0,0.0,256127.0,0.0,0.0,256127.0,0.0,0.0,256127.0
520,2011-04-01,2.0,Tchad,Mayo-Kebbi Est,Mayo-Lemié,2.0,3.0,Mayo-Kebbi Est,Mayo-Lemié,121436.0,91837,0.0,91837.0,0.0,0.0,0.0,91837.0,0.0,91837.0,0.0,0.0,0.0,91837.0,0.0,0.0,91837.0,0.0,0.0,91837.0
521,2011-04-01,2.0,Tchad,Mayo-Kebbi Est,Mont Illi,2.0,3.0,Mayo-Kebbi Est,Mont Illi,337335.0,255113,0.0,255113.0,0.0,0.0,0.0,255113.0,0.0,255113.0,0.0,0.0,0.0,255113.0,0.0,0.0,255113.0,0.0,0.0,255113.0
522,2011-04-01,2.0,Tchad,Mayo-Kebbi Ouest,Lac Léré,2.0,3.0,Mayo-Kebbi Ouest,Lac Léré,261829.0,198011,0.0,198011.0,0.0,0.0,0.0,198011.0,0.0,198011.0,0.0,0.0,0.0,198011.0,0.0,0.0,198011.0,0.0,0.0,198011.0
523,2011-04-01,1.0,Tchad,Moyen-Chari,Grande Sido,2.0,2.0,Moyen-Chari,Grande Sido,159786.0,120840,120840.0,0.0,0.0,0.0,0.0,120840.0,0.0,120840.0,0.0,0.0,0.0,120840.0,0.0,120840.0,0.0,0.0,0.0,120840.0
524,2011-04-01,1.0,Tchad,Moyen-Chari,Lac Iro,2.0,2.0,Moyen-Chari,Lac Iro,260038.0,196656,196656.0,0.0,0.0,0.0,0.0,196656.0,0.0,196656.0,0.0,0.0,0.0,196656.0,0.0,196656.0,0.0,0.0,0.0,196656.0
525,2011-04-01,2.0,Tchad,Ouaddaï,Ouara,3.0,3.0,Ouaddaï,Ouara,487136.0,368402,0.0,368402.0,0.0,0.0,0.0,368402.0,0.0,0.0,368402.0,0.0,0.0,368402.0,0.0,0.0,368402.0,0.0,0.0,368402.0
526,2011-04-01,2.0,Tchad,Ouaddaï,Abdi,3.0,3.0,Ouaddaï,Abdi,158424.0,119810,0.0,119810.0,0.0,0.0,0.0,119810.0,0.0,0.0,119810.0,0.0,0.0,119810.0,0.0,0.0,119810.0,0.0,0.0,119810.0
527,2011-04-01,2.0,Tchad,Ouaddaï,Assoungha,3.0,3.0,Ouaddaï,Assoungha,423386.0,320190,0.0,320190.0,0.0,0.0,0.0,320190.0,0.0,0.0,320190.0,0.0,0.0,320190.0,0.0,0.0,320190.0,0.0,0.0,320190.0
528,2011-04-01,1.0,Tchad,Salamat,Bahr-Azoum,1.0,2.0,Salamat,Bahr-Azoum,271535.0,205351,205351.0,0.0,0.0,0.0,0.0,205351.0,205351.0,0.0,0.0,0.0,0.0,205351.0,0.0,205351.0,0.0,0.0,0.0,205351.0
529,2011-04-01,1.0,Tchad,Salamat,Aboudéia,1.0,2.0,Salamat,Aboudéia,96388.0,72894,72894.0,0.0,0.0,0.0,0.0,72894.0,72894.0,0.0,0.0,0.0,0.0,72894.0,0.0,72894.0,0.0,0.0,0.0,72894.0
530,2011-04-01,1.0,Tchad,Salamat,Haraze-Mangueigne,2.0,3.0,Salamat,Haraze-Mangueigne,82582.0,62453,62453.0,0.0,0.0,0.0,0.0,62453.0,0.0,62453.0,0.0,0.0,0.0,62453.0,0.0,0.0,62453.0,0.0,0.0,62453.0
531,2011-04-01,1.0,Tchad,Tandjilé,Tandjilé Est,2.0,2.0,Tandjilé,Tandjilé Est,383239.0,289829,289829.0,0.0,0.0,0.0,0.0,289829.0,0.0,289829.0,0.0,0.0,0.0,289829.0,0.0,289829.0,0.0,0.0,0.0,289829.0
532,2011-04-01,3.0,Tchad,Wadi Fira,Biltine,3.0,2.0,Wadi Fira,Biltine,250970.0,189799,0.0,0.0,189799.0,0.0,0.0,189799.0,0.0,0.0,189799.0,0.0,0.0,189799.0,0.0,189799.0,0.0,0.0,0.0,189799.0
533,2011-04-01,3.0,Tchad,Wadi Fira,Dar-Tama,3.0,3.0,Wadi Fira,Dar-Tama,266306.0,201397,0.0,0.0,201397.0,0.0,0.0,201397.0,0.0,0.0,201397.0,0.0,0.0,201397.0,0.0,0.0,201397.0,0.0,0.0,201397.0
534,2011-04-01,3.0,Tchad,Wadi Fira,Kobé,3.0,2.0,Wadi Fira,Kobé,207442.0,156880,0.0,0.0,156880.0,0.0,0.0,156880.0,0.0,0.0,156880.0,0.0,0.0,156880.0,0.0,156880.0,0.0,0.0,0.0,156880.0
535,2011-04-01,2.0,Tchad,N'Djamena,N'Djaména,2.0,3.0,N'Djamena,N'Djaména,1592258.0,1204164,0.0,1204164.0,0.0,0.0,0.0,1204164.0,0.0,1204164.0,0.0,0.0,0.0,1204164.0,0.0,0.0,1204164.0,0.0,0.0,1204164.0
536,2011-04-01,3.0,Tchad,Ennedi Est,Am-Djarass,3.0,3.0,Ennedi Est,Am-Djarass,117006.0,88487,0.0,0.0,88487.0,0.0,0.0,88487.0,0.0,0.0,88487.0,0.0,0.0,88487.0,0.0,0.0,88487.0,0.0,0.0,88487.0
