ADMIN0,ADMIN1,date,CS_1,CS_2,CS_3,ML1_2,ML1_3,ML2_1,ML2_2,ML2_3,CS_4,CS_5,ML1_1,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,CS_99,ML1_99,ML2_99,period_ML1,period_ML2
Tchad,Borkou,2014-01-01,147717.84375,102.06723022460938,0.0,102.06723022460938,0.0,147717.84375,102.06723022460938,0.0,0.0,0,147717.84375,0.0,0,0.0,0,147819.9109802246,147819.9109802246,147819.9109802246,147819.9109802246,147819.9109802246,147819.9109802246,99.93095163598207,0.06904836401793257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147819.9109802246,100.0,99.93095163598207,0.06904836401793257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147819.9109802246,100.0,99.93095163598207,0.06904836401793257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147819.9109802246,100.0,0.0,0.0,,,,Jan - Mar 2014,Apr - Jun 2014
Tchad,Chari-Baguirmi,2014-01-01,696626.0658569336,0.0,0.0,0.0,0.0,696626.0658569336,0.0,0.0,0.0,0,696626.0658569336,0.0,0,0.0,0,696626.0658569336,696626.0658569336,696626.0658569336,696626.0658569336,696626.0658569336,696626.0658569336,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696626.0658569336,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696626.0658569336,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696626.0658569336,100.0,0.0,0.0,,,,Jan - Mar 2014,Apr - Jun 2014
Tchad,Logone Occidental,2014-01-01,753195.5139160156,0.0,0.0,0.0,0.0,753195.5139160156,0.0,0.0,0.0,0,753195.5139160156,0.0,0,0.0,0,753195.5139160156,753195.5139160156,753195.5139160156,753195.5139160156,753195.5139160156,753195.5139160156,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753195.5139160156,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753195.5139160156,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753195.5139160156,100.0,0.0,0.0,,,,Jan - Mar 2014,Apr - Jun 2014
Tchad,Ennedi Ouest,2014-01-01,75514.8011379242,31.170541763305664,0.0,31.170541763305664,0.0,75514.8011379242,20.31401252746582,10.856529235839844,0.0,0,75514.8011379242,0.0,0,0.0,0,75545.9716796875,75545.9716796875,75545.9716796875,75545.9716796875,75545.9716796875,75545.9716796875,99.95873963750779,0.04126036249221568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75545.9716796875,100.0,99.95873963750779,0.04126036249221568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75545.9716796875,100.0,99.95873963750779,0.026889603874044512,0.01437075861817117,0.0,0.0,10.856529235839844,0.01437075861817117,0.0,0.0,75535.11515045166,99.98562924138183,0.01437075861817117,0.0,,,,Jan - Mar 2014,Apr - Jun 2014
Tchad,Guéra,2014-01-01,664068.9485645294,0.0,0.0,0.0,0.0,546883.6985645294,117185.25,0.0,0.0,0,664068.9485645294,0.0,0,0.0,0,664068.9485645294,664068.9485645294,664068.9485645294,664068.9485645294,664068.9485645294,664068.9485645294,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664068.9485645294,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664068.9485645294,100.0,82.35345136174324,17.646548638256768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664068.9485645294,100.0,0.0,0.0,,,,Jan - Mar 2014,Apr - Jun 2014
Tchad,Hadjer-Lamis,2014-01-01,591918.483543396,0.0,0.0,0.0,0.0,591918.483543396,0.0,0.0,0.0,0,591918.483543396,0.0,0,0.0,0,591918.483543396,591918.483543396,591918.483543396,591918.483543396,591918.483543396,591918.483543396,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591918.483543396,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591918.483543396,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591918.483543396,100.0,0.0,0.0,,,,Jan - Mar 2014,Apr - Jun 2014
Tchad,Kanem,2014-01-01,24064.022911071777,409296.292634964,0.0,409296.292634964,0.0,24064.022911071777,409296.292634964,0.0,0.0,0,24064.022911071777,0.0,0,0.0,0,433360.31554603577,433360.31554603577,433360.31554603577,433360.31554603577,433360.31554603577,433360.31554603577,5.552890296554038,94.44710970344596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433360.31554603577,100.0,5.552890296554038,94.44710970344596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433360.31554603577,100.0,5.552890296554038,94.44710970344596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433360.31554603577,100.0,0.0,0.0,,,,Jan - Mar 2014,Apr - Jun 2014
Tchad,Ennedi Est,2014-01-01,189702.501953125,286.07421875,0.0,286.07421875,0.0,189702.501953125,0.0,286.07421875,0.0,0,189702.501953125,0.0,0,0.0,0,189988.576171875,189988.576171875,189988.576171875,189988.576171875,189988.576171875,189988.576171875,99.8494255683609,0.15057443163908982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189988.576171875,100.0,99.8494255683609,0.15057443163908982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189988.576171875,100.0,99.8494255683609,0.0,0.15057443163908982,0.0,0.0,286.07421875,0.15057443163908982,0.0,0.0,189702.501953125,99.8494255683609,0.15057443163908982,0.0,,,,Jan - Mar 2014,Apr - Jun 2014
Tchad,Mandoul,2014-04-01,693.1313133239746,751924.1291751862,0.0,751924.1291751862,0.0,693.1313133239746,751924.1291751862,0.0,0.0,0,693.1313133239746,0.0,0,0.0,0,752617.2604885101,752617.2604885101,752617.2604885101,752617.2604885101,752617.2604885101,752617.2604885101,0.09209612238683919,99.90790387761315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752617.2604885101,100.0,0.09209612238683919,99.90790387761315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752617.2604885101,100.0,0.09209612238683919,99.90790387761315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752617.2604885101,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Tibesti,2014-04-01,40314.426751852036,0.0,0.0,0.0,0.0,40314.426751852036,0.0,0.0,0.0,0,40314.426751852036,0.0,0,0.0,0,40314.426751852036,40314.426751852036,40314.426751852036,40314.426751852036,40314.426751852036,40314.426751852036,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40314.426751852036,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40314.426751852036,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40314.426751852036,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Tandjilé,2014-04-01,761024.4592666626,1269.10107421875,0.0,1269.10107421875,0.0,761024.4592666626,1269.10107421875,0.0,0.0,0,761024.4592666626,0.0,0,0.0,0,762293.5603408813,762293.5603408813,762293.5603408813,762293.5603408813,762293.5603408813,762293.5603408813,99.83351544073766,0.16648455926234443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762293.5603408813,100.0,99.83351544073766,0.16648455926234443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762293.5603408813,100.0,99.83351544073766,0.16648455926234443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762293.5603408813,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Sila,2014-04-01,105602.83543395996,393108.29331970215,0.0,393108.29331970215,0.0,105602.83543395996,393108.29331970215,0.0,0.0,0,105602.83543395996,0.0,0,0.0,0,498711.1287536621,498711.1287536621,498711.1287536621,498711.1287536621,498711.1287536621,498711.1287536621,21.17515117376143,78.82484882623856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498711.1287536621,100.0,21.17515117376143,78.82484882623856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498711.1287536621,100.0,21.17515117376143,78.82484882623856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498711.1287536621,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Salamat,2014-04-01,91.03747367858887,364303.78119301796,0.0,364303.78119301796,0.0,91.03747367858887,364303.78119301796,0.0,0.0,0,91.03747367858887,0.0,0,0.0,0,364394.81866669655,364394.81866669655,364394.81866669655,364394.81866669655,364394.81866669655,364394.81866669655,0.024983196526144547,99.97501680347386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364394.81866669655,100.0,0.024983196526144547,99.97501680347386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364394.81866669655,100.0,0.024983196526144547,99.97501680347386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364394.81866669655,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Ouaddaï,2014-04-01,896533.609375,46.37760925292969,31817.130126953125,46.37760925292969,31817.130126953125,896533.609375,46.37760925292969,31817.130126953125,0.0,0,896533.609375,0.0,0,0.0,0,928397.117111206,928397.117111206,928397.117111206,928397.117111206,928397.117111206,928397.117111206,96.56790104698383,0.004995449511652722,3.4271035035045223,0.0,0.0,31817.130126953125,3.4271035035045223,0.0,0.0,896579.9869842529,96.57289649649547,96.56790104698383,0.004995449511652722,3.4271035035045223,0.0,0.0,31817.130126953125,3.4271035035045223,0.0,0.0,896579.9869842529,96.57289649649547,96.56790104698383,0.004995449511652722,3.4271035035045223,0.0,0.0,31817.130126953125,3.4271035035045223,0.0,0.0,896579.9869842529,96.57289649649547,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,N'Djamena,2014-04-01,1138464.5422363281,0.0,0.0,0.0,0.0,1138464.5422363281,0.0,0.0,0.0,0,1138464.5422363281,0.0,0,0.0,0,1138464.5422363281,1138464.5422363281,1138464.5422363281,1138464.5422363281,1138464.5422363281,1138464.5422363281,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138464.5422363281,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138464.5422363281,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138464.5422363281,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Moyen-Chari,2014-04-01,371896.14447784424,324690.69038307667,0.0,324690.69038307667,0.0,371896.14447784424,324690.69038307667,0.0,0.0,0,371896.14447784424,0.0,0,0.0,0,696586.8348609209,696586.8348609209,696586.8348609209,696586.8348609209,696586.8348609209,696586.8348609209,53.388339524403484,46.611660475596516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696586.8348609209,100.0,53.388339524403484,46.611660475596516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696586.8348609209,100.0,53.388339524403484,46.611660475596516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696586.8348609209,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Mayo-Kebbi Ouest,2014-04-01,655833.0625,0.0,0.0,0.0,0.0,655833.0625,0.0,0.0,0.0,0,655833.0625,0.0,0,0.0,0,655833.0625,655833.0625,655833.0625,655833.0625,655833.0625,655833.0625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655833.0625,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655833.0625,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655833.0625,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Mayo-Kebbi Est,2014-04-01,924588.232257843,0.0,0.0,0.0,0.0,924588.232257843,0.0,0.0,0.0,0,924588.232257843,0.0,0,0.0,0,924588.232257843,924588.232257843,924588.232257843,924588.232257843,924588.232257843,924588.232257843,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924588.232257843,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924588.232257843,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924588.232257843,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Logone Oriental,2014-04-01,1043833.8637695312,3562.486053466797,0.0,3562.486053466797,0.0,1043833.8637695312,3562.486053466797,0.0,0.0,0,1043833.8637695312,0.0,0,0.0,0,1047396.349822998,1047396.349822998,1047396.349822998,1047396.349822998,1047396.349822998,1047396.349822998,99.65987221035581,0.340127789644181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047396.349822998,100.0,99.65987221035581,0.340127789644181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047396.349822998,100.0,99.65987221035581,0.340127789644181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047396.349822998,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Wadi Fira,2014-04-01,164.59034729003906,5.5465874671936035,717423.4665527344,5.5465874671936035,717423.4665527344,164.59034729003906,5.5465874671936035,717423.4665527344,0.0,0,164.59034729003906,0.0,0,0.0,0,717593.6034874916,717593.6034874916,717593.6034874916,717593.6034874916,717593.6034874916,717593.6034874916,0.02293642898851565,0.0007729427130115558,99.97629062829847,0.0,0.0,717423.4665527344,99.97629062829847,0.0,0.0,170.13693475723267,0.023709371701527204,0.02293642898851565,0.0007729427130115558,99.97629062829847,0.0,0.0,717423.4665527344,99.97629062829847,0.0,0.0,170.13693475723267,0.023709371701527204,0.02293642898851565,0.0007729427130115558,99.97629062829847,0.0,0.0,717423.4665527344,99.97629062829847,0.0,0.0,170.13693475723267,0.023709371701527204,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Lac,2014-04-01,366562.34375,71000.49365234375,0.0,71000.49365234375,0.0,366562.34375,71000.49365234375,0.0,0.0,0,366562.34375,0.0,0,0.0,0,437562.83740234375,437562.83740234375,437562.83740234375,437562.83740234375,437562.83740234375,437562.83740234375,83.77364630098647,16.226353699013526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437562.83740234375,100.0,83.77364630098647,16.226353699013526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437562.83740234375,100.0,83.77364630098647,16.226353699013526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437562.83740234375,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Barh-El-Gazel,2014-04-01,14.494168281555176,82315.75534820557,255371.9765625,82315.75534820557,255371.9765625,14.494168281555176,82315.75534820557,255371.9765625,0.0,0,14.494168281555176,0.0,0,0.0,0,337702.2260789871,337702.2260789871,337702.2260789871,337702.2260789871,337702.2260789871,337702.2260789871,0.004291996665181902,24.37524807104833,75.6204599322865,0.0,0.0,255371.9765625,75.6204599322865,0.0,0.0,82330.24951648712,24.37954006771351,0.004291996665181902,24.37524807104833,75.6204599322865,0.0,0.0,255371.9765625,75.6204599322865,0.0,0.0,82330.24951648712,24.37954006771351,0.004291996665181902,24.37524807104833,75.6204599322865,0.0,0.0,255371.9765625,75.6204599322865,0.0,0.0,82330.24951648712,24.37954006771351,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Batha,2014-04-01,132552.61042785645,461386.94482421875,14.145305633544922,461386.94482421875,14.145305633544922,132552.61042785645,461386.94482421875,14.145305633544922,0.0,0,132552.61042785645,0.0,0,0.0,0,593953.7005577087,593953.7005577087,593953.7005577087,593953.7005577087,593953.7005577087,593953.7005577087,22.3169937830832,77.68062466670165,0.002381550215153607,0.0,0.0,14.145305633544922,0.002381550215153607,0.0,0.0,593939.5552520752,99.99761844978484,22.3169937830832,77.68062466670165,0.002381550215153607,0.0,0.0,14.145305633544922,0.002381550215153607,0.0,0.0,593939.5552520752,99.99761844978484,22.3169937830832,77.68062466670165,0.002381550215153607,0.0,0.0,14.145305633544922,0.002381550215153607,0.0,0.0,593939.5552520752,99.99761844978484,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Borkou,2014-04-01,147717.84375,102.06723022460938,0.0,102.06723022460938,0.0,147717.84375,102.06723022460938,0.0,0.0,0,147717.84375,0.0,0,0.0,0,147819.9109802246,147819.9109802246,147819.9109802246,147819.9109802246,147819.9109802246,147819.9109802246,99.93095163598207,0.06904836401793257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147819.9109802246,100.0,99.93095163598207,0.06904836401793257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147819.9109802246,100.0,99.93095163598207,0.06904836401793257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147819.9109802246,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Chari-Baguirmi,2014-04-01,696626.0658569336,0.0,0.0,0.0,0.0,696626.0658569336,0.0,0.0,0.0,0,696626.0658569336,0.0,0,0.0,0,696626.0658569336,696626.0658569336,696626.0658569336,696626.0658569336,696626.0658569336,696626.0658569336,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696626.0658569336,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696626.0658569336,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696626.0658569336,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Logone Occidental,2014-04-01,753195.5139160156,0.0,0.0,0.0,0.0,753195.5139160156,0.0,0.0,0.0,0,753195.5139160156,0.0,0,0.0,0,753195.5139160156,753195.5139160156,753195.5139160156,753195.5139160156,753195.5139160156,753195.5139160156,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753195.5139160156,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753195.5139160156,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753195.5139160156,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Ennedi Ouest,2014-04-01,75514.8011379242,0.0,31.170541763305664,0.0,31.170541763305664,75514.8011379242,0.0,31.170541763305664,0.0,0,75514.8011379242,0.0,0,0.0,0,75545.9716796875,75545.9716796875,75545.9716796875,75545.9716796875,75545.9716796875,75545.9716796875,99.95873963750779,0.0,0.04126036249221568,0.0,0.0,31.170541763305664,0.04126036249221568,0.0,0.0,75514.8011379242,99.95873963750779,99.95873963750779,0.0,0.04126036249221568,0.0,0.0,31.170541763305664,0.04126036249221568,0.0,0.0,75514.8011379242,99.95873963750779,99.95873963750779,0.0,0.04126036249221568,0.0,0.0,31.170541763305664,0.04126036249221568,0.0,0.0,75514.8011379242,99.95873963750779,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Guéra,2014-04-01,546870.3774595261,117198.57110500336,0.0,117198.57110500336,0.0,546870.3774595261,117198.57110500336,0.0,0.0,0,546870.3774595261,0.0,0,0.0,0,664068.9485645294,664068.9485645294,664068.9485645294,664068.9485645294,664068.9485645294,664068.9485645294,82.35144537952827,17.64855462047174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664068.9485645294,100.0,82.35144537952827,17.64855462047174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664068.9485645294,100.0,82.35144537952827,17.64855462047174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664068.9485645294,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Hadjer-Lamis,2014-04-01,446571.702293396,145346.78125,0.0,145346.78125,0.0,446571.702293396,145346.78125,0.0,0.0,0,446571.702293396,0.0,0,0.0,0,591918.483543396,591918.483543396,591918.483543396,591918.483543396,591918.483543396,591918.483543396,75.44479767215378,24.555202327846217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591918.483543396,100.0,75.44479767215378,24.555202327846217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591918.483543396,100.0,75.44479767215378,24.555202327846217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591918.483543396,100.0,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Kanem,2014-04-01,12380.609336853027,420967.2672729492,12.438936233520508,420967.2672729492,12.438936233520508,12380.609336853027,420967.2672729492,12.438936233520508,0.0,0,12380.609336853027,0.0,0,0.0,0,433360.31554603577,433360.31554603577,433360.31554603577,433360.31554603577,433360.31554603577,433360.31554603577,2.856885804426603,97.14024385055396,0.0028703450194435542,0.0,0.0,12.438936233520508,0.0028703450194435542,0.0,0.0,433347.87660980225,99.99712965498055,2.856885804426603,97.14024385055396,0.0028703450194435542,0.0,0.0,12.438936233520508,0.0028703450194435542,0.0,0.0,433347.87660980225,99.99712965498055,2.856885804426603,97.14024385055396,0.0028703450194435542,0.0,0.0,12.438936233520508,0.0028703450194435542,0.0,0.0,433347.87660980225,99.99712965498055,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Ennedi Est,2014-04-01,189702.501953125,0.0,286.07421875,0.0,286.07421875,189702.501953125,0.0,286.07421875,0.0,0,189702.501953125,0.0,0,0.0,0,189988.576171875,189988.576171875,189988.576171875,189988.576171875,189988.576171875,189988.576171875,99.8494255683609,0.0,0.15057443163908982,0.0,0.0,286.07421875,0.15057443163908982,0.0,0.0,189702.501953125,99.8494255683609,99.8494255683609,0.0,0.15057443163908982,0.0,0.0,286.07421875,0.15057443163908982,0.0,0.0,189702.501953125,99.8494255683609,99.8494255683609,0.0,0.15057443163908982,0.0,0.0,286.07421875,0.15057443163908982,0.0,0.0,189702.501953125,99.8494255683609,0.0,0.0,,,,Apr - Jun 2014,Jul - Sep 2014
Tchad,Mandoul,2014-07-01,752617.2604885101,0.0,0.0,0.0,0.0,752589.350063324,27.910425186157227,0.0,0.0,0,752617.2604885101,0.0,0,0.0,0,752617.2604885101,752617.2604885101,752617.2604885101,752617.2604885101,752617.2604885101,752617.2604885101,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752617.2604885101,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752617.2604885101,100.0,99.99629155127694,0.0037084487230655697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752617.2604885101,100.0,0.0,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
Tchad,Tibesti,2014-07-01,40314.426751852036,0.0,0.0,0.0,0.0,40314.426751852036,0.0,0.0,0.0,0,40314.426751852036,0.0,0,0.0,0,40314.426751852036,40314.426751852036,40314.426751852036,40314.426751852036,40314.426751852036,40314.426751852036,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40314.426751852036,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40314.426751852036,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40314.426751852036,100.0,0.0,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
Tchad,Tandjilé,2014-07-01,762293.5603408813,0.0,0.0,0.0,0.0,762293.5603408813,0.0,0.0,0.0,0,762293.5603408813,0.0,0,0.0,0,762293.5603408813,762293.5603408813,762293.5603408813,762293.5603408813,762293.5603408813,762293.5603408813,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762293.5603408813,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762293.5603408813,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762293.5603408813,100.0,0.0,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
Tchad,Sila,2014-07-01,498711.1287536621,0.0,0.0,0.0,0.0,498711.1287536621,0.0,0.0,0.0,0,498711.1287536621,0.0,0,0.0,0,498711.1287536621,498711.1287536621,498711.1287536621,498711.1287536621,498711.1287536621,498711.1287536621,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498711.1287536621,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498711.1287536621,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498711.1287536621,100.0,0.0,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
Tchad,Salamat,2014-07-01,364394.81866669655,0.0,0.0,0.0,0.0,364394.81866669655,0.0,0.0,0.0,0,364394.81866669655,0.0,0,0.0,0,364394.81866669655,364394.81866669655,364394.81866669655,364394.81866669655,364394.81866669655,364394.81866669655,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364394.81866669655,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364394.81866669655,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364394.81866669655,100.0,0.0,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
Tchad,Ouaddaï,2014-07-01,896563.4009590149,16.58602523803711,31817.130126953125,16.58602523803711,31817.130126953125,928397.117111206,0.0,0.0,0.0,0,896563.4009590149,0.0,0,0.0,0,928397.117111206,928397.117111206,928397.117111206,928397.117111206,928397.117111206,928397.117111206,96.57110997379604,0.0017865226994291052,3.4271035035045223,0.0,0.0,31817.130126953125,3.4271035035045223,0.0,0.0,896579.9869842529,96.57289649649547,96.57110997379604,0.0017865226994291052,3.4271035035045223,0.0,0.0,31817.130126953125,3.4271035035045223,0.0,0.0,896579.9869842529,96.57289649649547,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928397.117111206,100.0,-3.4271035035045223,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
Tchad,N'Djamena,2014-07-01,1138464.5422363281,0.0,0.0,0.0,0.0,1138464.5422363281,0.0,0.0,0.0,0,1138464.5422363281,0.0,0,0.0,0,1138464.5422363281,1138464.5422363281,1138464.5422363281,1138464.5422363281,1138464.5422363281,1138464.5422363281,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138464.5422363281,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138464.5422363281,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138464.5422363281,100.0,0.0,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
Tchad,Moyen-Chari,2014-07-01,696586.8348609209,0.0,0.0,0.0,0.0,568468.9129859209,128117.921875,0.0,0.0,0,696586.8348609209,0.0,0,0.0,0,696586.8348609209,696586.8348609209,696586.8348609209,696586.8348609209,696586.8348609209,696586.8348609209,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696586.8348609209,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696586.8348609209,100.0,81.60776008628132,18.39223991371869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696586.8348609209,100.0,0.0,0.0,,,,Jul - Sep 2014,Oct - Dec 2014
