,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_3,ML1_2,ML1_3,ML2_1,ML2_2,ML2_3,CS_4,CS_5,ML1_1,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2,ML1_99,CS_99,ML2_99
2352,Mayo-Kebbi Est,Kabbia,2018-06-01,301163.80405426025,0.0,0.0,0.0,0.0,301163.8125,0.0,0.0,0.0,0,301163.80405426025,0.0,0,0.0,0,301163.80405426025,301163.80405426025,301163.80405426025,301163.80405426025,301163.8125,301163.8125,,,
2353,Mayo-Kebbi Est,Mayo-Boneye,2018-06-01,307828.17418670654,0.0,0.0,0.0,0.0,307828.1875,0.0,0.0,0.0,0,307828.17418670654,0.0,0,0.0,0,307828.17418670654,307828.17418670654,307828.17418670654,307828.17418670654,307828.1875,307828.1875,,,
2354,Mayo-Kebbi Est,Mayo-Lemié,2018-06-01,107859.53869628906,0.0,0.0,0.0,0.0,107859.5390625,0.0,0.0,0.0,0,107859.53869628906,0.0,0,0.0,0,107859.53869628906,107859.53869628906,107859.53869628906,107859.53869628906,107859.5390625,107859.5390625,,,
2355,Mayo-Kebbi Est,Mont Illi,2018-06-01,301290.4458694458,0.0,0.0,0.0,0.0,301290.4375,0.0,0.0,0.0,0,301290.4458694458,0.0,0,0.0,0,301290.4458694458,301290.4458694458,301290.4458694458,301290.4458694458,301290.4375,301290.4375,,,
2356,Mayo-Kebbi Ouest,Lac Léré,2018-06-01,219402.7103652954,0.0,0.0,0.0,0.0,219402.71875,0.0,0.0,0.0,0,219402.7103652954,0.0,0,0.0,0,219402.7103652954,219402.7103652954,219402.7103652954,219402.7103652954,219402.71875,219402.71875,,,
2357,Mayo-Kebbi Ouest,Mayo-Binder,2018-06-01,82617.125,0.0,0.0,0.0,0.0,82617.125,0.0,0.0,0.0,0,82617.125,0.0,0,0.0,0,82617.125,82617.125,82617.125,82617.125,82617.125,82617.125,,,
2358,Mayo-Kebbi Ouest,Mayo-Dallah,2018-06-01,420248.8361816406,0.0,0.0,0.0,0.0,420248.8125,0.0,0.0,0.0,0,420248.8361816406,0.0,0,0.0,0,420248.8361816406,420248.8361816406,420248.8361816406,420248.8361816406,420248.8125,420248.8125,,,
2359,Moyen-Chari,Bahr-Köh,2018-06-01,0.0,398160.12118530273,0.0,398160.12118530273,0.0,398160.0987548828,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,398160.12118530273,398160.12118530273,398160.12118530273,398160.12118530273,398160.0987548828,398160.0987548828,,,
2360,Moyen-Chari,Grande Sido,2018-06-01,0.0,140959.9037475586,0.0,140959.9037475586,0.0,140959.90625,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,140959.9037475586,140959.9037475586,140959.9037475586,140959.9037475586,140959.90625,140959.90625,,,
2361,Moyen-Chari,Lac Iro,2018-06-01,33.1379873752594,231571.11059570312,0.0,231571.11059570312,0.0,231604.24340820312,0.0,0.0,0.0,0,33.1379873752594,0.0,0,0.0,0,231604.24858307838,231604.24858307838,231604.24858307838,231604.24858307838,231604.24340820312,231604.24340820312,,,
2362,N'Djamena,N'Djaména,2018-06-01,1287940.8408203125,0.0,0.0,0.0,0.0,1287940.875,0.0,0.0,0.0,0,1287940.8408203125,0.0,0,0.0,0,1287940.8408203125,1287940.8408203125,1287940.8408203125,1287940.8408203125,1287940.875,1287940.875,,,
2363,Ouaddaï,Abdi,2018-06-01,0.0,161061.43590545654,0.0,161061.43590545654,0.0,161061.4375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,161061.43590545654,161061.43590545654,161061.43590545654,161061.43590545654,161061.4375,161061.4375,,,
2364,Ouaddaï,Assoungha,2018-06-01,41.02061462402344,419744.4270324707,0.0,419744.4270324707,0.0,419785.4375,0.0,0.0,0.0,0,41.02061462402344,0.0,0,0.0,0,419785.4476470947,419785.4476470947,419785.4476470947,419785.4476470947,419785.4375,419785.4375,,,
2365,Ouaddaï,Ouara,2018-06-01,0.0,500410.1456298828,909.4191627502441,500410.1456298828,909.4191627502441,501319.59375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,501319.56479263306,501319.56479263306,501319.56479263306,501319.56479263306,501319.59375,501319.59375,,,
2366,Salamat,Aboudéia,2018-06-01,86355.16812133789,0.0,0.0,0.0,0.0,86355.15625,0.0,0.0,0.0,0,86355.16812133789,0.0,0,0.0,0,86355.16812133789,86355.16812133789,86355.16812133789,86355.16812133789,86355.15625,86355.15625,,,
2367,Salamat,Bahr-Azoum,2018-06-01,242722.65930461884,75.35990905761719,0.0,75.35990905761719,0.0,242798.03125,0.0,0.0,0.0,0,242722.65930461884,0.0,0,0.0,0,242798.01921367645,242798.01921367645,242798.01921367645,242798.01921367645,242798.03125,242798.03125,,,
2368,Salamat,Haraze-Mangueigne,2018-06-01,73150.48570251465,21.4173367023468,0.0,21.4173367023468,0.0,73171.90625,0.0,0.0,0.0,0,73150.48570251465,0.0,0,0.0,0,73171.903039217,73171.903039217,73171.903039217,73171.903039217,73171.90625,73171.90625,,,
2369,Sila,Djourf Al Ahmar,2018-06-01,22119.303466796875,89597.52368164062,11850.01953125,89597.52368164062,11850.01953125,123566.8359375,0.0,0.0,0.0,0,22119.303466796875,0.0,0,0.0,0,123566.8466796875,123566.8466796875,123566.8466796875,123566.8466796875,123566.8359375,123566.8359375,,,
2370,Sila,Kimiti,2018-06-01,457468.8396701813,0.0,0.0,0.0,0.0,457468.84375,0.0,0.0,0.0,0,457468.8396701813,0.0,0,0.0,0,457468.8396701813,457468.8396701813,457468.8396701813,457468.8396701813,457468.84375,457468.84375,,,
2371,Tandjilé,Tandjile Ouest,2018-06-01,344662.8285522461,0.0,0.0,0.0,0.0,344662.84375,0.0,0.0,0.0,0,344662.8285522461,0.0,0,0.0,0,344662.8285522461,344662.8285522461,344662.8285522461,344662.8285522461,344662.84375,344662.84375,,,
2372,Tandjilé,Tandjilé Centre,2018-06-01,150937.19511413574,0.0,0.0,0.0,0.0,150937.203125,0.0,0.0,0.0,0,150937.19511413574,0.0,0,0.0,0,150937.19511413574,150937.19511413574,150937.19511413574,150937.19511413574,150937.203125,150937.203125,,,
2373,Tandjilé,Tandjilé Est,2018-06-01,118257.07220458984,203321.90868377686,0.0,203321.90868377686,0.0,321578.98412323,0.0,0.0,0.0,0,118257.07220458984,0.0,0,0.0,0,321578.9808883667,321578.9808883667,321578.9808883667,321578.9808883667,321578.98412323,321578.98412323,,,
2374,Tibesti,Tibesti Est,2018-06-01,28997.06060242653,0.0,0.0,0.0,0.0,28997.05859375,0.0,0.0,0.0,0,28997.06060242653,0.0,0,0.0,0,28997.06060242653,28997.06060242653,28997.06060242653,28997.06060242653,28997.05859375,28997.05859375,,,
2375,Tibesti,Tibesti Ouest,2018-06-01,26366.448455810547,0.0,0.0,0.0,0.0,26366.451171875,0.0,0.0,0.0,0,26366.448455810547,0.0,0,0.0,0,26366.448455810547,26366.448455810547,26366.448455810547,26366.448455810547,26366.451171875,26366.451171875,,,
2376,Wadi Fira,Biltine,2018-06-01,87.37993812561035,0.0,300474.4848642349,0.0,300474.4848642349,300561.875,0.0,0.0,0.0,0,87.37993812561035,0.0,0,0.0,0,300561.86480236053,300561.86480236053,300561.86480236053,300561.86480236053,300561.875,300561.875,,,
2377,Wadi Fira,Dar-Tama,2018-06-01,0.0,0.0,317618.1787261963,0.0,317618.1787261963,317618.21875,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,317618.1787261963,317618.1787261963,317618.1787261963,317618.1787261963,317618.21875,317618.21875,,,
2378,Wadi Fira,Kobé,2018-06-01,126.77658081054688,0.0,190040.953125,0.0,190040.953125,190167.734375,0.0,0.0,0.0,0,126.77658081054688,0.0,0,0.0,0,190167.72970581055,190167.72970581055,190167.72970581055,190167.72970581055,190167.734375,190167.734375,,,
2379,Wadi Fira,Mégri,2018-06-01,7.538625717163086,0.0,93125.4966468811,0.0,93125.4966468811,93133.0390625,0.0,0.0,0.0,0,7.538625717163086,0.0,0,0.0,0,93133.03527259827,93133.03527259827,93133.03527259827,93133.03527259827,93133.0390625,93133.0390625,,,
2380,Barh-El-Gazel,Barh-El-Gazel Nord,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95262.1640625,0.0,0,0.0,0,0.0,95262.1640625,95262.1640625,95262.1640625,0.0,95262.1640625,,95262.1640625,95262.1640625
2381,Barh-El-Gazel,Barh-El-Gazel Ouest,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150340.625,0.0,0,0.0,0,0.0,150340.625,150340.625,150340.625,0.0,150340.625,,150340.625,150340.625
2382,Barh-El-Gazel,Barh-El-Gazel Sud,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,151574.53125,0.0,0,0.0,0,0.0,151574.53125,151574.53125,151574.53125,0.0,151574.53125,,151574.53125,151574.53125
2383,Batha,Batha Est,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,250205.4375,0.0,0,0.0,0,0.0,250205.4375,250205.4375,250205.4375,0.0,250205.4375,,250205.4375,250205.4375
2384,Batha,Batha Ouest,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,263505.15625,0.0,0,0.0,0,0.0,263505.15625,263505.15625,263505.15625,0.0,263505.15625,,263505.15625,263505.15625
2385,Batha,Fitri,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147418.453125,0.0,0,0.0,0,0.0,147418.453125,147418.453125,147418.453125,0.0,147418.453125,,147418.453125,147418.453125
2386,Borkou,Borkou,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147736.4375,0.0,0,0.0,0,0.0,147736.4375,147736.4375,147736.4375,0.0,147736.4375,,147736.4375,147736.4375
2387,Borkou,Borkou Yala,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55204.92578125,0.0,0,0.0,0,0.0,55204.92578125,55204.92578125,55204.92578125,0.0,55204.92578125,,55204.92578125,55204.92578125
2388,Chari-Baguirmi,Baguirmi,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,274385.75,0.0,0,0.0,0,0.0,274385.75,274385.75,274385.75,0.0,274385.75,,274385.75,274385.75
2389,Chari-Baguirmi,Chari,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,231549.796875,0.0,0,0.0,0,0.0,231549.796875,231549.796875,231549.796875,0.0,231549.796875,,231549.796875,231549.796875
2390,Chari-Baguirmi,Loug-Chari,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,255497.8779296875,0.0,0,0.0,0,0.0,255497.890625,255497.8779296875,255497.8779296875,0.0,255497.890625,,255497.890625,255497.890625
2391,Ennedi Est,Am-Djarass,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176191.921875,0.0,0,0.0,0,0.0,176191.921875,176191.921875,176191.921875,0.0,176191.921875,,176191.921875,176191.921875
2392,Ennedi Est,Wadi Hawar,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86336.2734375,0.0,0,0.0,0,0.0,86336.2734375,86336.2734375,86336.2734375,0.0,86336.2734375,,86336.2734375,86336.2734375
2393,Ennedi Ouest,Fada,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55881.13671875,0.0,0,0.0,0,0.0,55881.13671875,55881.13671875,55881.13671875,0.0,55881.13671875,,55881.13671875,55881.13671875
2394,Ennedi Ouest,Mourtcha,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46077.5390625,0.0,0,0.0,0,0.0,46077.5390625,46077.5390625,46077.5390625,0.0,46077.5390625,,46077.5390625,46077.5390625
2395,Guéra,Abtouyour,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,231748.046875,0.0,0,0.0,0,0.0,231748.046875,231748.046875,231748.046875,0.0,231748.046875,,231748.046875,231748.046875
2396,Guéra,Barh-Signaka,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,144063.109375,0.0,0,0.0,0,0.0,144063.109375,144063.109375,144063.109375,0.0,144063.109375,,144063.109375,144063.109375
2397,Guéra,Guéra,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,238626.0625,0.0,0,0.0,0,0.0,238626.0625,238626.0625,238626.0625,0.0,238626.0625,,238626.0625,238626.0625
2398,Guéra,Mangalmé,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131653.09375,0.0,0,0.0,0,0.0,131653.09375,131653.09375,131653.09375,0.0,131653.09375,,131653.09375,131653.09375
2399,Hadjer-Lamis,Dababa,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,300168.84375,0.0,0,0.0,0,0.0,300168.84375,300168.84375,300168.84375,0.0,300168.84375,,300168.84375,300168.84375
2400,Hadjer-Lamis,Dagana,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,159069.765625,0.0,0,0.0,0,0.0,159069.765625,159069.765625,159069.765625,0.0,159069.765625,,159069.765625,159069.765625
2401,Hadjer-Lamis,Haraze-Al-Biar,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,188771.359375,0.0,0,0.0,0,0.0,188771.359375,188771.359375,188771.359375,0.0,188771.359375,,188771.359375,188771.359375
2402,Kanem,Kanem,2018-10-01,0.0,0.0,0.0,1965.2421875,0.0,0.0,0.0,0.0,0.0,0,229478.46875,0.0,0,0.0,0,0.0,231443.71875,231443.7109375,231443.7109375,0.0,231443.71875,,231443.71875,231443.71875
2403,Kanem,Nord Kanem,2018-10-01,0.0,0.0,0.0,1486.510009765625,0.0,0.0,0.0,0.0,0.0,0,138318.03125,0.0,0,0.0,0,0.0,139804.546875,139804.54125976562,139804.54125976562,0.0,139804.546875,,139804.546875,139804.546875
2404,Kanem,Wadi Bissam,2018-10-01,0.0,0.0,0.0,10316.228515625,0.0,0.0,0.0,0.0,0.0,0,127487.046875,0.0,0,0.0,0,0.0,137803.265625,137803.275390625,137803.275390625,0.0,137803.265625,,137803.265625,137803.265625
2405,Lac,Fouli,2018-10-01,0.0,0.0,0.0,86562.171875,0.0,0.0,0.0,0.0,0.0,0,1436.1590576171875,0.0,0,0.0,0,0.0,87998.328125,87998.33093261719,87998.33093261719,0.0,87998.328125,,87998.328125,87998.328125
2406,Lac,Kaya,2018-10-01,0.0,0.0,0.0,63773.390625,0.0,0.0,0.0,0.0,0.0,0,923.4017333984375,0.0,0,0.0,0,0.0,64696.7890625,64696.79235839844,64696.79235839844,0.0,64696.7890625,,64696.7890625,64696.7890625
2407,Lac,Mamdi,2018-10-01,0.0,0.0,0.0,49094.64453125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,49094.64453125,49094.64453125,49094.64453125,0.0,49094.64453125,,49094.64453125,49094.64453125
2408,Lac,Wayi,2018-10-01,0.0,0.0,0.0,210458.09375,0.0,0.0,0.0,0.0,0.0,0,76640.140625,0.0,0,0.0,0,0.0,287098.21875,287098.234375,287098.234375,0.0,287098.21875,,287098.21875,287098.21875
2409,Logone Occidental,Dodjé,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,174892.125,0.0,0,0.0,0,0.0,174892.125,174892.125,174892.125,0.0,174892.125,,174892.125,174892.125
2410,Logone Occidental,Guéni,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100036.40625,0.0,0,0.0,0,0.0,100036.40625,100036.40625,100036.40625,0.0,100036.40625,,100036.40625,100036.40625
2411,Logone Occidental,Lac Wey,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,340291.375,0.0,0,0.0,0,0.0,340291.375,340291.375,340291.375,0.0,340291.375,,340291.375,340291.375
2412,Logone Occidental,Ngourkosso,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197430.09375,0.0,0,0.0,0,0.0,197430.09375,197430.09375,197430.09375,0.0,197430.09375,,197430.09375,197430.09375
2413,Logone Oriental,Kouh Est,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131573.75,0.0,0,0.0,0,0.0,131573.75,131573.75,131573.75,0.0,131573.75,,131573.75,131573.75
2414,Logone Oriental,Kouh Ouest,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83699.6484375,0.0,0,0.0,0,0.0,83699.6484375,83699.6484375,83699.6484375,0.0,83699.6484375,,83699.6484375,83699.6484375
2415,Logone Oriental,La Nya,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,221379.03125,0.0,0,0.0,0,0.0,221379.03125,221379.03125,221379.03125,0.0,221379.03125,,221379.03125,221379.03125
2416,Logone Oriental,La Nya Pendé,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147154.90625,0.0,0,0.0,0,0.0,147154.90625,147154.90625,147154.90625,0.0,147154.90625,,147154.90625,147154.90625
2417,Logone Oriental,La Pendé,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,226383.046875,0.0,0,0.0,0,0.0,226383.046875,226383.046875,226383.046875,0.0,226383.046875,,226383.046875,226383.046875
2418,Logone Oriental,Monts de Lam,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,367109.75,0.0,0,0.0,0,0.0,367109.75,367109.75,367109.75,0.0,367109.75,,367109.75,367109.75
2419,Mandoul,Barh-Sara,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,288425.30976104736,0.0,0,0.0,0,0.0,288425.28125,288425.30976104736,288425.30976104736,0.0,288425.28125,,288425.28125,288425.28125
2420,Mandoul,Mandoul Occidental,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,203075.03125,0.0,0,0.0,0,0.0,203075.03125,203075.03125,203075.03125,0.0,203075.03125,,203075.03125,203075.03125
2421,Mandoul,Mandoul Oriental,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,340453.3506164551,0.0,0,0.0,0,0.0,340453.34375,340453.3506164551,340453.3506164551,0.0,340453.34375,,340453.34375,340453.34375
2422,Mayo-Kebbi Est,Kabbia,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,301163.8125,0.0,0,0.0,0,0.0,301163.8125,301163.8125,301163.8125,0.0,301163.8125,,301163.8125,301163.8125
2423,Mayo-Kebbi Est,Mayo-Boneye,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,307828.1875,0.0,0,0.0,0,0.0,307828.1875,307828.1875,307828.1875,0.0,307828.1875,,307828.1875,307828.1875
2424,Mayo-Kebbi Est,Mayo-Lemié,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107859.5390625,0.0,0,0.0,0,0.0,107859.5390625,107859.5390625,107859.5390625,0.0,107859.5390625,,107859.5390625,107859.5390625
2425,Mayo-Kebbi Est,Mont Illi,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,301290.4375,0.0,0,0.0,0,0.0,301290.4375,301290.4375,301290.4375,0.0,301290.4375,,301290.4375,301290.4375
2426,Mayo-Kebbi Ouest,Lac Léré,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219402.71875,0.0,0,0.0,0,0.0,219402.71875,219402.71875,219402.71875,0.0,219402.71875,,219402.71875,219402.71875
2427,Mayo-Kebbi Ouest,Mayo-Binder,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82617.125,0.0,0,0.0,0,0.0,82617.125,82617.125,82617.125,0.0,82617.125,,82617.125,82617.125
2428,Mayo-Kebbi Ouest,Mayo-Dallah,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,420248.8125,0.0,0,0.0,0,0.0,420248.8125,420248.8125,420248.8125,0.0,420248.8125,,420248.8125,420248.8125
2429,Moyen-Chari,Bahr-Köh,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,398160.0987548828,0.0,0,0.0,0,0.0,398160.125,398160.0987548828,398160.0987548828,0.0,398160.125,,398160.125,398160.125
2430,Moyen-Chari,Grande Sido,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140959.90625,0.0,0,0.0,0,0.0,140959.90625,140959.90625,140959.90625,0.0,140959.90625,,140959.90625,140959.90625
2431,Moyen-Chari,Lac Iro,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,231604.24340820312,0.0,0,0.0,0,0.0,231604.265625,231604.24340820312,231604.24340820312,0.0,231604.265625,,231604.265625,231604.265625
2432,N'Djamena,N'Djaména,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1287940.875,0.0,0,0.0,0,0.0,1287940.875,1287940.875,1287940.875,0.0,1287940.875,,1287940.875,1287940.875
2433,Ouaddaï,Abdi,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161061.4375,0.0,0,0.0,0,0.0,161061.4375,161061.4375,161061.4375,0.0,161061.4375,,161061.4375,161061.4375
2434,Ouaddaï,Assoungha,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,419785.4375,0.0,0,0.0,0,0.0,419785.4375,419785.4375,419785.4375,0.0,419785.4375,,419785.4375,419785.4375
2435,Ouaddaï,Ouara,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,501319.59375,0.0,0,0.0,0,0.0,501319.59375,501319.59375,501319.59375,0.0,501319.59375,,501319.59375,501319.59375
2436,Salamat,Aboudéia,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86355.15625,0.0,0,0.0,0,0.0,86355.15625,86355.15625,86355.15625,0.0,86355.15625,,86355.15625,86355.15625
2437,Salamat,Bahr-Azoum,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,242798.03125,0.0,0,0.0,0,0.0,242798.03125,242798.03125,242798.03125,0.0,242798.03125,,242798.03125,242798.03125
2438,Salamat,Haraze-Mangueigne,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73171.90625,0.0,0,0.0,0,0.0,73171.90625,73171.90625,73171.90625,0.0,73171.90625,,73171.90625,73171.90625
2439,Sila,Djourf Al Ahmar,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,123566.8359375,0.0,0,0.0,0,0.0,123566.8359375,123566.8359375,123566.8359375,0.0,123566.8359375,,123566.8359375,123566.8359375
2440,Sila,Kimiti,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,457468.84375,0.0,0,0.0,0,0.0,457468.84375,457468.84375,457468.84375,0.0,457468.84375,,457468.84375,457468.84375
2441,Tandjilé,Tandjile Ouest,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,344662.84375,0.0,0,0.0,0,0.0,344662.84375,344662.84375,344662.84375,0.0,344662.84375,,344662.84375,344662.84375
2442,Tandjilé,Tandjilé Centre,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150937.203125,0.0,0,0.0,0,0.0,150937.203125,150937.203125,150937.203125,0.0,150937.203125,,150937.203125,150937.203125
2443,Tandjilé,Tandjilé Est,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,321578.98412323,0.0,0,0.0,0,0.0,321579.0,321578.98412323,321578.98412323,0.0,321579.0,,321579.0,321579.0
2444,Tibesti,Tibesti Est,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28997.05859375,0.0,0,0.0,0,0.0,28997.05859375,28997.05859375,28997.05859375,0.0,28997.05859375,,28997.05859375,28997.05859375
2445,Tibesti,Tibesti Ouest,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26366.451171875,0.0,0,0.0,0,0.0,26366.451171875,26366.451171875,26366.451171875,0.0,26366.451171875,,26366.451171875,26366.451171875
2446,Wadi Fira,Biltine,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,300561.875,0.0,0,0.0,0,0.0,300561.875,300561.875,300561.875,0.0,300561.875,,300561.875,300561.875
2447,Wadi Fira,Dar-Tama,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317618.21875,0.0,0,0.0,0,0.0,317618.21875,317618.21875,317618.21875,0.0,317618.21875,,317618.21875,317618.21875
2448,Wadi Fira,Kobé,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,190167.734375,0.0,0,0.0,0,0.0,190167.734375,190167.734375,190167.734375,0.0,190167.734375,,190167.734375,190167.734375
2449,Wadi Fira,Mégri,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93133.0390625,0.0,0,0.0,0,0.0,93133.0390625,93133.0390625,93133.0390625,0.0,93133.0390625,,93133.0390625,93133.0390625
2450,Barh-El-Gazel,Barh-El-Gazel Nord,2019-02-01,98968.7421875,0.0,0.0,0.0,0.0,98653.1328125,315.5974426269531,0.0,0.0,0,98968.7421875,0.0,0,0.0,0,98968.7421875,98968.7421875,98968.7421875,98968.7421875,98968.73025512695,98968.73025512695,,,
2451,Barh-El-Gazel,Barh-El-Gazel Ouest,2019-02-01,157536.515625,0.0,0.0,0.0,0.0,59.48395919799805,157477.03125,0.0,0.0,0,157536.515625,0.0,0,0.0,0,157536.515625,157536.515625,157536.515625,157536.515625,157536.515209198,157536.515209198,,,
2452,Barh-El-Gazel,Barh-El-Gazel Sud,2019-02-01,156267.21875,0.0,0.0,0.0,0.0,127.8092041015625,156139.40625,0.0,0.0,0,156267.21875,0.0,0,0.0,0,156267.21875,156267.21875,156267.21875,156267.21875,156267.21545410156,156267.21545410156,,,
2453,Batha,Batha Est,2019-02-01,256803.109375,0.0,0.0,0.0,0.0,256803.109375,0.0,0.0,0.0,0,256803.109375,0.0,0,0.0,0,256803.109375,256803.109375,256803.109375,256803.109375,256803.109375,256803.109375,,,
2454,Batha,Batha Ouest,2019-02-01,269992.0625,0.0,0.0,0.0,0.0,269992.0625,0.0,0.0,0.0,0,269992.0625,0.0,0,0.0,0,269992.0625,269992.0625,269992.0625,269992.0625,269992.0625,269992.0625,,,
2455,Batha,Fitri,2019-02-01,151480.484375,0.0,0.0,0.0,0.0,151480.484375,0.0,0.0,0.0,0,151480.484375,0.0,0,0.0,0,151480.484375,151480.484375,151480.484375,151480.484375,151480.484375,151480.484375,,,
2456,Borkou,Borkou,2019-02-01,158425.859375,0.0,0.0,0.0,0.0,158425.859375,0.0,0.0,0.0,0,158425.859375,0.0,0,0.0,0,158425.859375,158425.859375,158425.859375,158425.859375,158425.859375,158425.859375,,,
