date,ADMIN0,ADMIN1,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,perc_CS_3p,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,perc_ML1_3p,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,perc_ML2_3p,perc_CS_4p,perc_CS_2m,perc_ML1_4p,perc_ML1_2m,perc_ML2_4p,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,pop_CS,pop_ML1,pop_ML2
2018-01-01,somalia,Galgaduud,398571.0,76458.0,92285.0,0.0,0.0,341452.0,57096.0,134641.0,33617.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25580190159242,13.47719252477464,16.267005573632947,0.0,0.0,16.267005573632947,60.24142299128803,10.073287862160951,23.7543356986341,5.930953447916924,0.0,29.685289146551025,,,,,,,0.0,83.73299442636706,5.930953447916924,70.31471085344899,,,,13.418283572918078,567314.0,566806.0,0.0
2018-07-01,somalia,Galgaduud,284536.0,184101.0,99567.0,921.0,307.0,284536.0,203108.0,80563.0,921.0,307.0,0.0,0.0,0.0,0.0,0.0,49.968389553098525,32.33063825004566,17.485318703550202,0.16174011997920737,0.05391337332640245,17.700972196855812,49.968126300631326,35.668337913897105,14.147883428310518,0.1617392678707842,0.0539130892902614,14.363535785471566,,,,,,,0.2156534933056098,82.29902780314418,0.2156523571610456,85.63646421452844,,,,-3.337436411384246,569432.0,569435.0,0.0
2019-01-01,somalia,Galgaduud,313446.0,226830.0,31532.0,0.0,0.0,318946.0,205165.0,46682.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,54.81665174324248,39.66890984386367,5.514438412893838,0.0,0.0,5.514438412893838,55.746730660999,35.859606316002896,8.159277372084162,0.23438565091394672,0.0,8.393663022998108,,,,,,,0.0,94.48556158710616,0.23438565091394672,91.60633697700189,,,,2.87922461010427,571808.0,572134.0,0.0
2019-08-01,somalia,Galgaduud,307177.0,223158.0,36267.0,3912.0,0.0,223456.0,282938.0,56705.0,3912.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84214936005076,39.11525396396933,6.356899217197124,0.6856974587827819,0.0,7.042596675979906,39.40946471937934,49.89991375828688,10.00068781734393,0.6899337049898503,0.0,10.690621522333782,,,,,,,0.6856974587827819,92.95740332402009,0.6899337049898503,89.30937847766623,,,,3.6480248463538754,570514.0,567011.0,0.0
2020-01-01,somalia,Galgaduud,222554.0,132665.0,60808.0,10941.0,0.0,209769.0,137902.0,65470.0,11940.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1242809765603,31.07141518802346,14.241816716943658,2.562487118472579,0.0,16.80430383541624,49.348006615209805,32.44134647278989,15.401770486095593,2.80887642590471,0.0,18.2106469120003,,,,,,,2.562487118472579,83.19569616458377,2.80887642590471,81.7893530879997,,,,1.4063430765840614,426968.0,425081.0,0.0
2020-09-01,somalia,Galgaduud,283487.0,108512.0,35527.0,284.0,0.0,245317.0,124013.0,57911.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,66.26469694490544,25.364530983380472,8.304387461723662,0.0663846099904163,0.0,8.370772071714079,57.34264590039013,28.987936205175675,13.536648364106412,0.13276953032778646,0.0,13.669417894434199,,,,,,,0.0663846099904163,91.62922792828591,0.13276953032778646,86.3305821055658,,,,5.29864582272012,427810.0,427809.0,0.0
2017-01-01,somalia,Gedo,359404.0,139194.0,9805.0,0.0,0.0,334534.0,101315.0,71025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69273784773104,27.37867400467739,1.928588147591576,0.0,0.0,1.928588147591576,65.99943970296366,19.988202196206554,14.012358100829791,0.0,0.0,14.012358100829791,,,,,,,0.0,98.07141185240842,0.0,85.98764189917021,,,,12.083769953238216,508403.0,506874.0,0.0
2017-07-01,somalia,Gedo,324766.0,77631.0,94903.0,11683.0,0.0,365260.0,107333.0,29238.0,4926.0,0.0,0.0,0.0,0.0,0.0,0.0,63.80684620115014,15.252179345872063,18.64561291830965,2.295361534668152,0.0,20.9409744529778,72.07793873592274,21.180368500089784,5.769629230577969,0.972063533409504,0.0,6.741692763987474,,,,,,,2.295361534668152,79.0590255470222,0.972063533409504,93.25830723601253,,,,-14.199281688990329,508983.0,506757.0,0.0
2018-01-01,somalia,Gedo,442336.0,66067.0,0.0,0.0,0.0,378511.0,116539.0,13353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.00499406966522,12.995005930334793,0.0,0.0,0.0,0.0,74.45097688251249,22.92256339950787,2.626459717979634,0.0,0.0,2.626459717979634,,,,,,,0.0,100.0,0.0,97.37354028202037,,,,2.626459717979634,508403.0,508403.0,0.0
2018-07-01,somalia,Gedo,334167.0,124077.0,44989.0,5170.0,0.0,364773.0,108820.0,29638.0,5170.0,0.0,0.0,0.0,0.0,0.0,0.0,65.72876241878983,24.405245445050483,8.849082322488263,1.0169098136714378,0.0,9.8659921361597,71.74907209073153,21.40436387811983,5.829650217053074,1.0169138140955662,0.0,6.84656403114864,,,,,,,1.0169098136714378,90.13400786384031,1.0169138140955662,93.15343596885135,,,,-3.0194281050110607,508403.0,508401.0,0.0
2019-01-01,somalia,Gedo,420027.0,65286.0,16941.0,4926.0,0.0,424249.0,54027.0,23978.0,4926.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81615994321542,12.872353010765408,3.3402342363657875,0.9712528096533776,0.0,4.311487046019165,83.64860601758744,10.652431089554003,4.7277100832051735,0.9712528096533776,0.0,5.698962892858551,,,,,,,0.9712528096533776,95.68851295398083,0.9712528096533776,94.30103710714145,,,,1.3874758468393864,507180.0,507180.0,0.0
