,ADMIN1,ADMIN2,date,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2,CS_88,ML1_88,ML2_88
1132,Northern,Likoma,2019-06-01,5044.71630859375,0.0,0.0,5044.71630859375,0.0,0.0,5044.71630859375,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,5044.71630859375,5044.71630859375,5044.71630859375,5044.71630859375,5044.71630859375,5044.71630859375,0.0,0.0,0.0
1133,Northern,Mzimba,2019-06-01,1054853.150276184,0.0,468.9495544433594,1054853.125,0.0,468.94952392578125,1054853.125,0.0,0.0,468.94952392578125,0.0,0,0,0.0,0,0,0.0,0,1054853.150276184,1060223.62424469,1054853.125,1060223.5989379883,1054853.125,1060223.5989379883,4901.5244140625,4901.5244140625,4901.5244140625
1134,Northern,Mzuzu City,2019-06-01,1276.914321899414,0.0,210884.28466796875,1276.914306640625,0.0,210884.28125,1276.914306640625,0.0,0.0,210884.28125,0.0,0,0,0.0,0,0,0.0,0,1276.914321899414,212161.19898986816,1276.914306640625,212161.19555664062,1276.914306640625,212161.19555664062,0.0,0.0,0.0
1135,Northern,Nkhata Bay,2019-06-01,255844.4585852623,0.0,468.5305480957031,255844.46875,0.0,468.5305480957031,255844.46875,0.0,0.0,468.5305480957031,0.0,0,0,0.0,0,0,0.0,0,255844.4585852623,256312.989133358,255844.46875,256312.9992980957,255844.46875,256312.9992980957,0.0,0.0,0.0
1136,Northern,Rumphi,2019-06-01,187270.22338867188,96.76639556884766,14973.3447265625,187270.21875,96.76639556884766,14973.3447265625,187270.21875,0.0,96.76639556884766,14973.3447265625,0.0,0,0,0.0,0,0,0.0,0,187366.98978424072,217717.23587799072,187366.98514556885,217717.23123931885,187366.98514556885,217717.23123931885,15376.9013671875,15376.9013671875,15376.9013671875
1137,Southern,Balaka,2019-06-01,2934.68994140625,386313.0625,37429.71447753906,2934.68994140625,386313.0625,37429.7109375,2934.68994140625,0.0,386313.0625,37429.7109375,0.0,0,0,0.0,0,0,0.0,0,389247.75244140625,426677.4669189453,389247.75244140625,426677.46337890625,389247.75244140625,426677.46337890625,0.0,0.0,0.0
1138,Southern,Blantyre,2019-06-01,222047.46630859375,220201.59817504883,5096.712890625,222047.46875,220201.625,5096.712890625,222047.46875,0.0,220201.625,5096.712890625,0.0,0,0,0.0,0,0,0.0,0,442249.0644836426,447417.8017730713,442249.09375,447417.8310394287,442249.09375,447417.8310394287,72.02439880371094,72.02439880371094,72.02439880371094
1139,Southern,Blantyre City,2019-06-01,1551.6036376953125,0.0,868253.625,1551.6036376953125,0.0,868253.625,1551.6036376953125,0.0,0.0,868253.625,0.0,0,0,0.0,0,0,0.0,0,1551.6036376953125,869805.2286376953,1551.6036376953125,869805.2286376953,1551.6036376953125,869805.2286376953,0.0,0.0,0.0
1140,Southern,Chikwawa,2019-06-01,2552.6351928710938,556736.8940572739,11791.7919921875,2552.63525390625,556736.875,11791.7919921875,2552.63525390625,0.0,557464.4375,11791.7919921875,0.0,0,0,727.5938720703125,0,0,0.0,0,559289.529250145,580914.53901577,560017.1041259766,581642.1138916016,560017.0727539062,581642.0825195312,9833.2177734375,9833.2177734375,9833.2177734375
1141,Southern,Chiradzulu,2019-06-01,369303.72550964355,0.0,2234.036376953125,369303.75,0.0,2234.036376953125,369303.75,0.0,0.0,2234.036376953125,0.0,0,0,0.0,0,0,0.0,0,369303.72550964355,371537.7618865967,369303.75,371537.7863769531,369303.75,371537.7863769531,0.0,0.0,0.0
1142,Southern,Machinga,2019-06-01,256875.603515625,417213.27697753906,31928.55029296875,256875.609375,417213.3125,31928.546875,256875.609375,0.0,417213.3125,31928.546875,0.0,0,0,0.0,0,0,0.0,0,674088.8804931641,718316.2471923828,674088.921875,718316.28515625,674088.921875,718316.28515625,12298.81640625,12298.81640625,12298.81640625
1143,Southern,Mangochi,2019-06-01,671586.8884887695,291050.53125,56608.16015625,673427.75,291050.53125,56608.16015625,673427.75,291050.53125,0.0,56608.16015625,0.0,0,0,0.0,0,0,0.0,0,962637.4197387695,1019245.8521935046,964478.28125,1021086.713704735,964478.28125,1021086.713704735,0.2722984850406647,0.2722984850406647,0.2722984850406647
1144,Southern,Mulanje,2019-06-01,637579.375,4137.257568359375,13436.3671875,637579.375,4776.892578125,13436.3671875,637579.375,639.634765625,4137.2578125,13436.3671875,0.0,0,0,0.0,0,0,0.0,0,641716.6325683594,664230.3210449219,642356.267578125,664869.9560546875,642356.267578125,664869.9560546875,9077.3212890625,9077.3212890625,9077.3212890625
1145,Southern,Mwanza,2019-06-01,99246.80859375,13320.9453125,21462.69921875,101159.4375,13320.9453125,21462.69921875,101159.4375,0.0,13864.2197265625,21462.69921875,0.0,0,0,543.274658203125,0,0,0.0,0,112567.75390625,142227.8212890625,115023.65747070312,144683.72485351562,115023.6572265625,144683.724609375,8197.3681640625,8197.3681640625,8197.3681640625
1146,Southern,Neno,2019-06-01,41470.06903839111,124851.95204162598,0.0,41731.984375,124851.953125,0.0,89605.3671875,0.0,76978.5703125,0.0,0.0,0,0,0.0,0,0,0.0,0,166322.0210800171,166610.11751556396,166583.9375,166872.03393554688,166583.9375,166872.03393554688,288.096435546875,288.096435546875,288.096435546875
1147,Southern,Nsanje,2019-06-01,1025.46337890625,271592.0241699219,22834.458984375,1025.46337890625,276654.46875,22834.458984375,1025.46337890625,5062.43408203125,271672.5625,22834.458984375,0.0,0,0,80.5223159790039,0,0,0.0,0,272617.4875488281,304055.2590332031,277760.45444488525,309198.22592926025,277760.4599609375,309198.2314453125,8603.3125,8603.3125,8603.3125
1148,Southern,Phalombe,2019-06-01,560.4579467773438,423143.7229003906,0.0,560.4579467773438,423143.71875,0.0,560.4579467773438,0.0,423143.71875,0.0,0.0,0,0,0.0,0,0,0.0,0,423704.18084716797,423720.89458084106,423704.17669677734,423720.89043045044,423704.17669677734,423720.89043045044,16.713733673095703,16.713733673095703,16.713733673095703
1149,Southern,Thyolo,2019-06-01,802880.5804443359,1530.2958374023438,14836.1796875,802880.5625,1530.2958984375,14836.1796875,802880.5625,0.0,1530.2958984375,14836.1796875,0.0,0,0,0.0,0,0,0.0,0,804410.8762817383,819247.0559692383,804410.8583984375,819247.0380859375,804410.8583984375,819247.0380859375,0.0,0.0,0.0
1150,Southern,Zomba,2019-06-01,381355.9456176758,357949.28311157227,7665.0390625,381355.9375,357949.28125,7665.0390625,381355.9375,0.0,357949.28125,7665.0390625,0.0,0,0,0.0,0,0,0.0,0,739305.228729248,746970.267791748,739305.21875,746970.2578125,739305.21875,746970.2578125,0.0,0.0,0.0
1151,Southern,Zomba City,2019-06-01,0.0,0.0,109199.828125,0.0,0.0,109199.828125,0.0,0.0,0.0,109199.828125,0.0,0,0,0.0,0,0,0.0,0,0.0,109199.828125,0.0,109199.828125,0.0,109199.828125,0.0,0.0,0.0
1152,Central,Dedza,2019-10-01,807897.6952667236,164.0645294189453,20749.5859375,1615959.4550628662,164.0645294189453,2527441.015487671,1615795.3905334473,328.1290588378906,0.0,2527933.2090759277,0.0,0,0,0.0,0,0,0.0,0,808061.7597961426,843061.8740539551,1616123.5195922852,4214817.176681519,1616123.5195922852,4215309.370269775,14250.5283203125,71252.6416015625,71252.6416015625
1153,Central,Dowa,2019-10-01,797144.8587646484,0.0,24933.771484375,1594289.7175292969,0.0,2516103.4337158203,1594289.7175292969,0.0,0.0,2516103.4337158203,0.0,0,0,0.0,0,0,0.0,0,797144.8587646484,822078.6302490234,1594289.7175292969,4110393.151245117,1594289.7175292969,4110393.151245117,0.0,0.0,0.0
1154,Central,Kasungu,2019-10-01,826537.3014984131,0.0,47383.7890625,1653074.6029968262,0.0,2716530.8498077393,1653074.6029968262,0.0,0.0,2716530.8498077393,0.0,0,0,0.0,0,0,0.0,0,826537.3014984131,878835.0314788818,1653074.6029968262,4394175.157394409,1653074.6029968262,4394175.157394409,4913.94091796875,24569.70458984375,24569.70458984375
1155,Central,Lilongwe,2019-10-01,1782605.1177707613,0.0,28776.716796875,3565210.2355415225,0.0,5491698.937296659,3565210.2355415225,0.0,0.0,5491698.937296659,0.0,0,0,0.0,0,0,0.0,0,1782605.1177707613,1815561.4781223238,3565210.2355415225,9077807.390611619,3565210.2355415225,9077807.390611619,4179.6435546875,20898.2177734375,20898.2177734375
1156,Central,Lilongwe City,2019-10-01,9316.064453125,0.0,1273099.45703125,18632.12890625,0.0,6393445.478515625,18632.12890625,0.0,0.0,6393445.478515625,0.0,0,0,0.0,0,0,0.0,0,9316.064453125,1282415.521484375,18632.12890625,6412077.607421875,18632.12890625,6412077.607421875,0.0,0.0,0.0
1157,Central,Mchinji,2019-10-01,650397.1499023438,0.0,23557.001953125,1300794.2998046875,0.0,2068976.4594726562,1300794.2998046875,0.0,0.0,2068976.4594726562,0.0,0,0,0.0,0,0,0.0,0,650397.1499023438,673959.2509965897,1300794.2998046875,3369796.2549829483,1300794.2998046875,3369796.2549829483,5.0991411209106445,25.495705604553223,25.495705604553223
1158,Central,Nkhotakota,2019-10-01,364592.61693263054,0.0,24044.8984375,729185.2338652611,0.0,1214002.3429853916,729185.2338652611,0.0,0.0,1214002.3429853916,0.0,0,0,0.0,0,0,0.0,0,364592.61693263054,394410.36888575554,729185.2338652611,1972051.8444287777,729185.2338652611,1972051.8444287777,5772.853515625,28864.267578125,28864.267578125
1159,Central,Ntcheu,2019-10-01,615934.1827583313,0.0,18060.64453125,1231868.3655166626,0.0,1938105.770931244,1231868.3655166626,0.0,0.0,1938105.770931244,0.0,0,0,0.0,0,0,0.0,0,615934.1827583313,633994.8272895813,1231868.3655166626,3169974.1364479065,1231868.3655166626,3169974.1364479065,0.0,0.0,0.0
1160,Central,Ntchisi,2019-10-01,307741.260345459,0.0,7972.9892578125,615482.520690918,0.0,963088.7273254395,615482.520690918,0.0,0.0,963088.7273254395,0.0,0,0,0.0,0,0,0.0,0,307741.260345459,315808.84394836426,615482.520690918,1579044.2197418213,615482.520690918,1579044.2197418213,94.59434509277344,472.9717254638672,472.9717254638672
1161,Central,Salima,2019-10-01,479979.5916748047,0.0,0.0,959959.1833496094,0.0,1439938.775024414,959959.1833496094,0.0,0.0,1439938.775024414,0.0,0,0,0.0,0,0,0.0,0,479979.5916748047,479979.5916748047,959959.1833496094,2399897.9583740234,959959.1833496094,2399897.9583740234,0.0,0.0,0.0
1162,Northern,Chitipa,2019-10-01,232255.79557609558,0.0,23960.37109375,464511.59115219116,85.92593383789062,816569.2421970367,464511.59115219116,0.0,171.85186767578125,816827.0199985504,85.92593383789062,0,0,85.92593383789062,0,0,0.0,0,232341.72150993347,262845.0911388397,464683.44301986694,1313967.677892685,464683.44301986694,1314225.4556941986,6542.99853515625,32714.99267578125,32714.99267578125
1163,Northern,Karonga,2019-10-01,133752.5817604065,0.0,61004.875,267505.163520813,166906.1953125,706282.1202812195,267505.163520813,0.0,333812.390625,1207000.7062187195,166906.1953125,0,0,166906.1953125,0,0,0.0,0,300658.7770729065,368761.06174087524,601317.554145813,1343086.7227668762,601317.554145813,1843805.3087043762,7097.40966796875,35487.04833984375,35487.04833984375
1164,Northern,Likoma,2019-10-01,5044.71630859375,0.0,0.0,10089.4326171875,0.0,15134.14892578125,10089.4326171875,0.0,0.0,15134.14892578125,0.0,0,0,0.0,0,0,0.0,0,5044.71630859375,5044.71630859375,10089.4326171875,25223.58154296875,10089.4326171875,25223.58154296875,0.0,0.0,0.0
1165,Northern,Mzimba,2019-10-01,1054853.150276184,0.0,468.9495544433594,2109706.300552368,0.0,3166904.198600769,2109706.300552368,0.0,0.0,3166904.198600769,0.0,0,0,0.0,0,0,0.0,0,1054853.150276184,1060223.62424469,2109706.300552368,5301118.12122345,2109706.300552368,5301118.12122345,4901.5244140625,24507.6220703125,24507.6220703125
1166,Northern,Mzuzu City,2019-10-01,1276.914321899414,0.0,210884.28466796875,2553.828643798828,0.0,1058252.166305542,2553.828643798828,0.0,0.0,1058252.166305542,0.0,0,0,0.0,0,0,0.0,0,1276.914321899414,212161.19898986816,2553.828643798828,1060805.9949493408,2553.828643798828,1060805.9949493408,0.0,0.0,0.0
1167,Northern,Nkhata Bay,2019-10-01,255844.4585852623,0.0,468.5305480957031,511688.9171705246,0.0,769876.0284962654,511688.9171705246,0.0,0.0,769876.0284962654,0.0,0,0,0.0,0,0,0.0,0,255844.4585852623,256312.989133358,511688.9171705246,1281564.94566679,511688.9171705246,1281564.94566679,0.0,0.0,0.0
1168,Northern,Rumphi,2019-10-01,187270.22338867188,0.0,14973.3447265625,374540.44677734375,96.76639556884766,636677.3937988281,374540.44677734375,0.0,193.5327911376953,636967.6929855347,96.76639556884766,0,0,96.76639556884766,0,0,0.0,0,187366.98978424072,217717.23587799072,374733.97956848145,1088295.880203247,374733.97956848145,1088586.1793899536,15376.9013671875,76884.5068359375,76884.5068359375
1169,Southern,Balaka,2019-10-01,2934.68994140625,0.0,37429.71447753906,5869.3798828125,386313.0625,195952.64221191406,5869.3798828125,0.0,772626.125,1354891.829711914,386313.0625,0,0,386313.0625,0,0,0.0,0,389247.75244140625,426677.4669189453,778495.5048828125,974448.1470947266,778495.5048828125,2133387.3345947266,0.0,0.0,0.0
1170,Southern,Blantyre,2019-10-01,222047.46630859375,0.0,5096.712890625,444094.9326171875,220201.59817504883,691625.9633789062,444094.9326171875,0.0,440403.19635009766,1352230.7579040527,220201.59817504883,0,0,220201.59817504883,0,0,0.0,0,442249.0644836426,447417.8017730713,884498.1289672852,1576484.21434021,884498.1289672852,2237089.0088653564,72.02439880371094,360.1219940185547,360.1219940185547
1171,Southern,Blantyre City,2019-10-01,1551.6036376953125,0.0,868253.625,3103.207275390625,0.0,4345922.935913086,3103.207275390625,0.0,0.0,4345922.935913086,0.0,0,0,0.0,0,0,0.0,0,1551.6036376953125,869805.2286376953,3103.207275390625,4349026.143188477,3103.207275390625,4349026.143188477,0.0,0.0,0.0
1172,Southern,Chikwawa,2019-10-01,2552.6351928710938,0.0,11791.7919921875,5105.2703857421875,556736.8940572739,66616.86553955078,5105.2703857421875,0.0,1113473.7881145477,1736827.5477113724,556736.8940572739,0,0,556736.8940572739,0,0,0.0,0,559289.529250145,580914.53901577,1118579.05850029,1234362.0129070282,1118579.05850029,2904572.69507885,9833.2177734375,49166.0888671875,49166.0888671875
1173,Southern,Chiradzulu,2019-10-01,369303.72550964355,0.0,2234.036376953125,738607.4510192871,0.0,1119081.3584136963,738607.4510192871,0.0,0.0,1119081.3584136963,0.0,0,0,0.0,0,0,0.0,0,369303.72550964355,371537.7618865967,738607.4510192871,1857688.8094329834,738607.4510192871,1857688.8094329834,0.0,0.0,0.0
1174,Southern,Machinga,2019-10-01,256875.603515625,0.0,31928.55029296875,513751.20703125,417213.27697753906,930269.5620117188,513751.20703125,0.0,834426.5539550781,2181909.392944336,417213.27697753906,0,0,417213.27697753906,0,0,0.0,0,674088.8804931641,718316.2471923828,1348177.7609863281,2339941.405029297,1348177.7609863281,3591581.235961914,12298.81640625,61494.08203125,61494.08203125
1175,Southern,Mangochi,2019-10-01,671586.8884887695,291050.53125,56608.16015625,1634224.308227539,291050.53125,2297801.4662475586,1343173.776977539,582101.0625,0.0,3170953.0599975586,0.0,0,0,0.0,0,0,0.0,0,962637.4197387695,1019245.8521935046,1925274.839477539,4223077.667217523,1925274.839477539,5096229.260967523,0.2722984850406647,1.3614924252033234,1.3614924252033234
1176,Southern,Mulanje,2019-10-01,637579.375,0.0,13436.3671875,1275158.75,4137.257568359375,1979919.9609375,1275158.75,0.0,8274.51513671875,1992331.7336425781,4137.257568359375,0,0,4137.257568359375,0,0,0.0,0,641716.6325683594,664230.3210449219,1283433.2651367188,3308739.8325195312,1283433.2651367188,3321151.6052246094,9077.3212890625,45386.6064453125,45386.6064453125
1177,Southern,Mwanza,2019-10-01,99246.80859375,0.0,21462.69921875,198493.6171875,13320.9453125,405053.921875,198493.6171875,0.0,26641.890625,445016.7578125,13320.9453125,0,0,13320.9453125,0,0,0.0,0,112567.75390625,142227.8212890625,225135.5078125,671176.2705078125,225135.5078125,711139.1064453125,8197.3681640625,40986.8408203125,40986.8408203125
1178,Southern,Neno,2019-10-01,89343.45966339111,0.0,0.0,178686.91932678223,76978.56141662598,268030.37899017334,178686.91932678223,0.0,153957.12283325195,498966.06324005127,76978.56141662598,0,0,76978.56141662598,0,0,0.0,0,166322.0210800171,166610.11751556396,332644.0421600342,602114.9033279419,332644.0421600342,833050.5875778198,288.096435546875,1440.482177734375,1440.482177734375
1179,Southern,Nsanje,2019-10-01,1025.46337890625,0.0,22834.458984375,2050.9267578125,271592.0241699219,117248.68505859375,2050.9267578125,0.0,543184.0483398438,932024.7575683594,271592.0241699219,0,0,271592.0241699219,0,0,0.0,0,272617.4875488281,304055.2590332031,545234.9750976562,705500.22265625,545234.9750976562,1520276.2951660156,8603.3125,43016.5625,43016.5625
1180,Southern,Phalombe,2019-10-01,560.4579467773438,0.0,0.0,1120.9158935546875,423143.7229003906,1681.3738403320312,1120.9158935546875,0.0,846287.4458007812,1271112.542541504,423143.7229003906,0,0,423143.7229003906,0,0,0.0,0,423704.18084716797,423720.89458084106,847408.3616943359,849173.3042030334,847408.3616943359,2118604.4729042053,16.713733673095703,83.56866836547852,83.56866836547852
1181,Southern,Thyolo,2019-10-01,802880.5804443359,0.0,14836.1796875,1605761.1608886719,1530.2958374023438,2482822.639770508,1605761.1608886719,0.0,3060.5916748046875,2487413.527282715,1530.2958374023438,0,0,1530.2958374023438,0,0,0.0,0,804410.8762817383,819247.0559692383,1608821.7525634766,4091644.3923339844,1608821.7525634766,4096235.2798461914,0.0,0.0,0.0
1182,Southern,Zomba,2019-10-01,381355.9456176758,0.0,7665.0390625,762711.8912353516,357949.28311157227,1182393.0321655273,762711.8912353516,0.0,715898.5662231445,2256240.881500244,357949.28311157227,0,0,357949.28311157227,0,0,0.0,0,739305.228729248,746970.267791748,1478610.457458496,2661003.4896240234,1478610.457458496,3734851.3389587402,0.0,0.0,0.0
1183,Southern,Zomba City,2019-10-01,0.0,0.0,109199.828125,0.0,0.0,545999.140625,0.0,0.0,0.0,545999.140625,0.0,0,0,0.0,0,0,0.0,0,0.0,109199.828125,0.0,545999.140625,0.0,545999.140625,0.0,0.0,0.0
1184,Central,Dedza,2020-02-01,825034.6274795532,0.0,21129.7890625,825555.4989624023,0.0,21129.7890625,825555.5,0.0,0.0,21129.7890625,0.0,0,0,0.0,0,0,0.0,0,825034.6274795532,860670.6626358032,825555.4989624023,861191.5341186523,825555.5,861191.53515625,14506.24609375,14506.24609375,14506.24609375
1185,Central,Dowa,2020-02-01,818540.1398239136,0.0,25621.642578125,818540.1875,0.0,25621.642578125,818540.1875,0.0,0.0,25621.642578125,0.0,0,0,0.0,0,0,0.0,0,818540.1398239136,844161.7824020386,818540.1875,844161.830078125,818540.1875,844161.830078125,0.0,0.0,0.0
1186,Central,Kasungu,2020-02-01,847008.5707855225,0.0,48767.8125,847008.5625,0.0,48767.8125,847008.5625,0.0,0.0,48767.8125,0.0,0,0,0.0,0,0,0.0,0,847008.5707855225,900721.0888519287,847008.5625,900721.0805664062,847008.5625,900721.0805664062,4944.70556640625,4944.70556640625,4944.70556640625
1187,Central,Lilongwe,2020-02-01,1830409.3209010363,0.0,29976.76953125,1830409.25,0.0,29976.76953125,1830409.25,0.0,0.0,29976.76953125,0.0,0,0,0.0,0,0,0.0,0,1830409.3209010363,1864670.3492213488,1830409.25,1864670.2783203125,1830409.25,1864670.2783203125,4284.2587890625,4284.2587890625,4284.2587890625
1188,Central,Lilongwe City,2020-02-01,9915.0703125,0.0,1362949.46484375,9915.0703125,0.0,1362949.5,9915.0703125,0.0,0.0,1362949.5,0.0,0,0,0.0,0,0,0.0,0,9915.0703125,1372864.53515625,9915.0703125,1372864.5703125,9915.0703125,1372864.5703125,0.0,0.0,0.0
1189,Central,Mchinji,2020-02-01,669567.9405517578,0.0,24366.845703125,669567.9375,0.0,24366.845703125,669567.9375,0.0,0.0,24366.845703125,0.0,0,0,0.0,0,0,0.0,0,669567.9405517578,693940.0976161957,669567.9375,693940.0945644379,669567.9375,693940.0945644379,5.311361312866211,5.311361312866211,5.311361312866211
1190,Central,Nkhotakota,2020-02-01,373681.2143192291,0.0,24357.787109375,373681.1875,0.0,24357.787109375,373681.1875,0.0,0.0,24357.787109375,0.0,0,0,0.0,0,0,0.0,0,373681.2143192291,403924.0102176666,373681.1875,403923.9833984375,373681.1875,403923.9833984375,5885.0087890625,5885.0087890625,5885.0087890625
1191,Central,Ntcheu,2020-02-01,628315.9281997681,0.0,18661.8515625,628518.1875,0.0,18661.8515625,628518.1875,0.0,0.0,18661.8515625,0.0,0,0,0.0,0,0,0.0,0,628315.9281997681,646977.7797622681,628518.1875,647180.0390625,628518.1875,647180.0390625,0.0,0.0,0.0
1192,Central,Ntchisi,2020-02-01,315188.2198791504,0.0,8098.64697265625,315188.25,0.0,8098.64697265625,315188.25,0.0,0.0,8098.64697265625,0.0,0,0,0.0,0,0,0.0,0,315188.2198791504,323382.65438842773,315188.25,323382.68450927734,315188.25,323382.68450927734,95.78753662109375,95.78753662109375,95.78753662109375
1193,Central,Salima,2020-02-01,493835.4898376465,0.0,0.0,493835.5,0.0,0.0,493835.5,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,493835.4898376465,493835.4898376465,493835.5,493835.5,493835.5,493835.5,0.0,0.0,0.0
1194,Northern,Chitipa,2020-02-01,238817.35101509094,88.46815490722656,25295.869140625,238817.359375,88.46815490722656,25295.869140625,238905.8125,0.0,0.0,25295.869140625,0.0,0,0,0.0,0,0,0.0,0,238905.81916999817,270972.7522754669,238905.82752990723,270972.760635376,238905.8125,270972.74560546875,6771.06396484375,6771.06396484375,6771.06396484375
1195,Northern,Karonga,2020-02-01,136695.16413497925,172063.6640625,62678.078125,136695.15625,172063.65625,62678.078125,308758.8125,0.0,0.0,62678.078125,0.0,0,0,0.0,0,0,0.0,0,308758.82819747925,378729.552318573,308758.8125,378729.53662109375,308758.8125,378729.53662109375,7292.64599609375,7292.64599609375,7292.64599609375
1196,Northern,Likoma,2020-02-01,5156.2353515625,0.0,0.0,5156.2353515625,0.0,0.0,5156.2353515625,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,5156.2353515625,5156.2353515625,5156.2353515625,5156.2353515625,5156.2353515625,5156.2353515625,0.0,0.0,0.0
1197,Northern,Mzimba,2020-02-01,1084116.5951309204,0.0,487.0025939941406,1084116.625,0.0,487.00262451171875,1084116.625,0.0,0.0,487.00262451171875,0.0,0,0,0.0,0,0,0.0,0,1084116.5951309204,1089587.2261428833,1084116.625,1089587.2560424805,1084116.625,1089587.2560424805,4983.62841796875,4983.62841796875,4983.62841796875
1198,Northern,Mzuzu City,2020-02-01,1332.9762725830078,0.0,219552.28173828125,1332.976318359375,0.0,219552.28125,1332.976318359375,0.0,0.0,219552.28125,0.0,0,0,0.0,0,0,0.0,0,1332.9762725830078,220885.25801086426,1332.976318359375,220885.25756835938,1332.976318359375,220885.25756835938,0.0,0.0,0.0
1199,Northern,Nkhata Bay,2020-02-01,261952.38764333725,0.0,497.7886657714844,261952.421875,0.0,497.7886657714844,261952.421875,0.0,0.0,497.7886657714844,0.0,0,0,0.0,0,0,0.0,0,261952.38764333725,262450.17630910873,261952.421875,262450.2105407715,261952.421875,262450.2105407715,0.0,0.0,0.0
1200,Northern,Rumphi,2020-02-01,191903.8729095459,101.47089385986328,15126.2626953125,191903.875,101.47089385986328,15126.2626953125,192005.34375,0.0,0.0,15126.2626953125,0.0,0,0,0.0,0,0,0.0,0,192005.34380340576,223019.35942840576,192005.34589385986,223019.36151885986,192005.34375,223019.359375,15887.7529296875,15887.7529296875,15887.7529296875
1201,Southern,Balaka,2020-02-01,2971.15380859375,393000.25,38760.42028808594,2971.154296875,393000.25,38760.421875,395971.40625,0.0,0.0,38760.421875,0.0,0,0,0.0,0,0,0.0,0,395971.40380859375,434731.8240966797,395971.404296875,434731.826171875,395971.40625,434731.828125,0.0,0.0,0.0
1202,Southern,Blantyre,2020-02-01,224202.01403808594,223411.4020690918,5221.6240234375,224202.0,223411.40625,5221.6240234375,447613.40625,0.0,0.0,5221.6240234375,0.0,0,0,0.0,0,0,0.0,0,447613.41610717773,452908.7226867676,447613.40625,452908.71282958984,447613.40625,452908.71282958984,73.68255615234375,73.68255615234375,73.68255615234375
1203,Southern,Blantyre City,2020-02-01,1598.3330078125,0.0,888222.875,1598.3330078125,0.0,888222.875,1598.3330078125,0.0,0.0,888222.875,0.0,0,0,0.0,0,0,0.0,0,1598.3330078125,889821.2080078125,1598.3330078125,889821.2080078125,1598.3330078125,889821.2080078125,0.0,0.0,0.0
1204,Southern,Chikwawa,2020-02-01,2594.1863403320312,567011.9828085899,11839.8935546875,2594.186279296875,567816.8024902344,11839.8935546875,570241.75,169.2327880859375,0.0,11839.8935546875,0.0,0,0,0.0,0,0,0.0,0,569606.169148922,591467.7990317345,570410.9887695312,592272.6186523438,570410.9827880859,592272.6126708984,10021.736328125,10021.736328125,10021.736328125
1205,Southern,Chiradzulu,2020-02-01,375106.63761901855,0.0,2196.01904296875,375106.65625,0.0,2196.01904296875,375106.65625,0.0,0.0,2196.01904296875,0.0,0,0,0.0,0,0,0.0,0,375106.63761901855,377302.6566619873,375106.65625,377302.67529296875,375106.65625,377302.67529296875,0.0,0.0,0.0
1206,Southern,Machinga,2020-02-01,263069.4470214844,428279.28912353516,32898.3359375,263069.4375,428279.3125,32898.3359375,691348.75,0.0,0.0,32898.3359375,0.0,0,0,0.0,0,0,0.0,0,691348.7361450195,738070.0505981445,691348.75,738070.064453125,691348.75,738070.064453125,13822.978515625,13822.978515625,13822.978515625
1207,Southern,Mangochi,2020-02-01,986281.1804199219,0.0,58140.91015625,988274.25,0.0,58140.91015625,988274.125,0.0,0.0,58140.91015625,0.0,0,0,0.0,0,0,0.0,0,986281.1804199219,1044422.4747178853,988274.25,1046415.5442979634,988274.125,1046415.4192979634,0.3841417133808136,0.3841417133808136,0.3841417133808136
1208,Southern,Mulanje,2020-02-01,648116.984375,4289.430419921875,13431.919921875,648117.0,4964.863708496094,13431.9189453125,653081.8125,0.0,0.0,13431.9189453125,0.0,0,0,0.0,0,0,0.0,0,652406.4147949219,675139.2155761719,653081.8637084961,675814.6635131836,653081.8125,675814.6123046875,9300.880859375,9300.880859375,9300.880859375
1209,Southern,Mwanza,2020-02-01,102608.66796875,13779.8818359375,22342.201171875,104577.421875,14406.631164550781,22342.201171875,118984.0546875,0.0,0.0,22342.201171875,0.0,0,0,0.0,0,0,0.0,0,116388.5498046875,147246.2978515625,118984.05303955078,149841.80108642578,118984.0546875,149841.802734375,8515.546875,8515.546875,8515.546875
1210,Southern,Neno,2020-02-01,91772.33152770996,79745.30410766602,0.0,92059.9921875,79745.3046875,0.0,171805.296875,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,171517.63563537598,171817.62629699707,171805.296875,172105.2875366211,171805.296875,172105.2875366211,299.99066162109375,299.99066162109375,299.99066162109375
1211,Southern,Nsanje,2020-02-01,1040.7447509765625,276696.2087402344,23104.412109375,1040.7447509765625,282023.62744140625,23104.412109375,283064.375,0.0,0.0,23104.412109375,0.0,0,0,0.0,0,0,0.0,0,277736.95349121094,309709.39001464844,283064.3721923828,315036.8087158203,283064.375,315036.8115234375,8868.0244140625,8868.0244140625,8868.0244140625
