ADMIN0,ADMIN1,date,CS_1,CS_2,CS_99,ML1_1,ML1_2,ML1_99,ML2_1,ML2_2,ML2_3,ML2_99,CS_3,CS_4,CS_5,ML1_3,ML1_4,ML1_5,ML2_4,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,CS_88,ML1_88,ML2_88,period_ML1,period_ML2
Malawi,Northern,2018-12-01,963501.7096557616,1025115.1728515624,300009.62353515625,669294.5221557617,1319322.3603515623,300009.62353515625,1694409.695007324,294207.1875,0.0,300009.62353515625,0.0,0,0,0.0,0,0,0.0,0,1988616.882507324,2321437.5372924805,1988616.882507324,2321437.5372924805,1988616.882507324,2321437.5372924805,48.45084632093346,51.54915367906654,0.0,0.0,0.0,0.0,0.0,0,0.0,1988616.882507324,100.0,33.656282818633706,66.3437171813663,0.0,0.0,0.0,0.0,0.0,0,0.0,1988616.882507324,100.0,85.20543649770023,14.794563502299766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988616.882507324,100.0,0.0,0.0,32811.03125,32811.03125,32811.03125,,
Malawi,Southern,2018-12-01,106009.2640838623,2040383.1977539062,1174904.9699707031,106009.2640838623,2040383.1977539062,1174904.9699707031,2650938.5555877686,3783660.16796875,0.0,1174904.9699707031,4288206.26171875,0,0,4288206.26171875,0,0,0.0,0,6434598.723556519,7655658.131027223,6434598.723556519,7655658.131027223,6434598.723556519,7655658.131027223,1.6474883460218182,31.709563959042807,66.64294769493537,0.0,0.0,4288206.26171875,66.64294769493537,0,0.0,2146392.4618377686,33.35705230506462,1.6474883460218182,31.709563959042807,66.64294769493537,0.0,0.0,4288206.26171875,66.64294769493537,0,0.0,2146392.4618377686,33.35705230506462,41.19819540390153,58.801804596098464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6434598.723556519,100.0,-66.64294769493537,0.0,46154.4375,46154.4375,46154.4375,,
Malawi,Central,2019-02-01,6107499.946293592,534809.8325958252,1468578.8896484375,6107499.946293592,534809.8325958252,1468578.8896484375,6642309.778889418,0.0,0.0,1468578.8896484375,0.0,0,0,0.0,0,0,0.0,0,6642309.778889418,8140105.328694105,6642309.778889418,8140105.328694105,6642309.778889418,8140105.328694105,91.94843585441382,8.051564145586184,0.0,0.0,0.0,0.0,0.0,0,0.0,6642309.778889418,100.0,91.94843585441382,8.051564145586184,0.0,0.0,0.0,0.0,0.0,0,0.0,6642309.778889418,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6642309.778889418,100.0,0.0,0.0,29216.66015625,29216.66015625,29216.66015625,Feb - May 2019,Jun - Sep 2019
Malawi,Northern,2019-02-01,1736611.139877319,300775.59375,311760.35986328125,1736611.139877319,300775.59375,311760.35986328125,2037386.73362732,0.0,0.0,311760.35986328125,0.0,0,0,0.0,0,0,0.0,0,2037386.73362732,2383065.929428101,2037386.73362732,2383065.929428101,2037386.73362732,2383065.929428101,85.23718699127359,14.762813008726413,0.0,0.0,0.0,0.0,0.0,0,0.0,2037386.73362732,100.0,85.23718699127359,14.762813008726413,0.0,0.0,0.0,0.0,0.0,0,0.0,2037386.73362732,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037386.73362732,100.0,0.0,0.0,33918.8359375,33918.8359375,33918.8359375,Feb - May 2019,Jun - Sep 2019
Malawi,Southern,2019-02-01,2190675.291946411,4368336.7490234375,1202777.2092285156,2190675.291946411,4368336.7490234375,1202777.2092285156,6559012.040969849,0.0,0.0,1202777.2092285156,0.0,0,0,0.0,0,0,0.0,0,6559012.040969849,7810176.398635862,6559012.040969849,7810176.398635862,6559012.040969849,7810176.398635862,33.39947050352551,66.60052949647451,0.0,0.0,0.0,0.0,0.0,0,0.0,6559012.040969849,100.0,33.39947050352551,66.60052949647451,0.0,0.0,0.0,0.0,0.0,0,0.0,6559012.040969849,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6559012.040969849,100.0,0.0,0.0,48387.1484375,48387.1484375,48387.1484375,Feb - May 2019,Jun - Sep 2019
Malawi,Northern,2019-06-01,1870297.84300232,167088.890625,311760.35986328125,1870297.84300232,167088.890625,311760.35986328125,1870297.84300232,0.0,167088.890625,311760.35986328125,0.0,0,0,0.0,0,0,0.0,0,2037386.73362732,2383065.929428101,2037386.73362732,2383065.929428101,2037386.73362732,2383065.929428101,91.7988623432568,8.201137656743184,0.0,0.0,0.0,0.0,0.0,0,0.0,2037386.73362732,100.0,91.7988623432568,8.201137656743184,0.0,0.0,0.0,0.0,0.0,0,0.0,2037386.73362732,100.0,91.7988623432568,0.0,8.201137656743184,0.0,0.0,167088.890625,8.201137656743184,0.0,0.0,1870297.84300232,91.7988623432568,8.201137656743184,0.0,33918.8359375,33918.8359375,33918.8359375,Jun - Sep 2019,Oct - Jan 2020
Malawi,Central,2019-06-01,6642145.714359999,164.0645294189453,1468578.8896484375,6642145.714359999,164.0645294189453,1468578.8896484375,6642145.714359999,164.0645294189453,0.0,1468578.8896484375,0.0,0,0,0.0,0,0,0.0,0,6642309.778889418,8140105.328694105,6642309.778889418,8140105.328694105,6642309.778889418,8140105.328694105,99.9975300078605,0.0024699921394870056,0.0,0.0,0.0,0.0,0.0,0,0.0,6642309.778889418,100.0,99.9975300078605,0.0024699921394870056,0.0,0.0,0.0,0.0,0.0,0,0.0,6642309.778889418,100.0,99.9975300078605,0.0024699921394870056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6642309.778889418,100.0,0.0,0.0,29216.66015625,29216.66015625,29216.66015625,Jun - Sep 2019,Oct - Jan 2020
Malawi,Southern,2019-06-01,3490971.223587036,3068040.8173828125,1202777.2092285156,3490971.223587036,3068040.8173828125,1202777.2092285156,3538844.614212036,291050.53125,2729116.8955078125,1202777.2092285156,0.0,0,0,0.0,0,0,0.0,0,6559012.040969849,7810176.398635862,6559012.040969849,7810176.398635862,6559012.040969849,7810176.398635862,53.22404047715155,46.77595952284845,0.0,0.0,0.0,0.0,0.0,0,0.0,6559012.040969849,100.0,53.22404047715155,46.77595952284845,0.0,0.0,0.0,0.0,0.0,0,0.0,6559012.040969849,100.0,53.95392769684205,4.437414193357141,41.608658109800814,0.0,0.0,2729116.8955078125,41.608658109800814,0.0,0.0,3829895.145462036,58.391341890199186,41.608658109800814,0.0,48387.1484375,48387.1484375,48387.1484375,Jun - Sep 2019,Oct - Jan 2020
Malawi,Central,2019-10-01,6642145.714359999,164.0645294189453,1468578.8896484375,6642145.714359999,164.0645294189453,1468578.8896484375,6642145.714359999,164.0645294189453,0.0,1468578.8896484375,0.0,0,0,0.0,0,0,0.0,0,6642309.778889418,8140105.328694105,6642309.778889418,8140105.328694105,6642309.778889418,8140105.328694105,99.9975300078605,0.0024699921394870056,0.0,0.0,0.0,0.0,0.0,0,0.0,6642309.778889418,100.0,99.9975300078605,0.0024699921394870056,0.0,0.0,0.0,0.0,0.0,0,0.0,6642309.778889418,100.0,99.9975300078605,0.0024699921394870056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6642309.778889418,100.0,0.0,0.0,29216.66015625,29216.66015625,29216.66015625,Oct - Jan 2020,Feb - May 2020
Malawi,Northern,2019-10-01,1870297.84300232,0.0,311760.35986328125,1870297.84300232,0.0,311760.35986328125,1870297.84300232,0.0,167088.890625,311760.35986328125,167088.890625,0,0,167088.890625,0,0,0.0,0,2037386.73362732,2383065.929428101,2037386.73362732,2383065.929428101,2037386.73362732,2383065.929428101,91.7988623432568,0.0,8.201137656743184,0.0,0.0,167088.890625,8.201137656743184,0,0.0,1870297.84300232,91.7988623432568,91.7988623432568,0.0,8.201137656743184,0.0,0.0,167088.890625,8.201137656743184,0,0.0,1870297.84300232,91.7988623432568,91.7988623432568,0.0,8.201137656743184,0.0,0.0,167088.890625,8.201137656743184,0.0,0.0,1870297.84300232,91.7988623432568,0.0,0.0,33918.8359375,33918.8359375,33918.8359375,Oct - Jan 2020,Feb - May 2020
Malawi,Southern,2019-10-01,3538844.614212036,291050.53125,1202777.2092285156,3538844.614212036,291050.53125,1202777.2092285156,3538844.614212036,291050.53125,2729116.8955078125,1202777.2092285156,2729116.8955078125,0,0,2729116.8955078125,0,0,0.0,0,6559012.040969849,7810176.398635862,6559012.040969849,7810176.398635862,6559012.040969849,7810176.398635862,53.95392769684205,4.437414193357141,41.608658109800814,0.0,0.0,2729116.8955078125,41.608658109800814,0,0.0,3829895.145462036,58.391341890199186,53.95392769684205,4.437414193357141,41.608658109800814,0.0,0.0,2729116.8955078125,41.608658109800814,0,0.0,3829895.145462036,58.391341890199186,53.95392769684205,4.437414193357141,41.608658109800814,0.0,0.0,2729116.8955078125,41.608658109800814,0.0,0.0,3829895.145462036,58.391341890199186,0.0,0.0,48387.1484375,48387.1484375,48387.1484375,Oct - Jan 2020,Feb - May 2020
Malawi,Central,2020-02-01,6811496.623804092,0.0,1563930.5922851562,6811496.623804092,0.0,1563930.5922851562,6811496.623804092,0.0,0.0,1563930.5922851562,0.0,0,0,0.0,0,0,0.0,0,6811496.623804092,8405148.532495499,6811496.623804092,8405148.532495499,6811496.623804092,8405148.532495499,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6811496.623804092,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6811496.623804092,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6811496.623804092,100.0,0.0,0.0,29721.31640625,29721.31640625,29721.31640625,Feb - May 2020,Jun - Sep 2020
Malawi,Northern,2020-02-01,1919974.552474976,172253.6015625,323637.28857421875,1919974.552474976,172253.6015625,323637.28857421875,2092228.154037476,0.0,0.0,323637.28857421875,0.0,0,0,0.0,0,0,0.0,0,2092228.154037476,2450800.5363616943,2092228.154037476,2450800.5363616943,2092228.154037476,2450800.5363616943,91.76697812664007,8.233021873359927,0.0,0.0,0.0,0.0,0.0,0,0.0,2092228.154037476,100.0,91.76697812664007,8.233021873359927,0.0,0.0,0.0,0.0,0.0,0,0.0,2092228.154037476,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092228.154037476,100.0,0.0,0.0,34935.09375,34935.09375,34935.09375,Feb - May 2020,Jun - Sep 2020
Malawi,Southern,2020-02-01,3907429.7070007324,2783223.185546875,1230893.8588867188,3907429.7070007324,2783223.185546875,1230893.8588867188,6690652.892547607,0.0,0.0,1230893.8588867188,0.0,0,0,0.0,0,0,0.0,0,6690652.892547607,7972465.813934326,6690652.892547607,7972465.813934326,6690652.892547607,7972465.813934326,58.40132151158265,41.598678488417356,0.0,0.0,0.0,0.0,0.0,0,0.0,6690652.892547607,100.0,58.40132151158265,41.598678488417356,0.0,0.0,0.0,0.0,0.0,0,0.0,6690652.892547607,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6690652.892547607,100.0,0.0,0.0,50919.0625,50919.0625,50919.0625,Feb - May 2020,Jun - Sep 2020
Malawi,Central,2020-06-01,6812220.0,0.0,191167.0625,6812220.0,0.0,191167.0625,6489910.5,1695072.5,0.0,191167.0625,1372763.5,0,0,1372763.5,0,0,0.0,0,8184983.5,8405871.87890625,8184983.5,8405871.87890625,8184983.0,8405871.37890625,83.22826796168863,0.0,16.77173203831138,0.0,0.0,1372763.5,16.77173203831138,0,0.0,6812220.0,83.22826796168863,83.22826796168863,0.0,16.77173203831138,0.0,0.0,1372763.5,16.77173203831138,0,0.0,6812220.0,83.22826796168863,79.2904579032113,20.70954209678872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8184983.0,100.0,-16.77173203831138,0.0,29721.31640625,29721.31640625,29721.31640625,Jun - Sep 2020,Oct - Jan 2021
Malawi,Northern,2020-06-01,2092228.25,0.0,110052.03125,2092228.25,0.0,110052.03125,2092228.25,213585.265625,0.0,110052.03125,213585.265625,0,0,213585.265625,0,0,0.0,0,2305813.515625,2450800.640625,2305813.515625,2450800.640625,2305813.515625,2450800.640625,90.73709715995369,0.0,9.26290284004632,0.0,0.0,213585.265625,9.26290284004632,0,0.0,2092228.25,90.73709715995369,90.73709715995369,0.0,9.26290284004632,0.0,0.0,213585.265625,9.26290284004632,0,0.0,2092228.25,90.73709715995369,90.73709715995369,9.26290284004632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305813.515625,100.0,-9.26290284004632,0.0,34935.09375,34935.09375,34935.09375,Jun - Sep 2020,Oct - Jan 2021
Malawi,Southern,2020-06-01,6702168.0,169.2327880859375,217582.578125,6702168.0,169.2327880859375,217582.578125,5097527.5,2617968.5,151.76055908203125,217582.578125,1013311.25,0,0,1013311.25,0,0,0.0,0,7715648.482788086,7984150.123413086,7715648.482788086,7984150.123413086,7715647.760559083,7984149.401184083,86.86461047248409,0.0021933708937551862,13.133196156622148,0.0,0.0,1013311.25,13.133196156622148,0,0.0,6702337.232788086,86.86680384337784,86.86461047248409,0.0021933708937551862,13.133196156622148,0.0,0.0,1013311.25,13.133196156622148,0,0.0,6702337.232788086,86.86680384337784,66.06739522321881,33.93063785755689,0.0019669192243041765,0.0,0.0,151.76055908203125,0.0019669192243041765,0.0,0.0,7715496.0,99.9980330807757,-13.131229237397845,0.0,50919.0625,50919.0625,50919.0625,Jun - Sep 2020,Oct - Jan 2021
Malawi,Central,2020-10-01,6811496.623804092,0.0,191167.09228515625,6316585.467554092,494911.15625,191167.09228515625,6316585.467554092,1372763.5,494911.15625,191167.09228515625,1372763.5,0,0,1372763.5,0,0,0.0,0,8184260.123804092,8405148.532495499,8184260.123804092,8405148.532495499,8184260.123804092,8405148.532495499,83.22678557091204,0.0,16.773214429087957,0.0,0.0,1372763.5,16.773214429087957,0,0.0,6811496.623804092,83.22678557091204,77.1796762566499,6.047109314262147,16.773214429087957,0.0,0.0,1372763.5,16.773214429087957,0,0.0,6811496.623804092,83.22678557091204,77.1796762566499,16.773214429087957,6.047109314262147,0.0,0.0,494911.15625,6.047109314262147,0.0,0.0,7689348.967554092,93.95289068573786,-10.72610511482581,0.0,29721.31640625,29721.31640625,29721.31640625,Oct - Jan 2021,Feb - May 2021
Malawi,Northern,2020-10-01,2092228.154037476,0.0,110052.02294921876,2092228.154037476,0.0,110052.02294921876,2092228.154037476,213585.265625,0.0,110052.02294921876,213585.265625,0,0,213585.265625,0,0,0.0,0,2305813.419662476,2450800.5363616943,2305813.419662476,2450800.5363616943,2305813.419662476,2450800.5363616943,90.73709677445349,0.0,9.262903225546523,0.0,0.0,213585.265625,9.262903225546523,0,0.0,2092228.154037476,90.73709677445349,90.73709677445349,0.0,9.262903225546523,0.0,0.0,213585.265625,9.262903225546523,0,0.0,2092228.154037476,90.73709677445349,90.73709677445349,9.262903225546523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305813.419662476,100.0,-9.262903225546523,0.0,34935.09375,34935.09375,34935.09375,Oct - Jan 2021,Feb - May 2021
Malawi,Southern,2020-10-01,5087356.9882507315,1603295.904296875,217582.57763671875,5087356.9882507315,628764.505859375,217582.57763671875,5087356.9882507315,1013311.28125,1603295.904296875,217582.57763671875,1013311.28125,0,0,1987842.6796875,0,0,0.0,0,7703964.173797607,7972465.813934326,7703964.173797607,7972465.813934326,7703964.173797607,7972465.813934326,66.0355743287804,20.811310490642413,13.153115180577176,0.0,0.0,1013311.28125,13.153115180577176,0,0.0,6690652.892547607,86.84688481942284,66.0355743287804,8.161571000004152,25.802854671215442,0.0,0.0,1987842.6796875,25.802854671215442,0,0.0,5716121.494110107,74.19714532878456,66.0355743287804,13.153115180577176,20.811310490642413,0.0,0.0,1603295.904296875,20.811310490642413,0.0,0.0,6100668.269500732,79.18868950935757,7.658195310065242,12.649739490638268,50919.0625,50919.0625,50919.0625,Oct - Jan 2021,Feb - May 2021
