date,ADMIN1,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_CS,pop_ML1,pop_ML2,period_ML1,period_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,source,ADMIN0,year,month,trigger_ML1_4_20,trigger_ML1_3_30,trigger_ML1_3_5i,threshold_reached_ML1,trigger_ML2_4_20,trigger_ML2_3_30,trigger_ML2_3_5i,threshold_reached_ML2
10/1/18,Tigray,5685598,5986975,1464978,4521997,0,0,0,5986975,0,0,0,0,5986975,0,0,0,0,5986975,5986975,5986975,Oct - Jan 2019,Feb - May 2019,24.46941903,75.53058097,0,0,0,0,0,0,0,5986975,100,100,0,0,0,0,0,0,0,0,5986975,100,100,0,0,0,0,0,0,0,0,5986975,100,0,0,FewsNet,,2018,10,0,0,0,FALSE,0,0,0,FALSE
2/1/19,Addis Ababa,3780729,4085168,4085168,0,0,0,0,4085168,0,0,0,0,4085168,0,0,0,0,4085168,4085168,4085168,Feb - May 2019,Jun - Sep 2019,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,0,0,FewsNet,,2019,2,0,0,0,FALSE,0,0,0,FALSE
2/1/19,Afar,2015347,2177629,0,1315351,862278,0,0,0,1315351,862278,0,0,0,1622254,555375,0,0,2177629,2177629,2177629,Feb - May 2019,Jun - Sep 2019,0,60.40289691,39.59710309,0,0,862278,39.59710309,0,0,1315351,60.40289691,0,60.40289691,39.59710309,0,0,862278,39.59710309,0,0,1315351,60.40289691,0,74.49634442,25.50365558,0,0,555375,25.50365558,0,0,1622254,74.49634442,-14.09344751,0,FewsNet,,2019,2,0,1,0,FALSE,0,0,0,FALSE
2/1/19,Amhara,22808290,24644900,24644900,0,0,0,0,20402845,4242055,0,0,0,17445905,6622129,576866,0,0,24644900,24644900,24644900,Feb - May 2019,Jun - Sep 2019,100,0,0,0,0,0,0,0,0,24644900,100,82.78729068,17.21270932,0,0,0,0,0,0,0,24644900,100,70.7891085,26.87018004,2.340711466,0,0,576866,2.340711466,0,0,24068034,97.65928853,2.340711466,0,FewsNet,,2019,2,0,0,0,FALSE,0,0,0,FALSE
2/1/19,Benishangul Gumz,1204954,1301979,1301979,0,0,0,0,1301979,0,0,0,0,1301979,0,0,0,0,1301979,1301979,1301979,Feb - May 2019,Jun - Sep 2019,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,0,0,FewsNet,,2019,2,0,0,0,FALSE,0,0,0,FALSE
2/1/19,Dire Dawa,523623,565786,565786,0,0,0,0,0,565786,0,0,0,0,565786,0,0,0,565786,565786,565786,Feb - May 2019,Jun - Sep 2019,100,0,0,0,0,0,0,0,0,565786,100,0,100,0,0,0,0,0,0,0,565786,100,0,100,0,0,0,0,0,0,0,565786,100,0,0,FewsNet,,2019,2,0,0,0,FALSE,0,0,0,FALSE
2/1/19,Gambela,498214,538331,538331,0,0,0,0,538331,0,0,0,0,538331,0,0,0,0,538331,538331,538331,Feb - May 2019,Jun - Sep 2019,100,0,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,0,0,FewsNet,,2019,2,0,0,0,FALSE,0,0,0,FALSE
2/1/19,Harari,275491,297674,0,297674,0,0,0,0,297674,0,0,0,0,297674,0,0,0,297674,297674,297674,Feb - May 2019,Jun - Sep 2019,0,100,0,0,0,0,0,0,0,297674,100,0,100,0,0,0,0,0,0,0,297674,100,0,100,0,0,0,0,0,0,0,297674,100,0,0,FewsNet,,2019,2,0,0,0,FALSE,0,0,0,FALSE
2/1/19,Oromia,39382119,42553314,31408711,6966192,4178411,0,0,29745708,4236592,8571014,0,0,27165776,6674281,8713257,0,0,42553314,42553314,42553314,Feb - May 2019,Jun - Sep 2019,73.81025835,16.37050407,9.81923758,0,0,4178411,9.81923758,0,0,38374903,90.18076242,69.90221255,9.955962537,20.14182491,0,0,8571014,20.14182491,0,0,33982300,79.85817509,63.83938981,15.68451519,20.476095,0,0,8713257,20.476095,0,0,33840057,79.523905,10.65685742,10.32258733,FewsNet,,2019,2,0,0,1,FALSE,0,0,1,FALSE
2/1/19,SNNP,16721876,18068376,15301374,2767002,0,0,0,8952250,7282009,1834117,0,0,8952250,7214650,1901476,0,0,18068376,18068376,18068376,Feb - May 2019,Jun - Sep 2019,84.68593968,15.31406032,0,0,0,0,0,0,0,18068376,100,49.54651154,40.30250976,10.1509787,0,0,1834117,10.1509787,0,0,16234259,89.8490213,49.54651154,39.92970923,10.52377923,0,0,1901476,10.52377923,0,0,16166900,89.47622077,10.52377923,10.1509787,FewsNet,,2019,2,0,0,1,FALSE,0,0,1,FALSE
2/1/19,Sidama,4432226,4789126,4789126,0,0,0,0,0,4789126,0,0,0,0,4789126,0,0,0,4789126,4789126,4789126,Feb - May 2019,Jun - Sep 2019,100,0,0,0,0,0,0,0,0,4789126,100,0,100,0,0,0,0,0,0,0,4789126,100,0,100,0,0,0,0,0,0,0,4789126,100,0,0,FewsNet,,2019,2,0,0,0,FALSE,0,0,0,FALSE
2/1/19,Somali,6397806,6912977,0,2723345,4189632,0,0,0,1254055,5658922,0,0,0,3832530,3080447,0,0,6912977,6912977,6912977,Feb - May 2019,Jun - Sep 2019,0,39.39467758,60.60532242,0,0,4189632,60.60532242,0,0,2723345,39.39467758,0,18.14059269,81.85940731,0,0,5658922,81.85940731,0,0,1254055,18.14059269,0,55.43964633,44.56035367,0,0,3080447,44.56035367,0,0,3832530,55.43964633,-16.04496876,21.25408489,FewsNet,,2019,2,0,1,1,TRUE,0,1,0,FALSE
2/1/19,Tigray,5685598,6143423,6143423,0,0,0,0,2360262,3783161,0,0,0,3960536,2182887,0,0,0,6143423,6143423,6143423,Feb - May 2019,Jun - Sep 2019,100,0,0,0,0,0,0,0,0,6143423,100,38.41933072,61.58066928,0,0,0,0,0,0,0,6143423,100,64.46790332,35.53209668,0,0,0,0,0,0,0,6143423,100,0,0,FewsNet,,2019,2,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Addis Ababa,3780729,4085168,4085168,0,0,0,0,4085168,0,0,0,0,4085168,0,0,0,0,4085168,4085168,4085168,Jun - Sep 2019,Oct - Jan 2020,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,0,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Afar,2015347,2177629,0,1622254,555375,0,0,0,1622254,555375,0,0,0,1622254,555375,0,0,2177629,2177629,2177629,Jun - Sep 2019,Oct - Jan 2020,0,74.49634442,25.50365558,0,0,555375,25.50365558,0,0,1622254,74.49634442,0,74.49634442,25.50365558,0,0,555375,25.50365558,0,0,1622254,74.49634442,0,74.49634442,25.50365558,0,0,555375,25.50365558,0,0,1622254,74.49634442,0,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Amhara,22808290,24644900,17445905,6622129,576866,0,0,17445905,6622129,576866,0,0,24068034,576866,0,0,0,24644900,24644900,24644900,Jun - Sep 2019,Oct - Jan 2020,70.7891085,26.87018004,2.340711466,0,0,576866,2.340711466,0,0,24068034,97.65928853,70.7891085,26.87018004,2.340711466,0,0,576866,2.340711466,0,0,24068034,97.65928853,97.65928853,2.340711466,0,0,0,0,0,0,0,24644900,100,-2.340711466,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Benishangul Gumz,1204954,1301979,1301979,0,0,0,0,1301979,0,0,0,0,1301979,0,0,0,0,1301979,1301979,1301979,Jun - Sep 2019,Oct - Jan 2020,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,0,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Dire Dawa,523623,565786,0,565786,0,0,0,0,565786,0,0,0,0,565786,0,0,0,565786,565786,565786,Jun - Sep 2019,Oct - Jan 2020,0,100,0,0,0,0,0,0,0,565786,100,0,100,0,0,0,0,0,0,0,565786,100,0,100,0,0,0,0,0,0,0,565786,100,0,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Gambela,498214,538331,538331,0,0,0,0,538331,0,0,0,0,538331,0,0,0,0,538331,538331,538331,Jun - Sep 2019,Oct - Jan 2020,100,0,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,0,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Harari,275491,297674,0,297674,0,0,0,0,297674,0,0,0,0,297674,0,0,0,297674,297674,297674,Jun - Sep 2019,Oct - Jan 2020,0,100,0,0,0,0,0,0,0,297674,100,0,100,0,0,0,0,0,0,0,297674,100,0,100,0,0,0,0,0,0,0,297674,100,0,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Oromia,39382119,42553314,27165776,3944681,11442857,0,0,27165776,3944681,11442857,0,0,29745708,4846834,7960772,0,0,42553314,42553314,42553314,Jun - Sep 2019,Oct - Jan 2020,63.83938981,9.269973662,26.89063653,0,0,11442857,26.89063653,0,0,31110457,73.10936347,63.83938981,9.269973662,26.89063653,0,0,11442857,26.89063653,0,0,31110457,73.10936347,69.90221255,11.39002711,18.70776034,0,0,7960772,18.70776034,0,0,34592542,81.29223966,-8.182876191,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,SNNP,16721876,18068376,6899286,8418806,2750284,0,0,6899286,9865260,1303830,0,0,15915738,848808,1303830,0,0,18068376,18068376,18068376,Jun - Sep 2019,Oct - Jan 2020,38.18431717,46.5941488,15.22153402,0,0,2750284,15.22153402,0,0,15318092,84.77846598,38.18431717,54.59959434,7.216088485,0,0,1303830,7.216088485,0,0,16764546,92.78391151,88.08615672,4.697754795,7.216088485,0,0,1303830,7.216088485,0,0,16764546,92.78391151,-8.005445536,-8.005445536,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Sidama,4432226,4789126,0,4789126,0,0,0,0,4789126,0,0,0,4789126,0,0,0,0,4789126,4789126,4789126,Jun - Sep 2019,Oct - Jan 2020,0,100,0,0,0,0,0,0,0,4789126,100,0,100,0,0,0,0,0,0,0,4789126,100,100,0,0,0,0,0,0,0,0,4789126,100,0,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
6/1/19,Somali,6397806,6912977,0,1387724,5525253,0,0,0,2102450,4810527,0,0,0,3877978,3034999,0,0,6912977,6912977,6912977,Jun - Sep 2019,Oct - Jan 2020,0,20.07418801,79.92581199,0,0,5525253,79.92581199,0,0,1387724,20.07418801,0,30.41309121,69.58690879,0,0,4810527,69.58690879,0,0,2102450,30.41309121,0,56.09707656,43.90292344,0,0,3034999,43.90292344,0,0,3877978,56.09707656,-36.02288855,-10.3389032,FewsNet,,2019,6,0,1,0,FALSE,0,1,0,FALSE
6/1/19,Tigray,5685598,6143423,3960536,2182887,0,0,0,3960536,2182887,0,0,0,6143423,0,0,0,0,6143423,6143423,6143423,Jun - Sep 2019,Oct - Jan 2020,64.46790332,35.53209668,0,0,0,0,0,0,0,6143423,100,64.46790332,35.53209668,0,0,0,0,0,0,0,6143423,100,100,0,0,0,0,0,0,0,0,6143423,100,0,0,FewsNet,,2019,6,0,0,0,FALSE,0,0,0,FALSE
10/1/19,Addis Ababa,3780729,4085168,4085168,0,0,0,0,4085168,0,0,0,0,4085168,0,0,0,0,4085168,4085168,4085168,Oct - Jan 2020,Feb - May 2020,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,0,0,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
10/1/19,Afar,2015347,2177629,0,1315351,862278,0,0,0,1315351,862278,0,0,0,1315351,862278,0,0,2177629,2177629,2177629,Oct - Jan 2020,Feb - May 2020,0,60.40289691,39.59710309,0,0,862278,39.59710309,0,0,1315351,60.40289691,0,60.40289691,39.59710309,0,0,862278,39.59710309,0,0,1315351,60.40289691,0,60.40289691,39.59710309,0,0,862278,39.59710309,0,0,1315351,60.40289691,0,0,FewsNet,,2019,10,0,1,0,FALSE,0,1,0,FALSE
10/1/19,Amhara,22808290,24644900,14608151,9459883,576866,0,0,21230280,3414620,0,0,0,14608151,6622129,3414620,0,0,24644900,24644900,24644900,Oct - Jan 2020,Feb - May 2020,59.27453956,38.38474897,2.340711466,0,0,576866,2.340711466,0,0,24068034,97.65928853,86.1447196,13.8552804,0,0,0,0,0,0,0,24644900,100,59.27453956,26.87018004,13.8552804,0,0,3414620,13.8552804,0,0,21230280,86.1447196,11.51456894,-2.340711466,FewsNet,,2019,10,0,0,0,FALSE,0,0,1,FALSE
10/1/19,Benishangul Gumz,1204954,1301979,1301979,0,0,0,0,1301979,0,0,0,0,1301979,0,0,0,0,1301979,1301979,1301979,Oct - Jan 2020,Feb - May 2020,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,0,0,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
10/1/19,Dire Dawa,523623,565786,356582,209204,0,0,0,356582,209204,0,0,0,356582,209204,0,0,0,565786,565786,565786,Oct - Jan 2020,Feb - May 2020,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,0,0,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
10/1/19,Gambela,498214,538331,538331,0,0,0,0,538331,0,0,0,0,538331,0,0,0,0,538331,538331,538331,Oct - Jan 2020,Feb - May 2020,100,0,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,0,0,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
10/1/19,Harari,275491,297674,0,297674,0,0,0,0,297674,0,0,0,0,297674,0,0,0,297674,297674,297674,Oct - Jan 2020,Feb - May 2020,0,100,0,0,0,0,0,0,0,297674,100,0,100,0,0,0,0,0,0,0,297674,100,0,100,0,0,0,0,0,0,0,297674,100,0,0,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
10/1/19,Oromia,39382119,42553314,27165776,6217926,9169612,0,0,29745708,4846834,7960772,0,0,33383702,0,9169612,0,0,42553314,42553314,42553314,Oct - Jan 2020,Feb - May 2020,63.83938981,14.61208403,21.54852616,0,0,9169612,21.54852616,0,0,33383702,78.45147384,69.90221255,11.39002711,18.70776034,0,0,7960772,18.70776034,0,0,34592542,81.29223966,78.45147384,0,21.54852616,0,0,9169612,21.54852616,0,0,33383702,78.45147384,0,-2.840765821,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
10/1/19,SNNP,16721876,18068376,7482646,9281900,1303830,0,0,13618418,4449958,0,0,0,5598445,8868781,3601150,0,0,18068376,18068376,18068376,Oct - Jan 2020,Feb - May 2020,41.41294159,51.37096992,7.216088485,0,0,1303830,7.216088485,0,0,16764546,92.78391151,75.37156632,24.62843368,0,0,0,0,0,0,0,18068376,100,30.9847714,49.08454971,19.93067888,0,0,3601150,19.93067888,0,0,14467226,80.06932112,12.7145904,-7.216088485,FewsNet,,2019,10,0,0,0,FALSE,0,0,1,FALSE
10/1/19,Sidama,4432226,4789126,4789126,0,0,0,0,4789126,0,0,0,0,0,4789126,0,0,0,4789126,4789126,4789126,Oct - Jan 2020,Feb - May 2020,100,0,0,0,0,0,0,0,0,4789126,100,100,0,0,0,0,0,0,0,0,4789126,100,0,100,0,0,0,0,0,0,0,4789126,100,0,0,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
10/1/19,Somali,6397806,6912977,0,2102450,4810527,0,0,0,5305829,1607148,0,0,0,5546825,1366152,0,0,6912977,6912977,6912977,Oct - Jan 2020,Feb - May 2020,0,30.41309121,69.58690879,0,0,4810527,69.58690879,0,0,2102450,30.41309121,0,76.75172361,23.24827639,0,0,1607148,23.24827639,0,0,5305829,76.75172361,0,80.23786279,19.76213721,0,0,1366152,19.76213721,0,0,5546825,80.23786279,-49.82477159,-46.3386324,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
10/1/19,Tigray,5685598,6143423,3103534,1907259,1132630,0,0,5010793,1132630,0,0,0,3103534,1907259,1132630,0,0,6143423,6143423,6143423,Oct - Jan 2020,Feb - May 2020,50.51799298,31.04554253,18.43646449,0,0,1132630,18.43646449,0,0,5010793,81.56353551,81.56353551,18.43646449,0,0,0,0,0,0,0,6143423,100,50.51799298,31.04554253,18.43646449,0,0,1132630,18.43646449,0,0,5010793,81.56353551,0,-18.43646449,FewsNet,,2019,10,0,0,0,FALSE,0,0,0,FALSE
2/1/20,Addis Ababa,3780729,4085168,4085168,0,0,0,0,4085168,0,0,0,0,4085168,0,0,0,0,4085168,4085168,4085168,Feb - May 2020,Jun - Sep 2020,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,0,0,FewsNet,,2020,2,0,0,0,FALSE,0,0,0,FALSE
2/1/20,Afar,2015347,2177629,333777,1536949,306903,0,0,333777,981574,862278,0,0,0,568346,1609283,0,0,2177629,2177629,2177629,Feb - May 2020,Jun - Sep 2020,15.32754202,70.57901047,14.09344751,0,0,306903,14.09344751,0,0,1870726,85.90655249,15.32754202,45.07535489,39.59710309,0,0,862278,39.59710309,0,0,1315351,60.40289691,0,26.09930342,73.90069658,0,0,1609283,73.90069658,0,0,568346,26.09930342,59.80724908,25.50365558,FewsNet,,2020,2,0,1,1,TRUE,0,1,1,TRUE
2/1/20,Amhara,22808290,24644900,24068034,576866,0,0,0,16801170,7843730,0,0,0,13963416,6268565,4412919,0,0,24644900,24644900,24644900,Feb - May 2020,Jun - Sep 2020,97.65928853,2.340711466,0,0,0,0,0,0,0,24644900,100,68.17300943,31.82699057,0,0,0,0,0,0,0,24644900,100,56.65844049,25.4355465,17.90601301,0,0,4412919,17.90601301,0,0,20231981,82.09398699,17.90601301,0,FewsNet,,2020,2,0,0,0,FALSE,0,0,1,FALSE
2/1/20,Benishangul Gumz,1204954,1301979,1301979,0,0,0,0,1301979,0,0,0,0,1301979,0,0,0,0,1301979,1301979,1301979,Feb - May 2020,Jun - Sep 2020,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,0,0,FewsNet,,2020,2,0,0,0,FALSE,0,0,0,FALSE
2/1/20,Dire Dawa,523623,565786,356582,209204,0,0,0,356582,209204,0,0,0,356582,209204,0,0,0,565786,565786,565786,Feb - May 2020,Jun - Sep 2020,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,0,0,FewsNet,,2020,2,0,0,0,FALSE,0,0,0,FALSE
2/1/20,Gambela,498214,538331,538331,0,0,0,0,538331,0,0,0,0,538331,0,0,0,0,538331,538331,538331,Feb - May 2020,Jun - Sep 2020,100,0,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,0,0,FewsNet,,2020,2,0,0,0,FALSE,0,0,0,FALSE
2/1/20,Harari,275491,297674,0,297674,0,0,0,0,297674,0,0,0,0,297674,0,0,0,297674,297674,297674,Feb - May 2020,Jun - Sep 2020,0,100,0,0,0,0,0,0,0,297674,100,0,100,0,0,0,0,0,0,0,297674,100,0,100,0,0,0,0,0,0,0,297674,100,0,0,FewsNet,,2020,2,0,0,0,FALSE,0,0,0,FALSE
2/1/20,Oromia,39382119,42553314,29745708,3793743,9013863,0,0,29745708,2130740,10676866,0,0,29745708,610242,12197364,0,0,42553314,42553314,42553314,Feb - May 2020,Jun - Sep 2020,69.90221255,8.915270383,21.18251707,0,0,9013863,21.18251707,0,0,33539451,78.81748293,69.90221255,5.007224584,25.09056286,0,0,10676866,25.09056286,0,0,31876448,74.90943714,69.90221255,1.434064571,28.66372288,0,0,12197364,28.66372288,0,0,30355950,71.33627712,7.481205812,3.908045799,FewsNet,,2020,2,0,0,0,FALSE,0,0,1,FALSE
2/1/20,SNNP,16721876,18068376,6174044,7087708,4806624,0,0,4873203,8168723,5026450,0,0,6303347,9779476,1985553,0,0,18068376,18068376,18068376,Feb - May 2020,Jun - Sep 2020,34.17044232,39.22714471,26.60241297,0,0,4806624,26.60241297,0,0,13261752,73.39758703,26.97089655,45.21005651,27.81904694,0,0,5026450,27.81904694,0,0,13041926,72.18095306,34.88607388,54.12482007,10.98910605,0,0,1985553,10.98910605,0,0,16082823,89.01089395,-15.61330692,1.216633969,FewsNet,,2020,2,0,0,0,FALSE,0,0,0,FALSE
2/1/20,Sidama,4432226,4789126,0,4789126,0,0,0,0,4789126,0,0,0,4789126,0,0,0,0,4789126,4789126,4789126,Feb - May 2020,Jun - Sep 2020,0,100,0,0,0,0,0,0,0,4789126,100,0,100,0,0,0,0,0,0,0,4789126,100,100,0,0,0,0,0,0,0,0,4789126,100,0,0,FewsNet,,2020,2,0,0,0,FALSE,0,0,0,FALSE
2/1/20,Somali,6397806,6912977,0,6107479,805498,0,0,0,6107479,805498,0,0,0,5211916,1701061,0,0,6912977,6912977,6912977,Feb - May 2020,Jun - Sep 2020,0,88.34803009,11.65196991,0,0,805498,11.65196991,0,0,6107479,88.34803009,0,88.34803009,11.65196991,0,0,805498,11.65196991,0,0,6107479,88.34803009,0,75.39322061,24.60677939,0,0,1701061,24.60677939,0,0,5211916,75.39322061,12.95480948,0,FewsNet,,2020,2,0,0,0,FALSE,0,0,1,FALSE
2/1/20,Tigray,5685598,6143423,5010793,1132630,0,0,0,3103534,1907259,1132630,0,0,1503260,2650531,1989632,0,0,6143423,6143423,6143423,Feb - May 2020,Jun - Sep 2020,81.56353551,18.43646449,0,0,0,0,0,0,0,6143423,100,50.51799298,31.04554253,18.43646449,0,0,1132630,18.43646449,0,0,5010793,81.56353551,24.46942039,43.14420479,32.38637483,0,0,1989632,32.38637483,0,0,4153791,67.61362517,32.38637483,18.43646449,FewsNet,,2020,2,0,0,1,FALSE,0,1,1,TRUE
6/1/20,Addis Ababa,3780729,4085168,4085168,0,0,0,0,4085168,0,0,0,0,4085168,0,0,0,0,4085168,4085168,4085168,Jun - Sep 2020,Oct - Jan 2021,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,100,0,0,0,0,0,0,0,0,4085168,100,0,0,FewsNet,,2020,6,0,0,0,FALSE,0,0,0,FALSE
6/1/20,Afar,2015347,2177629,0,1315351,862278,0,0,0,568346,1609283,0,0,0,568346,1609283,0,0,2177629,2177629,2177629,Jun - Sep 2020,Oct - Jan 2021,0,60.40289691,39.59710309,0,0,862278,39.59710309,0,0,1315351,60.40289691,0,26.09930342,73.90069658,0,0,1609283,73.90069658,0,0,568346,26.09930342,0,26.09930342,73.90069658,0,0,1609283,73.90069658,0,0,568346,26.09930342,34.3035935,34.3035935,FewsNet,,2020,6,0,1,1,TRUE,0,1,1,TRUE
6/1/20,Amhara,22808290,24644900,16801170,3601675,4242055,0,0,14210642,8214358,2219900,0,0,21111094,3533806,0,0,0,24644900,24644900,24644900,Jun - Sep 2020,Oct - Jan 2021,68.17300943,14.61428125,17.21270932,0,0,4242055,17.21270932,0,0,20402845,82.78729068,57.66159327,33.33086359,9.007543143,0,0,2219900,9.007543143,0,0,22425000,90.99245686,85.66110635,14.33889365,0,0,0,0,0,0,0,24644900,100,-17.21270932,-8.20516618,FewsNet,,2020,6,0,0,0,FALSE,0,0,0,FALSE
6/1/20,Benishangul Gumz,1204954,1301979,1301979,0,0,0,0,1301979,0,0,0,0,1301979,0,0,0,0,1301979,1301979,1301979,Jun - Sep 2020,Oct - Jan 2021,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,100,0,0,0,0,0,0,0,0,1301979,100,0,0,FewsNet,,2020,6,0,0,0,FALSE,0,0,0,FALSE
6/1/20,Dire Dawa,523623,565786,356582,209204,0,0,0,356582,209204,0,0,0,356582,209204,0,0,0,565786,565786,565786,Jun - Sep 2020,Oct - Jan 2021,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,63.02418229,36.97581771,0,0,0,0,0,0,0,565786,100,0,0,FewsNet,,2020,6,0,0,0,FALSE,0,0,0,FALSE
6/1/20,Gambela,498214,538331,336441,201890,0,0,0,336441,201890,0,0,0,538331,0,0,0,0,538331,538331,538331,Jun - Sep 2020,Oct - Jan 2021,62.49705107,37.50294893,0,0,0,0,0,0,0,538331,100,62.49705107,37.50294893,0,0,0,0,0,0,0,538331,100,100,0,0,0,0,0,0,0,0,538331,100,0,0,FewsNet,,2020,6,0,0,0,FALSE,0,0,0,FALSE
6/1/20,Harari,275491,297674,0,297674,0,0,0,0,0,297674,0,0,0,297674,0,0,0,297674,297674,297674,Jun - Sep 2020,Oct - Jan 2021,0,100,0,0,0,0,0,0,0,297674,100,0,0,100,0,0,297674,100,0,0,0,0,0,100,0,0,0,0,0,0,0,297674,100,0,100,FewsNet,,2020,6,0,1,1,TRUE,0,0,0,FALSE
6/1/20,Oromia,39382119,42553314,29745708,10545743,2261863,0,0,27165776,5543160,9844378,0,0,29745708,3782361,9025245,0,0,42553314,42553314,42553314,Jun - Sep 2020,Oct - Jan 2021,69.90221255,24.7824247,5.315362747,0,0,2261863,5.315362747,0,0,40291451,94.68463725,63.83938981,13.0263885,23.1342217,0,0,9844378,23.1342217,0,0,32708936,76.8657783,69.90221255,8.88852276,21.20926469,0,0,9025245,21.20926469,0,0,33528069,78.79073531,15.89390194,17.81885895,FewsNet,,2020,6,0,0,1,FALSE,0,0,1,FALSE
6/1/20,SNNP,16721876,18068376,4873203,9991267,3203906,0,0,7358639,10028014,681723,0,0,14766114,3302262,0,0,0,18068376,18068376,18068376,Jun - Sep 2020,Oct - Jan 2021,26.97089655,55.29698408,17.73211937,0,0,3203906,17.73211937,0,0,14864470,82.26788063,40.72662092,55.50036152,3.773017564,0,0,681723,3.773017564,0,0,17386653,96.22698244,81.72352623,18.27647377,0,0,0,0,0,0,0,18068376,100,-17.73211937,-13.9591018,FewsNet,,2020,6,0,0,0,FALSE,0,0,0,FALSE
