,date,CS,admin0Name,admin1Name,admin2Name,ML1,ML2,admin1Name_en,Admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
2296,2018-02-01,2.0,Somalia,Awdal,Baki,2.0,2.0,Awdal,Baki,96885,117952,0.0,117952.0,0.0,0.0,0.0,117952.0,0.0,117952.0,0.0,0.0,0.0,117952.0,0.0,117952.0,0.0,0.0,0.0,117952.0
2297,2018-02-01,3.0,Somalia,Awdal,Lughaye,4.0,4.0,Awdal,Lughaye,100819,122742,0.0,0.0,122742.0,0.0,0.0,122742.0,0.0,0.0,0.0,122742.0,0.0,122742.0,0.0,0.0,0.0,122742.0,0.0,122742.0
2298,2018-02-01,3.0,Somalia,Awdal,Zeylac,4.0,4.0,Awdal,Zeylac,76951,93684,0.0,0.0,93684.0,0.0,0.0,93684.0,0.0,0.0,0.0,93684.0,0.0,93684.0,0.0,0.0,0.0,93684.0,0.0,93684.0
2299,2018-02-01,2.0,Somalia,Woqooyi Galbeed,Hargeysa,3.0,2.0,Woqooyi Galbeed,Hargeysa,959081,1167633,0.0,1167633.0,0.0,0.0,0.0,1167633.0,0.0,0.0,1167633.0,0.0,0.0,1167633.0,0.0,1167633.0,0.0,0.0,0.0,1167633.0
2300,2018-02-01,2.0,Somalia,Woqooyi Galbeed,Berbera,2.0,2.0,Woqooyi Galbeed,Berbera,176008,214281,0.0,214281.0,0.0,0.0,0.0,214281.0,0.0,214281.0,0.0,0.0,0.0,214281.0,0.0,214281.0,0.0,0.0,0.0,214281.0
2301,2018-02-01,2.0,Somalia,Woqooyi Galbeed,Gebiley,2.0,2.0,Woqooyi Galbeed,Gebiley,106914,130162,0.0,130162.0,0.0,0.0,0.0,130162.0,0.0,130162.0,0.0,0.0,0.0,130162.0,0.0,130162.0,0.0,0.0,0.0,130162.0
2302,2018-02-01,3.0,Somalia,Togdheer,Burco,3.0,3.0,Togdheer,Burco,460354,560458,0.0,0.0,560458.0,0.0,0.0,560458.0,0.0,0.0,560458.0,0.0,0.0,560458.0,0.0,0.0,560458.0,0.0,0.0,560458.0
2303,2018-02-01,3.0,Somalia,Togdheer,Buuhoodle,3.0,3.0,Togdheer,Buuhoodle,83747,101957,0.0,0.0,101957.0,0.0,0.0,101957.0,0.0,0.0,101957.0,0.0,0.0,101957.0,0.0,0.0,101957.0,0.0,0.0,101957.0
2304,2018-02-01,3.0,Somalia,Togdheer,Owdweyne,3.0,3.0,Togdheer,Owdweyne,101358,123398,0.0,0.0,123398.0,0.0,0.0,123398.0,0.0,0.0,123398.0,0.0,0.0,123398.0,0.0,0.0,123398.0,0.0,0.0,123398.0
2305,2018-02-01,2.0,Somalia,Togdheer,Sheikh,2.0,2.0,Togdheer,Sheikh,75904,92409,0.0,92409.0,0.0,0.0,0.0,92409.0,0.0,92409.0,0.0,0.0,0.0,92409.0,0.0,92409.0,0.0,0.0,0.0,92409.0
2306,2018-02-01,3.0,Somalia,Sool,Laas Caanood,4.0,3.0,Sool,Laas Caanood,156438,190455,0.0,0.0,190455.0,0.0,0.0,190455.0,0.0,0.0,0.0,190455.0,0.0,190455.0,0.0,0.0,190455.0,0.0,0.0,190455.0
2307,2018-02-01,3.0,Somalia,Sool,Caynabo,4.0,3.0,Sool,Caynabo,59080,71926,0.0,0.0,71926.0,0.0,0.0,71926.0,0.0,0.0,0.0,71926.0,0.0,71926.0,0.0,0.0,71926.0,0.0,0.0,71926.0
2308,2018-02-01,3.0,Somalia,Sool,Taleex,4.0,3.0,Sool,Taleex,73529,89517,0.0,0.0,89517.0,0.0,0.0,89517.0,0.0,0.0,0.0,89517.0,0.0,89517.0,0.0,0.0,89517.0,0.0,0.0,89517.0
2309,2018-02-01,3.0,Somalia,Sool,Xudun,4.0,3.0,Sool,Xudun,38380,46725,0.0,0.0,46725.0,0.0,0.0,46725.0,0.0,0.0,0.0,46725.0,0.0,46725.0,0.0,0.0,46725.0,0.0,0.0,46725.0
2310,2018-02-01,3.0,Somalia,Sanaag,Ceerigaabo,4.0,3.0,Sanaag,Ceerigaabo,205318,249964,0.0,0.0,249964.0,0.0,0.0,249964.0,0.0,0.0,0.0,249964.0,0.0,249964.0,0.0,0.0,249964.0,0.0,0.0,249964.0
2311,2018-02-01,3.0,Somalia,Sanaag,Ceel Afweyn,4.0,3.0,Sanaag,Ceel Afweyn,99950,121684,0.0,0.0,121684.0,0.0,0.0,121684.0,0.0,0.0,0.0,121684.0,0.0,121684.0,0.0,0.0,121684.0,0.0,0.0,121684.0
2312,2018-02-01,3.0,Somalia,Sanaag,Laasqoray,4.0,3.0,Sanaag,Laasqoray,238855,290794,0.0,0.0,290794.0,0.0,0.0,290794.0,0.0,0.0,0.0,290794.0,0.0,290794.0,0.0,0.0,290794.0,0.0,0.0,290794.0
2313,2018-02-01,3.0,Somalia,Bari,Bossaso,3.0,3.0,Bari,Bossaso,469566,571673,0.0,0.0,571673.0,0.0,0.0,571673.0,0.0,0.0,571673.0,0.0,0.0,571673.0,0.0,0.0,571673.0,0.0,0.0,571673.0
2314,2018-02-01,2.0,Somalia,Bari,Bandarbeyla,3.0,3.0,Bari,Bandarbeyla,15481,18847,0.0,18847.0,0.0,0.0,0.0,18847.0,0.0,0.0,18847.0,0.0,0.0,18847.0,0.0,0.0,18847.0,0.0,0.0,18847.0
2315,2018-02-01,3.0,Somalia,Bari,Caluula,3.0,3.0,Bari,Caluula,48986,59638,0.0,0.0,59638.0,0.0,0.0,59638.0,0.0,0.0,59638.0,0.0,0.0,59638.0,0.0,0.0,59638.0,0.0,0.0,59638.0
2316,2018-02-01,2.0,Somalia,Bari,Iskushuban,3.0,3.0,Bari,Iskushuban,58415,71117,0.0,71117.0,0.0,0.0,0.0,71117.0,0.0,0.0,71117.0,0.0,0.0,71117.0,0.0,0.0,71117.0,0.0,0.0,71117.0
2317,2018-02-01,3.0,Somalia,Bari,Qandala,3.0,3.0,Bari,Qandala,52111,63442,0.0,0.0,63442.0,0.0,0.0,63442.0,0.0,0.0,63442.0,0.0,0.0,63442.0,0.0,0.0,63442.0,0.0,0.0,63442.0
2318,2018-02-01,2.0,Somalia,Bari,Qardho,3.0,3.0,Bari,Qardho,85588,104199,0.0,104199.0,0.0,0.0,0.0,104199.0,0.0,0.0,104199.0,0.0,0.0,104199.0,0.0,0.0,104199.0,0.0,0.0,104199.0
2319,2018-02-01,2.0,Somalia,Nugaal,Garoowe,3.0,3.0,Nugaal,Garoowe,246702,300347,0.0,300347.0,0.0,0.0,0.0,300347.0,0.0,0.0,300347.0,0.0,0.0,300347.0,0.0,0.0,300347.0,0.0,0.0,300347.0
2320,2018-02-01,2.0,Somalia,Nugaal,Burtinle,3.0,3.0,Nugaal,Burtinle,64963,79089,0.0,79089.0,0.0,0.0,0.0,79089.0,0.0,0.0,79089.0,0.0,0.0,79089.0,0.0,0.0,79089.0,0.0,0.0,79089.0
2321,2018-02-01,2.0,Somalia,Nugaal,Eyl,3.0,3.0,Nugaal,Eyl,81032,98652,0.0,98652.0,0.0,0.0,0.0,98652.0,0.0,0.0,98652.0,0.0,0.0,98652.0,0.0,0.0,98652.0,0.0,0.0,98652.0
2322,2018-02-01,2.0,Somalia,Mudug,Gaalkacyo,3.0,3.0,Mudug,Gaalkacyo,389194,473824,0.0,473824.0,0.0,0.0,0.0,473824.0,0.0,0.0,473824.0,0.0,0.0,473824.0,0.0,0.0,473824.0,0.0,0.0,473824.0
2323,2018-02-01,2.0,Somalia,Mudug,Galdogob,3.0,3.0,Mudug,Galdogob,79595,96902,0.0,96902.0,0.0,0.0,0.0,96902.0,0.0,0.0,96902.0,0.0,0.0,96902.0,0.0,0.0,96902.0,0.0,0.0,96902.0
2324,2018-02-01,3.0,Somalia,Mudug,Hobyo,4.0,3.0,Mudug,Hobyo,115222,140277,0.0,0.0,140277.0,0.0,0.0,140277.0,0.0,0.0,0.0,140277.0,0.0,140277.0,0.0,0.0,140277.0,0.0,0.0,140277.0
2325,2018-02-01,3.0,Somalia,Mudug,Jariiban,4.0,3.0,Mudug,Jariiban,81890,99697,0.0,0.0,99697.0,0.0,0.0,99697.0,0.0,0.0,0.0,99697.0,0.0,99697.0,0.0,0.0,99697.0,0.0,0.0,99697.0
2326,2018-02-01,3.0,Somalia,Mudug,Xarardheere,3.0,3.0,Mudug,Xarardheere,51961,63259,0.0,0.0,63259.0,0.0,0.0,63259.0,0.0,0.0,63259.0,0.0,0.0,63259.0,0.0,0.0,63259.0,0.0,0.0,63259.0
2327,2018-02-01,3.0,Somalia,Galgaduud,Dhuusamarreeb,4.0,3.0,Galgaduud,Dhuusamarreeb,144407,175808,0.0,0.0,175808.0,0.0,0.0,175808.0,0.0,0.0,0.0,175808.0,0.0,175808.0,0.0,0.0,175808.0,0.0,0.0,175808.0
2328,2018-02-01,2.0,Somalia,Galgaduud,Cabudwaaq,3.0,3.0,Galgaduud,Cabudwaaq,101959,124130,0.0,124130.0,0.0,0.0,0.0,124130.0,0.0,0.0,124130.0,0.0,0.0,124130.0,0.0,0.0,124130.0,0.0,0.0,124130.0
2329,2018-02-01,2.0,Somalia,Galgaduud,Cadaado,3.0,3.0,Galgaduud,Cadaado,129588,157766,0.0,157766.0,0.0,0.0,0.0,157766.0,0.0,0.0,157766.0,0.0,0.0,157766.0,0.0,0.0,157766.0,0.0,0.0,157766.0
2330,2018-02-01,3.0,Somalia,Galgaduud,Ceel Buur,3.0,3.0,Galgaduud,Ceel Buur,83610,101791,0.0,0.0,101791.0,0.0,0.0,101791.0,0.0,0.0,101791.0,0.0,0.0,101791.0,0.0,0.0,101791.0,0.0,0.0,101791.0
2331,2018-02-01,2.0,Somalia,Galgaduud,Ceel Dheer,3.0,3.0,Galgaduud,Ceel Dheer,109870,133761,0.0,133761.0,0.0,0.0,0.0,133761.0,0.0,0.0,133761.0,0.0,0.0,133761.0,0.0,0.0,133761.0,0.0,0.0,133761.0
2332,2018-02-01,1.0,Somalia,Hiraan,Belet Weyne,3.0,3.0,Hiraan,Belet Weyne,235214,286361,286361.0,0.0,0.0,0.0,0.0,286361.0,0.0,0.0,286361.0,0.0,0.0,286361.0,0.0,0.0,286361.0,0.0,0.0,286361.0
2333,2018-02-01,1.0,Somalia,Hiraan,Bulo Burto,1.0,1.0,Hiraan,Bulo Burto,138283,168352,168352.0,0.0,0.0,0.0,0.0,168352.0,168352.0,0.0,0.0,0.0,0.0,168352.0,168352.0,0.0,0.0,0.0,0.0,168352.0
2334,2018-02-01,1.0,Somalia,Hiraan,Jalalaqsi,1.0,1.0,Hiraan,Jalalaqsi,147189,179195,179195.0,0.0,0.0,0.0,0.0,179195.0,179195.0,0.0,0.0,0.0,0.0,179195.0,179195.0,0.0,0.0,0.0,0.0,179195.0
2335,2018-02-01,1.0,Somalia,Middle Shabelle,Jowhar,1.0,1.0,Middle Shabelle,Jowhar,179097,218041,218041.0,0.0,0.0,0.0,0.0,218041.0,218041.0,0.0,0.0,0.0,0.0,218041.0,218041.0,0.0,0.0,0.0,0.0,218041.0
2336,2018-02-01,1.0,Somalia,Middle Shabelle,Adan Yabaal,2.0,2.0,Middle Shabelle,Adan Yabaal,37781,45996,45996.0,0.0,0.0,0.0,0.0,45996.0,0.0,45996.0,0.0,0.0,0.0,45996.0,0.0,45996.0,0.0,0.0,0.0,45996.0
2337,2018-02-01,1.0,Somalia,Middle Shabelle,Balcad,2.0,2.0,Middle Shabelle,Balcad,212261,258417,258417.0,0.0,0.0,0.0,0.0,258417.0,0.0,258417.0,0.0,0.0,0.0,258417.0,0.0,258417.0,0.0,0.0,0.0,258417.0
2338,2018-02-01,1.0,Somalia,Middle Shabelle,Cadale,2.0,2.0,Middle Shabelle,Cadale,86896,105791,105791.0,0.0,0.0,0.0,0.0,105791.0,0.0,105791.0,0.0,0.0,0.0,105791.0,0.0,105791.0,0.0,0.0,0.0,105791.0
2339,2018-02-01,2.0,Somalia,Lower Shabelle,Marka,2.0,2.0,Lower Shabelle,Marka,198301,241421,0.0,241421.0,0.0,0.0,0.0,241421.0,0.0,241421.0,0.0,0.0,0.0,241421.0,0.0,241421.0,0.0,0.0,0.0,241421.0
2340,2018-02-01,1.0,Somalia,Lower Shabelle,Afgooye,1.0,1.0,Lower Shabelle,Afgooye,238655,290550,290550.0,0.0,0.0,0.0,0.0,290550.0,290550.0,0.0,0.0,0.0,0.0,290550.0,290550.0,0.0,0.0,0.0,0.0,290550.0
2341,2018-02-01,3.0,Somalia,Lower Shabelle,Baraawe,3.0,3.0,Lower Shabelle,Baraawe,74072,90178,0.0,0.0,90178.0,0.0,0.0,90178.0,0.0,0.0,90178.0,0.0,0.0,90178.0,0.0,0.0,90178.0,0.0,0.0,90178.0
2342,2018-02-01,1.0,Somalia,Lower Shabelle,Kurtunwaarey,1.0,1.0,Lower Shabelle,Kurtunwaarey,262317,319357,319357.0,0.0,0.0,0.0,0.0,319357.0,319357.0,0.0,0.0,0.0,0.0,319357.0,319357.0,0.0,0.0,0.0,0.0,319357.0
2343,2018-02-01,1.0,Somalia,Lower Shabelle,Qoryooley,1.0,1.0,Lower Shabelle,Qoryooley,292392,355972,355972.0,0.0,0.0,0.0,0.0,355972.0,355972.0,0.0,0.0,0.0,0.0,355972.0,355972.0,0.0,0.0,0.0,0.0,355972.0
2344,2018-02-01,1.0,Somalia,Lower Shabelle,Sablaale,1.0,1.0,Lower Shabelle,Sablaale,23447,28545,28545.0,0.0,0.0,0.0,0.0,28545.0,28545.0,0.0,0.0,0.0,0.0,28545.0,28545.0,0.0,0.0,0.0,0.0,28545.0
2345,2018-02-01,1.0,Somalia,Lower Shabelle,Wanla Weyn,1.0,1.0,Lower Shabelle,Wanla Weyn,113035,137614,137614.0,0.0,0.0,0.0,0.0,137614.0,137614.0,0.0,0.0,0.0,0.0,137614.0,137614.0,0.0,0.0,0.0,0.0,137614.0
2346,2018-02-01,3.0,Somalia,Bay,Baydhaba,3.0,3.0,Bay,Baydhaba,315679,384323,0.0,0.0,384323.0,0.0,0.0,384323.0,0.0,0.0,384323.0,0.0,0.0,384323.0,0.0,0.0,384323.0,0.0,0.0,384323.0
2347,2018-02-01,3.0,Somalia,Bay,Buur Hakaba,3.0,3.0,Bay,Buur Hakaba,197198,240078,0.0,0.0,240078.0,0.0,0.0,240078.0,0.0,0.0,240078.0,0.0,0.0,240078.0,0.0,0.0,240078.0,0.0,0.0,240078.0
2348,2018-02-01,2.0,Somalia,Bay,Diinsoor,3.0,3.0,Bay,Diinsoor,174932,212971,0.0,212971.0,0.0,0.0,0.0,212971.0,0.0,0.0,212971.0,0.0,0.0,212971.0,0.0,0.0,212971.0,0.0,0.0,212971.0
2349,2018-02-01,2.0,Somalia,Bay,Qansax Dheere,3.0,3.0,Bay,Qansax Dheere,104373,127068,0.0,127068.0,0.0,0.0,0.0,127068.0,0.0,0.0,127068.0,0.0,0.0,127068.0,0.0,0.0,127068.0,0.0,0.0,127068.0
2350,2018-02-01,1.0,Somalia,Bakool,Xudur,2.0,2.0,Bakool,Xudur,108902,132582,132582.0,0.0,0.0,0.0,0.0,132582.0,0.0,132582.0,0.0,0.0,0.0,132582.0,0.0,132582.0,0.0,0.0,0.0,132582.0
2351,2018-02-01,1.0,Somalia,Bakool,Ceel Barde,1.0,1.0,Bakool,Ceel Barde,59129,71986,71986.0,0.0,0.0,0.0,0.0,71986.0,71986.0,0.0,0.0,0.0,0.0,71986.0,71986.0,0.0,0.0,0.0,0.0,71986.0
2352,2018-02-01,1.0,Somalia,Bakool,Tayeeglow,3.0,3.0,Bakool,Tayeeglow,73675,89695,89695.0,0.0,0.0,0.0,0.0,89695.0,0.0,0.0,89695.0,0.0,0.0,89695.0,0.0,0.0,89695.0,0.0,0.0,89695.0
2353,2018-02-01,3.0,Somalia,Bakool,Waajid,3.0,3.0,Bakool,Waajid,87869,106976,0.0,0.0,106976.0,0.0,0.0,106976.0,0.0,0.0,106976.0,0.0,0.0,106976.0,0.0,0.0,106976.0,0.0,0.0,106976.0
2354,2018-02-01,1.0,Somalia,Bakool,Rab Dhuure,2.0,2.0,Bakool,Rab Dhuure,37652,45839,45839.0,0.0,0.0,0.0,0.0,45839.0,0.0,45839.0,0.0,0.0,0.0,45839.0,0.0,45839.0,0.0,0.0,0.0,45839.0
2355,2018-02-01,1.0,Somalia,Gedo,Garbahaarey,2.0,2.0,Gedo,Garbahaarey,76952,93685,93685.0,0.0,0.0,0.0,0.0,93685.0,0.0,93685.0,0.0,0.0,0.0,93685.0,0.0,93685.0,0.0,0.0,0.0,93685.0
2356,2018-02-01,1.0,Somalia,Gedo,Baardheere,2.0,2.0,Gedo,Baardheere,177384,215956,215956.0,0.0,0.0,0.0,0.0,215956.0,0.0,215956.0,0.0,0.0,0.0,215956.0,0.0,215956.0,0.0,0.0,0.0,215956.0
2357,2018-02-01,1.0,Somalia,Gedo,Belet Xaawo,2.0,2.0,Gedo,Belet Xaawo,83116,101189,101189.0,0.0,0.0,0.0,0.0,101189.0,0.0,101189.0,0.0,0.0,0.0,101189.0,0.0,101189.0,0.0,0.0,0.0,101189.0
2358,2018-02-01,1.0,Somalia,Gedo,Ceel Waaq,2.0,2.0,Gedo,Ceel Waaq,60046,73103,73103.0,0.0,0.0,0.0,0.0,73103.0,0.0,73103.0,0.0,0.0,0.0,73103.0,0.0,73103.0,0.0,0.0,0.0,73103.0
2359,2018-02-01,2.0,Somalia,Gedo,Doolow,2.0,2.0,Gedo,Doolow,41245,50213,0.0,50213.0,0.0,0.0,0.0,50213.0,0.0,50213.0,0.0,0.0,0.0,50213.0,0.0,50213.0,0.0,0.0,0.0,50213.0
2360,2018-02-01,2.0,Somalia,Gedo,Luuq,2.0,2.0,Gedo,Luuq,69660,84807,0.0,84807.0,0.0,0.0,0.0,84807.0,0.0,84807.0,0.0,0.0,0.0,84807.0,0.0,84807.0,0.0,0.0,0.0,84807.0
2361,2018-02-01,1.0,Somalia,Middle Juba,Bu'aale,1.0,1.0,Middle Juba,Bu'aale,108986,132685,132685.0,0.0,0.0,0.0,0.0,132685.0,132685.0,0.0,0.0,0.0,0.0,132685.0,132685.0,0.0,0.0,0.0,0.0,132685.0
2362,2018-02-01,3.0,Somalia,Middle Juba,Jilib,1.0,1.0,Middle Juba,Jilib,174819,212833,0.0,0.0,212833.0,0.0,0.0,212833.0,212833.0,0.0,0.0,0.0,0.0,212833.0,212833.0,0.0,0.0,0.0,0.0,212833.0
2363,2018-02-01,1.0,Somalia,Middle Juba,Saakow,1.0,1.0,Middle Juba,Saakow,79116,96319,96319.0,0.0,0.0,0.0,0.0,96319.0,96319.0,0.0,0.0,0.0,0.0,96319.0,96319.0,0.0,0.0,0.0,0.0,96319.0
2364,2018-02-01,1.0,Somalia,Lower Juba,Kismaayo,1.0,1.0,Lower Juba,Kismaayo,162733,198119,198119.0,0.0,0.0,0.0,0.0,198119.0,198119.0,0.0,0.0,0.0,0.0,198119.0,198119.0,0.0,0.0,0.0,0.0,198119.0
2365,2018-02-01,1.0,Somalia,Lower Juba,Afmadow,1.0,1.0,Lower Juba,Afmadow,172485,209991,209991.0,0.0,0.0,0.0,0.0,209991.0,209991.0,0.0,0.0,0.0,0.0,209991.0,209991.0,0.0,0.0,0.0,0.0,209991.0
2366,2018-02-01,1.0,Somalia,Lower Juba,Badhaadhe,1.0,1.0,Lower Juba,Badhaadhe,56178,68393,68393.0,0.0,0.0,0.0,0.0,68393.0,68393.0,0.0,0.0,0.0,0.0,68393.0,68393.0,0.0,0.0,0.0,0.0,68393.0
2367,2018-02-01,2.0,Somalia,Lower Juba,Jamaame,2.0,2.0,Lower Juba,Jamaame,97911,119201,0.0,119201.0,0.0,0.0,0.0,119201.0,0.0,119201.0,0.0,0.0,0.0,119201.0,0.0,119201.0,0.0,0.0,0.0,119201.0
2368,2018-06-01,2.0,Somalia,Banadir,Banadir,2.0,2.0,Banadir,Banadir,1650228,2009070,0.0,2009070.0,0.0,0.0,0.0,2009070.0,0.0,2009070.0,0.0,0.0,0.0,2009070.0,0.0,2009070.0,0.0,0.0,0.0,2009070.0
2369,2018-06-01,2.0,Somalia,Awdal,Borama,2.0,2.0,Awdal,Borama,398609,485286,0.0,485286.0,0.0,0.0,0.0,485286.0,0.0,485286.0,0.0,0.0,0.0,485286.0,0.0,485286.0,0.0,0.0,0.0,485286.0
2370,2018-06-01,2.0,Somalia,Awdal,Baki,2.0,2.0,Awdal,Baki,96885,117952,0.0,117952.0,0.0,0.0,0.0,117952.0,0.0,117952.0,0.0,0.0,0.0,117952.0,0.0,117952.0,0.0,0.0,0.0,117952.0
2371,2018-06-01,3.0,Somalia,Awdal,Lughaye,4.0,4.0,Awdal,Lughaye,100819,122742,0.0,0.0,122742.0,0.0,0.0,122742.0,0.0,0.0,0.0,122742.0,0.0,122742.0,0.0,0.0,0.0,122742.0,0.0,122742.0
2372,2018-06-01,3.0,Somalia,Awdal,Zeylac,4.0,4.0,Awdal,Zeylac,76951,93684,0.0,0.0,93684.0,0.0,0.0,93684.0,0.0,0.0,0.0,93684.0,0.0,93684.0,0.0,0.0,0.0,93684.0,0.0,93684.0
2373,2018-06-01,2.0,Somalia,Woqooyi Galbeed,Hargeysa,2.0,2.0,Woqooyi Galbeed,Hargeysa,959081,1167633,0.0,1167633.0,0.0,0.0,0.0,1167633.0,0.0,1167633.0,0.0,0.0,0.0,1167633.0,0.0,1167633.0,0.0,0.0,0.0,1167633.0
2374,2018-06-01,2.0,Somalia,Woqooyi Galbeed,Berbera,2.0,2.0,Woqooyi Galbeed,Berbera,176008,214281,0.0,214281.0,0.0,0.0,0.0,214281.0,0.0,214281.0,0.0,0.0,0.0,214281.0,0.0,214281.0,0.0,0.0,0.0,214281.0
2375,2018-06-01,2.0,Somalia,Woqooyi Galbeed,Gebiley,2.0,2.0,Woqooyi Galbeed,Gebiley,106914,130162,0.0,130162.0,0.0,0.0,0.0,130162.0,0.0,130162.0,0.0,0.0,0.0,130162.0,0.0,130162.0,0.0,0.0,0.0,130162.0
2376,2018-06-01,2.0,Somalia,Togdheer,Burco,2.0,2.0,Togdheer,Burco,460354,560458,0.0,560458.0,0.0,0.0,0.0,560458.0,0.0,560458.0,0.0,0.0,0.0,560458.0,0.0,560458.0,0.0,0.0,0.0,560458.0
2377,2018-06-01,2.0,Somalia,Togdheer,Buuhoodle,2.0,2.0,Togdheer,Buuhoodle,83747,101957,0.0,101957.0,0.0,0.0,0.0,101957.0,0.0,101957.0,0.0,0.0,0.0,101957.0,0.0,101957.0,0.0,0.0,0.0,101957.0
2378,2018-06-01,2.0,Somalia,Togdheer,Owdweyne,2.0,2.0,Togdheer,Owdweyne,101358,123398,0.0,123398.0,0.0,0.0,0.0,123398.0,0.0,123398.0,0.0,0.0,0.0,123398.0,0.0,123398.0,0.0,0.0,0.0,123398.0
2379,2018-06-01,2.0,Somalia,Togdheer,Sheikh,2.0,2.0,Togdheer,Sheikh,75904,92409,0.0,92409.0,0.0,0.0,0.0,92409.0,0.0,92409.0,0.0,0.0,0.0,92409.0,0.0,92409.0,0.0,0.0,0.0,92409.0
2380,2018-06-01,2.0,Somalia,Sool,Laas Caanood,3.0,2.0,Sool,Laas Caanood,156438,190455,0.0,190455.0,0.0,0.0,0.0,190455.0,0.0,0.0,190455.0,0.0,0.0,190455.0,0.0,190455.0,0.0,0.0,0.0,190455.0
2381,2018-06-01,2.0,Somalia,Sool,Caynabo,3.0,2.0,Sool,Caynabo,59080,71926,0.0,71926.0,0.0,0.0,0.0,71926.0,0.0,0.0,71926.0,0.0,0.0,71926.0,0.0,71926.0,0.0,0.0,0.0,71926.0
2382,2018-06-01,2.0,Somalia,Sool,Taleex,3.0,2.0,Sool,Taleex,73529,89517,0.0,89517.0,0.0,0.0,0.0,89517.0,0.0,0.0,89517.0,0.0,0.0,89517.0,0.0,89517.0,0.0,0.0,0.0,89517.0
2383,2018-06-01,2.0,Somalia,Sool,Xudun,3.0,2.0,Sool,Xudun,38380,46725,0.0,46725.0,0.0,0.0,0.0,46725.0,0.0,0.0,46725.0,0.0,0.0,46725.0,0.0,46725.0,0.0,0.0,0.0,46725.0
2384,2018-06-01,2.0,Somalia,Sanaag,Ceerigaabo,3.0,2.0,Sanaag,Ceerigaabo,205318,249964,0.0,249964.0,0.0,0.0,0.0,249964.0,0.0,0.0,249964.0,0.0,0.0,249964.0,0.0,249964.0,0.0,0.0,0.0,249964.0
2385,2018-06-01,2.0,Somalia,Sanaag,Ceel Afweyn,2.0,2.0,Sanaag,Ceel Afweyn,99950,121684,0.0,121684.0,0.0,0.0,0.0,121684.0,0.0,121684.0,0.0,0.0,0.0,121684.0,0.0,121684.0,0.0,0.0,0.0,121684.0
2386,2018-06-01,2.0,Somalia,Sanaag,Laasqoray,3.0,2.0,Sanaag,Laasqoray,238855,290794,0.0,290794.0,0.0,0.0,0.0,290794.0,0.0,0.0,290794.0,0.0,0.0,290794.0,0.0,290794.0,0.0,0.0,0.0,290794.0
2387,2018-06-01,2.0,Somalia,Bari,Bossaso,2.0,2.0,Bari,Bossaso,469566,571673,0.0,571673.0,0.0,0.0,0.0,571673.0,0.0,571673.0,0.0,0.0,0.0,571673.0,0.0,571673.0,0.0,0.0,0.0,571673.0
2388,2018-06-01,2.0,Somalia,Bari,Bandarbeyla,3.0,2.0,Bari,Bandarbeyla,15481,18847,0.0,18847.0,0.0,0.0,0.0,18847.0,0.0,0.0,18847.0,0.0,0.0,18847.0,0.0,18847.0,0.0,0.0,0.0,18847.0
2389,2018-06-01,2.0,Somalia,Bari,Caluula,2.0,2.0,Bari,Caluula,48986,59638,0.0,59638.0,0.0,0.0,0.0,59638.0,0.0,59638.0,0.0,0.0,0.0,59638.0,0.0,59638.0,0.0,0.0,0.0,59638.0
2390,2018-06-01,2.0,Somalia,Bari,Iskushuban,3.0,2.0,Bari,Iskushuban,58415,71117,0.0,71117.0,0.0,0.0,0.0,71117.0,0.0,0.0,71117.0,0.0,0.0,71117.0,0.0,71117.0,0.0,0.0,0.0,71117.0
2391,2018-06-01,2.0,Somalia,Bari,Qandala,2.0,2.0,Bari,Qandala,52111,63442,0.0,63442.0,0.0,0.0,0.0,63442.0,0.0,63442.0,0.0,0.0,0.0,63442.0,0.0,63442.0,0.0,0.0,0.0,63442.0
2392,2018-06-01,2.0,Somalia,Bari,Qardho,3.0,2.0,Bari,Qardho,85588,104199,0.0,104199.0,0.0,0.0,0.0,104199.0,0.0,0.0,104199.0,0.0,0.0,104199.0,0.0,104199.0,0.0,0.0,0.0,104199.0
2393,2018-06-01,2.0,Somalia,Nugaal,Garoowe,3.0,2.0,Nugaal,Garoowe,246702,300347,0.0,300347.0,0.0,0.0,0.0,300347.0,0.0,0.0,300347.0,0.0,0.0,300347.0,0.0,300347.0,0.0,0.0,0.0,300347.0
2394,2018-06-01,2.0,Somalia,Nugaal,Burtinle,2.0,2.0,Nugaal,Burtinle,64963,79089,0.0,79089.0,0.0,0.0,0.0,79089.0,0.0,79089.0,0.0,0.0,0.0,79089.0,0.0,79089.0,0.0,0.0,0.0,79089.0
2395,2018-06-01,2.0,Somalia,Nugaal,Eyl,3.0,2.0,Nugaal,Eyl,81032,98652,0.0,98652.0,0.0,0.0,0.0,98652.0,0.0,0.0,98652.0,0.0,0.0,98652.0,0.0,98652.0,0.0,0.0,0.0,98652.0
2396,2018-06-01,2.0,Somalia,Mudug,Gaalkacyo,2.0,2.0,Mudug,Gaalkacyo,389194,473824,0.0,473824.0,0.0,0.0,0.0,473824.0,0.0,473824.0,0.0,0.0,0.0,473824.0,0.0,473824.0,0.0,0.0,0.0,473824.0
